"var","module","VS","p.VS"
"emp_Y15-24_ED5-8","blue",0.482758620689655,0.00926804004076253
"emp_Y15-24_NaceA","turquoise",0.433846153846154,0.0268046829430424
"emp_Y25-64_ED5-8","turquoise",0.423097974822113,0.0248777662595204
"rooms_pp","turquoise",0.356156752101329,0.0628557595229113
"emp_Y25-64_NaceK","turquoise",0.334428024083196,0.0819593537813278
"emp_Y25-64_ED0-2","blue",0.314176245210728,0.103482508153065
"pop_Y15-24","red",0.286261631089217,0.139728959449755
"ARPR_socexcl","green",0.269878201514589,0.164868667457481
"emp_Y15-24_NaceR-U","turquoise",0.237000547345375,0.224631187782129
"emp_Y25-64_NaceG-I","turquoise",0.235905856595512,0.226842772579512
"emp_Y15-24_NaceG-I","yellow",0.227695675971538,0.243895126948051
"ARPR","green",0.222313502662392,0.255521760518589
"earn_OC4_NaceP-S","turquoise",0.216410256410256,0.288300323303222
"earn_OC2_NaceP-S","turquoise",0.204786324786325,0.31559961615801
"earn_OC3_NaceP-S","turquoise",0.199316239316239,0.328977675022672
"emp_Y25-64_NaceR-U","turquoise",0.199233716475096,0.30943105299288
"GVAgr","turquoise",0.197844554390031,0.343132304775324
"earn_OC8_NaceG-N","turquoise",0.193162393162393,0.344432345204134
"emp_Y15-24_NaceJ","grey",0.176923076923077,0.39753598016877
"emp_Y15-24_ED0-2","turquoise",0.164203612479475,0.403740878235127
"emp_Y25-64_NaceA","turquoise",0.156540777230432,0.426326907138928
"emp_YGE65","brown",0.154351395730706,0.43290495612852
"mat_depriv","turquoise",0.148898318077015,0.449526629719478
"earn_OC5_NaceP-S","turquoise",0.143931623931624,0.483002590356245
"earn_OC9_NaceP-S","turquoise",0.143247863247863,0.485105886033067
"emp_TP","turquoise",0.13847837985769,0.482212931157213
"earn_OC4_NaceG-N","turquoise",0.128205128205128,0.532526491428625
"earn_OC1_NaceP-S","turquoise",0.126153846153846,0.539158507304271
"pop_Y0-14","turquoise",0.123700054734537,0.530572483885018
"earn_OC3_NaceB-F","turquoise",0.112155925728777,0.585419768343549
"earn_OC7_NaceG-N","turquoise",0.107692307692308,0.600525006872384
"emp_Y25-64_NaceO-Q","turquoise",0.0870279146141215,0.659683637720219
"low_work","turquoise",0.0832420716284552,0.673663362156553
"unemp_YGE25","yellow",0.0821018062397373,0.67789507343001
"emp_Y15-24_NaceM_N","turquoise",0.077175697865353,0.696285345995621
"earn_OC9_NaceG-N","turquoise",0.0755555555555555,0.713740741806223
"earn_OC4_NaceB-F","turquoise",0.0718071475702534,0.727397855423793
"GDP","turquoise",0.0708909271726963,0.719992723176695
"emp_Y25-64_NaceJ","turquoise",0.0673234811165846,0.733565084302323
"earn_OC3_NaceG-N","turquoise",0.065982905982906,0.748778506432475
"earn_OC5_NaceG-N","turquoise",0.0625748000255066,0.761375084126665
"emp_Y25-64_NaceM_N","turquoise",0.0476190476190476,0.809846206790723
"unemp_Y15-24","yellow",0.047071702244116,0.811993137248031
"earn_OC8_NaceB-F","turquoise",0.0468376068376068,0.820264711776806
"earn_OC5_NaceB-F","turquoise",0.0453846153846154,0.829442931630947
"earn_OC2_NaceG-N","turquoise",0.0389876903785369,0.850019651772334
"earn_OC7_NaceB-F","turquoise",0.0365811965811966,0.859183553538853
"pop_Y25-64","turquoise",0.0350301039956212,0.859536017778258
"earn_OC9_NaceB-F","turquoise",0.0311111111111111,0.88007794786367
"earn_OC2_NaceB-F","turquoise",0.0140194907160971,0.945807097197697
"emp_Y15-24_NaceO-Q","turquoise",0.0060207991242474,0.975742668529657
"earn_OC1_NaceG-N","turquoise",0.00512820512820513,0.980164342551688
"emp_Y15-24","brown",-0.0202517788724685,0.918529021079113
"earn_OC1_NaceB-F","turquoise",-0.078974358974359,0.701358818364727
"disp_income","turquoise",-0.10465116891081,0.610909839502017
"training","turquoise",-0.163153578519423,0.406795307722584
"emp_Y25-64_NaceL","brown",-0.209085933223864,0.285613133384445
"emp_Y25-64","brown",-0.212917350848385,0.276674698275606
"pop_YGE75","red",-0.229885057471264,0.239267304414847
"emp_TF","turquoise",-0.249589490968801,0.200237431872408
"emp_Y25-64_NaceF","turquoise",-0.334428024083196,0.0819593537813278
"emp_Y15-24_NaceF","blue",-0.34592227695676,0.0713683474350768
"pop_Y65-74","grey",-0.354132457580733,0.0644734883386618
"pop_Total","turquoise",-0.412151067323481,0.0293030867961986
"emp_Y25-64_ED3-4","blue",-0.49151614668856,0.00789995186609421
"emp_Y15-24_ED3-4","turquoise",-0.50191570881226,0.00650009220415705
"emp_Y15-24_NaceB-E","turquoise",-0.517788724685276,0.00477010543445094
"emp_Y25-64_NaceB-E","turquoise",-0.520525451559934,0.00451554796974171
