"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.491106719367589,0.0173283107521671,0.393774703557312,0.395167718433559
"turquoise",0.399209486166008,0.0591470239602352,0.150283459410648,0.910639398578904
"red",0.041501976284585,0.850862990259384,0.0716403162055336,0.923807084798094
"green",0.00494071146245059,0.98215003344825,-0.00591542293153367,0.82557090698539
"yellow",-0.189723320158103,0.385912245977591,-0.168313570487484,0.777776943835686
"grey",-0.196640316205534,0.368499187070484,0.166058426699159,0.756747949214479
"blue",-0.200592885375494,0.358755905311898,0.103260869565217,0.663389399856744
