"var","module","VS","p.VS"
"emp_Y25-64_ED5-8","turquoise",0.444664031620553,0.0335083429254425
"earn_OC3_NaceP-S","turquoise",0.416883116883117,0.0601006844678732
"earn_OC8_NaceG-N","turquoise",0.409090909090909,0.0655581692093152
"emp_TP","turquoise",0.351778656126482,0.099744900382575
"emp_Y15-24_NaceR-U","turquoise",0.346837944664032,0.104930576153863
"earn_OC4_NaceG-N","turquoise",0.344155844155844,0.126598164581382
"earn_OC1_NaceP-S","turquoise",0.341558441558442,0.12967786415596
"emp_Y25-64_NaceJ","turquoise",0.33695652173913,0.115892120530975
"earn_OC1_NaceG-N","turquoise",0.331168831168831,0.142530865818502
"earn_OC3_NaceB-F","turquoise",0.327272727272727,0.147574482514754
"emp_Y25-64_NaceK","turquoise",0.327075098814229,0.127664399673939
"earn_OC4_NaceP-S","turquoise",0.324675324675325,0.151005675943898
"emp_Y25-64_NaceR-U","turquoise",0.324110671936759,0.131358277982851
"rooms_pp","turquoise",0.315951066004945,0.141920878107621
"earn_OC2_NaceP-S","turquoise",0.315584415584416,0.163453540433412
"earn_OC3_NaceG-N","turquoise",0.311688311688312,0.168999657824845
"earn_OC9_NaceB-F","turquoise",0.309090909090909,0.172768272641947
"emp_Y15-24_ED0-2","turquoise",0.306324110671937,0.155143470859876
"earn_OC2_NaceG-N","turquoise",0.305393176879835,0.178232291224848
"earn_OC4_NaceB-F","turquoise",0.304644381120922,0.179352972540375
"earn_OC5_NaceB-F","turquoise",0.299248120300752,0.199940452904887
"earn_OC7_NaceB-F","turquoise",0.296103896103896,0.192476185194392
"emp_Y15-24_ED5-8","blue",0.295454545454545,0.171087359702767
"emp_Y15-24_NaceO-Q","turquoise",0.294466403162055,0.172591076285155
"earn_OC5_NaceP-S","turquoise",0.287012987012987,0.207141018177666
"emp_Y25-64_NaceM_N","turquoise",0.284584980237154,0.188133398305039
"earn_OC9_NaceP-S","turquoise",0.275324675324675,0.227063926890351
"ARPR","green",0.272794671041097,0.207896635311593
"earn_OC9_NaceG-N","turquoise",0.272727272727273,0.231655795485719
"earn_OC8_NaceB-F","turquoise",0.261038961038961,0.253064811966641
"earn_OC7_NaceG-N","turquoise",0.261038961038961,0.253064811966641
"earn_OC2_NaceB-F","turquoise",0.257142857142857,0.260473189700408
"GDP","turquoise",0.244131462851996,0.261602014587219
"earn_OC5_NaceG-N","turquoise",0.233766233766234,0.30778754666405
"emp_YGE65","brown",0.232213438735178,0.286327572330334
"earn_OC1_NaceB-F","turquoise",0.224675324675325,0.327510273881565
"emp_Y25-64_ED0-2","blue",0.224308300395257,0.303507458402197
"training","turquoise",0.211072690147425,0.333659252857237
"pop_YGE75","red",0.201581027667984,0.356343759725592
"disp_income","turquoise",0.173489315376417,0.452004732146742
"emp_Y25-64","brown",0.157114624505929,0.474027842239668
"emp_Y15-24_NaceM_N","turquoise",0.153162055335968,0.485358209205798
"ARPR_socexcl","green",0.142292490118577,0.517202542694069
"emp_Y15-24_NaceF","blue",0.127470355731225,0.562179256543388
"pop_Y0-14","turquoise",0.123517786561265,0.574461104137642
"emp_Y25-64_NaceG-I","turquoise",0.120553359683794,0.583748920768871
"emp_Y25-64_NaceO-Q","turquoise",0.0978260869565217,0.656997800586938
"emp_Y15-24_NaceA","turquoise",0.0792207792207792,0.732845734774648
"emp_Y15-24_NaceG-I","yellow",0.0642292490118577,0.770932511383181
"emp_Y15-24_NaceJ","grey",0.0406015037593985,0.865046879007772
"unemp_YGE25","yellow",0.0276679841897233,0.900274322997744
"emp_Y15-24","brown",-0.0108695652173913,0.960741726870564
"low_work","turquoise",-0.0529179289526103,0.810485001068779
"unemp_Y15-24","yellow",-0.0652173913043478,0.767501825584294
"pop_Y65-74","grey",-0.0711462450592885,0.747008309304177
"GVAgr","turquoise",-0.0857788053212493,0.719163039421868
"emp_Y25-64_NaceL","brown",-0.0889328063241107,0.686563392729334
"emp_Y25-64_NaceF","turquoise",-0.125494071146245,0.568305480207317
"pop_Y15-24","red",-0.139328063241107,0.526057652305819
"emp_Y25-64_NaceA","turquoise",-0.142292490118577,0.517202542694069
"pop_Y25-64","turquoise",-0.143280632411067,0.514266822508357
"mat_depriv","turquoise",-0.177865612648221,0.416821064584593
"emp_TF","turquoise",-0.226284584980237,0.299154247515812
"pop_Total","turquoise",-0.292490118577075,0.175625918768507
"emp_Y25-64_ED3-4","blue",-0.297430830039526,0.168107241142981
"emp_Y15-24_ED3-4","turquoise",-0.441699604743083,0.034850061488149
"emp_Y25-64_NaceB-E","turquoise",-0.482213438735178,0.0197940924898592
"emp_Y15-24_NaceB-E","turquoise",-0.595849802371542,0.00269805192109331
