"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"turquoise",0.705026804690713,7.2166383979777e-10,0.556155003682897,0
"green",0.67106741662681,9.26841925430466e-09,0.641012549941423,5.78570524822908e-12
"brown",0.564709549048826,9.80471482936451e-06,0.472858935989542,1.50738344029122e-09
"grey",0.480931029008313,0.000766160524270032,0.371183413973178,0.0150812589011247
"yellow",0.439861389164119,0.00446690788326154,0.411617690449357,0.000327260414084485
"red",0.41377237246626,0.0120158047366422,0.463094818570601,7.381970294007e-05
"blue",0.347042067890414,0.0944061055605333,0.351791266045116,0.00525826073670721
