"var","module","VS","p.VS"
"training","turquoise",0.624320392637466,0.00145190535476043
"emp_TP","turquoise",0.599802371541502,0.00248411094634689
"emp_Y25-64_NaceJ","turquoise",0.573122529644269,0.00425414723957147
"emp_Y15-24_NaceO-Q","turquoise",0.545454545454545,0.00710319833273
"rooms_pp","turquoise",0.539501348555614,0.0078879483124111
"emp_Y25-64_ED5-8","turquoise",0.531620553359684,0.00903606554131945
"emp_Y25-64","brown",0.525691699604743,0.0099879821095744
"earn_OC8_NaceG-N","turquoise",0.485714285714286,0.025600283346738
"GDP","turquoise",0.458611331025613,0.0277347132861095
"emp_YGE65","brown",0.457509881422925,0.0281595751965518
"emp_Y25-64_NaceO-Q","turquoise",0.454545454545455,0.0293288769617855
"earn_OC3_NaceP-S","turquoise",0.449350649350649,0.0409966735068865
"pop_Y0-14","turquoise",0.445652173913043,0.0330703106504768
"emp_Y25-64_NaceM_N","turquoise",0.438735177865613,0.0362338973900881
"disp_income","turquoise",0.408707038845567,0.0658363921660176
"earn_OC4_NaceG-N","turquoise",0.407792207792208,0.0665030472479614
"emp_Y15-24_ED5-8","blue",0.406126482213439,0.0544915339707887
"earn_OC2_NaceG-N","turquoise",0.400259993527614,0.0721874980538538
"emp_Y15-24","brown",0.400197628458498,0.0584638688715002
"earn_OC2_NaceB-F","turquoise",0.396103896103896,0.0754763779504723
"earn_OC3_NaceB-F","turquoise",0.396103896103896,0.0754763779504723
"earn_OC7_NaceG-N","turquoise",0.390909090909091,0.0797435516537247
"earn_OC9_NaceB-F","turquoise",0.388311688311688,0.0819434370524676
"emp_Y15-24_NaceM_N","turquoise",0.385375494071146,0.0693688842371543
"earn_OC7_NaceB-F","turquoise",0.384415584415584,0.0853275486074543
"earn_OC3_NaceG-N","turquoise",0.380519480519481,0.0888142878551755
"earn_OC5_NaceB-F","turquoise",0.377443609022556,0.100873191187105
"earn_OC5_NaceP-S","turquoise",0.372727272727273,0.0961022457843472
"emp_Y15-24_NaceR-U","turquoise",0.369565217391304,0.0826368879438281
"earn_OC9_NaceG-N","turquoise",0.368831168831169,0.0999067054449495
"earn_OC4_NaceP-S","turquoise",0.361038961038961,0.107844498741763
"emp_Y25-64_NaceK","turquoise",0.358695652173913,0.092806301504754
"earn_OC4_NaceB-F","turquoise",0.354660622797492,0.114675446153982
"emp_Y25-64_NaceR-U","turquoise",0.352766798418972,0.0987309002687822
"earn_OC9_NaceP-S","turquoise",0.342857142857143,0.128131410073262
"emp_Y15-24_NaceJ","grey",0.333834586466165,0.150299227073428
"emp_Y25-64_NaceL","brown",0.33201581027668,0.121675182132813
"earn_OC5_NaceG-N","turquoise",0.327272727272727,0.147574482514754
"earn_OC1_NaceG-N","turquoise",0.314285714285714,0.165288054843055
"earn_OC8_NaceB-F","turquoise",0.301298701298701,0.184419001487306
"earn_OC2_NaceP-S","turquoise",0.290909090909091,0.200767641441194
"earn_OC1_NaceP-S","turquoise",0.242857142857143,0.288804254375853
"emp_Y15-24_ED0-2","turquoise",0.239130434782609,0.271805205457041
"emp_Y25-64_ED0-2","blue",0.202569169960474,0.353941111118254
"pop_Y15-24","red",0.191699604743083,0.380890268696146
"earn_OC1_NaceB-F","turquoise",0.171428571428571,0.457477027621594
"emp_Y15-24_NaceF","blue",0.150197628458498,0.493944194100806
"GVAgr","turquoise",0.0338600547320721,0.887303981181469
"ARPR","green",-0.00345935271247768,0.987501443094152
"emp_Y25-64_NaceF","turquoise",-0.0158102766798419,0.94292087982473
"emp_TF","turquoise",-0.0345849802371542,0.875512445582661
"pop_YGE75","red",-0.0375494071146245,0.864933344605335
"pop_Y65-74","grey",-0.0839920948616601,0.703186196705488
"emp_Y15-24_NaceG-I","yellow",-0.113636363636364,0.605668146631139
"unemp_Y15-24","yellow",-0.120553359683794,0.583748920768871
"pop_Total","turquoise",-0.175889328063241,0.422100528830179
"low_work","turquoise",-0.20573699480641,0.346302779840078
"ARPR_socexcl","green",-0.219367588932806,0.314560063907499
"emp_Y25-64_NaceG-I","turquoise",-0.296442687747036,0.169592754389552
"unemp_YGE25","yellow",-0.33300395256917,0.120502186096419
"emp_Y15-24_NaceA","turquoise",-0.337662337662338,0.134396972488412
"pop_Y25-64","turquoise",-0.338932806324111,0.11363585102173
"emp_Y25-64_ED3-4","blue",-0.365612648221344,0.0862330902849871
"emp_Y25-64_NaceA","turquoise",-0.439723320158103,0.0357678845529316
"mat_depriv","turquoise",-0.480237154150198,0.0203787981939123
"emp_Y15-24_ED3-4","turquoise",-0.494071146245059,0.016564138234427
"emp_Y25-64_NaceB-E","turquoise",-0.509881422924901,0.0129372173858278
"emp_Y15-24_NaceB-E","turquoise",-0.531620553359684,0.00903606554131945
