"var","module","VS","p.VS"
"emp_TP","turquoise",0.650197628458498,0.000783277032193485
"earn_OC8_NaceG-N","turquoise",0.572727272727273,0.0066565204968268
"training","turquoise",0.567474117773405,0.00474037787897915
"earn_OC3_NaceP-S","turquoise",0.546753246753247,0.0103240827861857
"GDP","turquoise",0.53768225016796,0.00814159550854979
"emp_Y25-64_NaceM_N","turquoise",0.537549407114625,0.00816038015311141
"earn_OC4_NaceG-N","turquoise",0.518181818181818,0.0161115580312125
"earn_OC9_NaceB-F","turquoise",0.512987012987013,0.0174013197330018
"rooms_pp","turquoise",0.511681757838197,0.0125691436351705
"disp_income","turquoise",0.508122264510705,0.0186832171757634
"emp_Y25-64_NaceJ","turquoise",0.503952569169961,0.0142122477745901
"emp_Y25-64_ED5-8","turquoise",0.50197628458498,0.0146593771191775
"earn_OC5_NaceB-F","turquoise",0.497744360902256,0.0255325669630838
"earn_OC3_NaceB-F","turquoise",0.496103896103896,0.02217683155746
"earn_OC3_NaceG-N","turquoise",0.494805194805195,0.0225835949975816
"earn_OC7_NaceB-F","turquoise",0.492207792207792,0.0234149630699066
"emp_Y15-24_NaceO-Q","turquoise",0.492094861660079,0.0170704715746722
"earn_OC2_NaceG-N","turquoise",0.487329537574205,0.0250421452819914
"earn_OC9_NaceG-N","turquoise",0.485714285714286,0.025600283346738
"earn_OC5_NaceP-S","turquoise",0.475324675324675,0.0294304212264114
"earn_OC4_NaceB-F","turquoise",0.470282584075795,0.0314452859902988
"earn_OC4_NaceP-S","turquoise",0.47012987012987,0.031507962850302
"earn_OC9_NaceP-S","turquoise",0.463636363636364,0.0342652987378761
"earn_OC1_NaceG-N","turquoise",0.457142857142857,0.0372083724068703
"earn_OC7_NaceG-N","turquoise",0.455844155844156,0.0378199890038776
"emp_Y25-64_NaceR-U","turquoise",0.451581027667984,0.0305365255949987
"earn_OC8_NaceB-F","turquoise",0.445454545454545,0.0429999287426429
"earn_OC5_NaceG-N","turquoise",0.44025974025974,0.0457880777293721
"earn_OC1_NaceP-S","turquoise",0.437662337662338,0.0472335457141292
"earn_OC2_NaceB-F","turquoise",0.433766233766234,0.0494674793815474
"earn_OC2_NaceP-S","turquoise",0.432467532467532,0.0502299174768941
"emp_Y15-24_NaceR-U","turquoise",0.428853754940711,0.0411622541283792
"emp_Y15-24_NaceM_N","turquoise",0.406126482213439,0.0544915339707887
"emp_Y25-64","brown",0.405138339920949,0.0551386874533403
"emp_Y25-64_NaceK","turquoise",0.384387351778656,0.0701473335787694
"emp_Y15-24_ED0-2","turquoise",0.383399209486166,0.0709324027483355
"emp_Y25-64_NaceO-Q","turquoise",0.381422924901186,0.0725225329644294
"earn_OC1_NaceB-F","turquoise",0.35974025974026,0.109210764050401
"pop_Y0-14","turquoise",0.348814229249012,0.10283305097356
"emp_Y15-24_ED5-8","blue",0.33102766798419,0.122856424758044
"emp_Y25-64_ED0-2","blue",0.298418972332016,0.166630800503263
"emp_YGE65","brown",0.297430830039526,0.168107241142981
"emp_Y15-24_NaceF","blue",0.240118577075099,0.269769455187336
"emp_Y15-24","brown",0.205533596837945,0.346790273614315
"emp_Y25-64_NaceL","brown",0.189723320158103,0.385912245977591
"emp_Y15-24_NaceJ","grey",0.168421052631579,0.47782867579643
"pop_YGE75","red",0.146245059288538,0.50550811396571
"ARPR","green",0.10378058137433,0.637473376098052
"pop_Y15-24","red",0.0237154150197628,0.914465926277352
"emp_Y15-24_NaceG-I","yellow",-0.0227272727272727,0.918017945297029
"pop_Y65-74","grey",-0.0385375494071146,0.861411866221951
"unemp_Y15-24","yellow",-0.0602766798418972,0.784696224733214
"emp_Y25-64_NaceF","turquoise",-0.0632411067193676,0.774367353844152
"pop_Total","turquoise",-0.0909090909090909,0.679952898665357
"GVAgr","turquoise",-0.115876631749758,0.626617823787746
"ARPR_socexcl","green",-0.132411067193676,0.546994503861721
"low_work","turquoise",-0.144906104515092,0.509455160882251
"emp_Y25-64_NaceG-I","turquoise",-0.192687747035573,0.378393292249742
"unemp_YGE25","yellow",-0.213438735177866,0.328142171876743
"emp_TF","turquoise",-0.25395256916996,0.242287810939364
"pop_Y25-64","turquoise",-0.33399209486166,0.119337409412694
"emp_Y15-24_NaceA","turquoise",-0.35974025974026,0.109210764050401
"emp_Y25-64_ED3-4","blue",-0.386363636363636,0.0685970215602719
"emp_Y25-64_NaceA","turquoise",-0.436758893280632,0.0371802897615296
"mat_depriv","turquoise",-0.489130434782609,0.017853473452398
"emp_Y15-24_ED3-4","turquoise",-0.520750988142292,0.0108430326368601
"emp_Y25-64_NaceB-E","turquoise",-0.543478260869565,0.00735617593725583
"emp_Y15-24_NaceB-E","turquoise",-0.608695652173913,0.00205466329150205
