"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"turquoise",0.484347826086956,0.016465290910993,0.203515387011757,0.0126104380922955
"brown",0.302608695652174,0.150636409627839,0.239130434782609,0.521513587299222
"red",0.10695652173913,0.61888099743318,0.0530434782608696,0.94123199558322
"green",0.0304347826086956,0.88773393557596,0.0274185432856613,0.875562155711988
"yellow",-0.0234782608695652,0.913286577927015,-0.00115942028985507,0.994653502954069
"blue",-0.304347826086956,0.148187708586284,0.0797826086956522,0.329747516510639
"grey",-0.32,0.127410572820417,-0.0484020327498588,0.514035623294243
