"var","module","VS","p.VS"
"earn_OC3_NaceP-S","turquoise",0.577922077922078,0.00607121256474768
"earn_OC1_NaceP-S","turquoise",0.554545454545455,0.00908313059353281
"earn_OC1_NaceG-N","turquoise",0.551948051948052,0.00948241340899863
"earn_OC4_NaceG-N","turquoise",0.538961038961039,0.011700072360478
"earn_OC3_NaceB-F","turquoise",0.525974025974026,0.0143224644128726
"earn_OC8_NaceG-N","turquoise",0.520779220779221,0.0154962261340791
"earn_OC3_NaceG-N","turquoise",0.505194805194805,0.0194904366969709
"earn_OC2_NaceP-S","turquoise",0.503896103896104,0.0198573765141571
"earn_OC4_NaceB-F","turquoise",0.491718116222896,0.0235743924466296
"emp_TP","turquoise",0.491106719367589,0.0173283107521671
"emp_Y25-64_ED5-8","turquoise",0.489130434782609,0.017853473452398
"earn_OC7_NaceB-F","turquoise",0.488311688311688,0.0247075249351871
"earn_OC2_NaceG-N","turquoise",0.484080673990377,0.0261747621896537
"emp_Y25-64_NaceM_N","turquoise",0.482213438735178,0.0197940924898592
"earn_OC4_NaceP-S","turquoise",0.481818181818182,0.0269872261116597
"earn_OC9_NaceB-F","turquoise",0.476623376623377,0.0289283276833577
"earn_OC5_NaceB-F","turquoise",0.470676691729323,0.0362145516660009
"GDP","turquoise",0.460093910759532,0.0271709338730488
"earn_OC9_NaceP-S","turquoise",0.45974025974026,0.0360083363681822
"earn_OC8_NaceB-F","turquoise",0.451948051948052,0.0397020172401601
"earn_OC5_NaceP-S","turquoise",0.451948051948052,0.0397020172401601
"earn_OC1_NaceB-F","turquoise",0.444155844155844,0.0436842829832084
"earn_OC7_NaceG-N","turquoise",0.44025974025974,0.0457880777293721
"earn_OC9_NaceG-N","turquoise",0.44025974025974,0.0457880777293721
"disp_income","turquoise",0.43924635653355,0.0463479047527505
"emp_Y25-64_NaceR-U","turquoise",0.435770750988142,0.0376607350994533
"emp_Y15-24_ED0-2","turquoise",0.431818181818182,0.039631614310316
"emp_Y25-64_NaceK","turquoise",0.4199604743083,0.0460336666634965
"earn_OC2_NaceB-F","turquoise",0.418181818181818,0.0592257893516521
"earn_OC5_NaceG-N","turquoise",0.409090909090909,0.0655581692093152
"emp_Y25-64_NaceJ","turquoise",0.409090909090909,0.0525852318582503
"rooms_pp","turquoise",0.401893730185535,0.0573054302789769
"emp_Y15-24_NaceR-U","turquoise",0.398221343873518,0.0598362972559727
"training","turquoise",0.383094461040409,0.0711758630971081
"emp_Y15-24_NaceM_N","turquoise",0.296442687747036,0.169592754389552
"emp_Y25-64_ED0-2","blue",0.291501976284585,0.177157081769143
"emp_Y15-24_NaceO-Q","turquoise",0.25296442687747,0.244187831178897
"emp_YGE65","brown",0.221343873517787,0.310109975166769
"emp_Y25-64","brown",0.197628458498024,0.366049189729418
"emp_Y15-24_ED5-8","blue",0.176877470355731,0.419456272121923
"emp_Y25-64_NaceO-Q","turquoise",0.16403162055336,0.45452868560297
"pop_Y0-14","turquoise",0.159090909090909,0.46841362885863
"pop_YGE75","red",0.154150197628458,0.482512952407538
"ARPR","green",0.13392636929735,0.542375406633265
"emp_Y15-24_NaceG-I","yellow",0.0820158102766798,0.709872807983782
"unemp_Y15-24","yellow",0.0365612648221344,0.868457309937357
"emp_Y15-24_NaceF","blue",0.0316205533596838,0.886112198926958
"unemp_YGE25","yellow",0.016798418972332,0.939359619474044
"emp_Y25-64_NaceG-I","turquoise",-0.0138339920948617,0.950046507248279
"ARPR_socexcl","green",-0.0217391304347826,0.921571481060845
"emp_Y15-24","brown",-0.0316205533596838,0.886112198926958
"emp_Y15-24_NaceA","turquoise",-0.0324675324675325,0.888888658132397
"low_work","turquoise",-0.0420376071118867,0.848959536532477
"pop_Y65-74","grey",-0.0454545454545455,0.836836496093119
"pop_Y25-64","turquoise",-0.101778656126482,0.644012399414326
"emp_Y15-24_NaceJ","grey",-0.12781954887218,0.591246239894665
"pop_Total","turquoise",-0.148221343873518,0.49970970261304
"pop_Y15-24","red",-0.152173913043478,0.488211856626379
"emp_Y25-64_NaceF","turquoise",-0.195652173913043,0.370958611362968
"emp_Y25-64_NaceA","turquoise",-0.197628458498024,0.366049189729418
"emp_Y25-64_NaceL","brown",-0.212450592885376,0.330439591552701
"GVAgr","turquoise",-0.23024837217809,0.328764179457799
"emp_TF","turquoise",-0.33596837944664,0.117032404294587
"mat_depriv","turquoise",-0.344861660079051,0.107059384920338
"emp_Y25-64_ED3-4","blue",-0.365612648221344,0.0862330902849871
"emp_Y15-24_ED3-4","turquoise",-0.482213438735178,0.0197940924898592
"emp_Y25-64_NaceB-E","turquoise",-0.521739130434783,0.0106673731109311
"emp_Y15-24_NaceB-E","turquoise",-0.639328063241107,0.00102193192575026
