"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"green",0.239189928845101,0.220251623517369,0.246095852088491,0.87703243999332
"turquoise",0.145046524356869,0.461469372053273,0.0550886161812331,0.999999999692485
"yellow",0.0925013683634373,0.639669379003626,0.118956394818464,0.991973978103015
"brown",-0.114395183360701,0.562162377619405,-0.071975916803503,0.994015470492914
"red",-0.341543513957307,0.0752708635267525,0.0281882868089765,0.842754468189856
"blue",-0.469074986316366,0.0118006621846966,-0.0101258894362343,0.182425618801085
"grey",-0.495347564313082,0.0073572741078616,-0.0886046903288282,0.727144476599174
