"var","module","VS","p.VS"
"emp_Y25-64_NaceJ","turquoise",0.523715415019763,0.0103230755050702
"training","turquoise",0.499258587936532,0.0152929262347532
"emp_Y15-24_NaceO-Q","turquoise",0.482213438735178,0.0197940924898592
"emp_TP","turquoise",0.481225296442688,0.0200847266700963
"emp_YGE65","brown",0.451581027667984,0.0305365255949987
"emp_Y25-64","brown",0.450592885375494,0.0309477451684319
"emp_Y25-64_ED5-8","turquoise",0.428853754940711,0.0411622541283792
"earn_OC8_NaceG-N","turquoise",0.401298701298701,0.0713826211069031
"rooms_pp","turquoise",0.397422724534522,0.0603978634197268
"emp_Y15-24","brown",0.353754940711462,0.0977245415529056
"emp_Y15-24_NaceJ","grey",0.35187969924812,0.128141952087041
"emp_Y15-24_NaceR-U","turquoise",0.344861660079051,0.107059384920338
"emp_Y15-24_ED5-8","blue",0.337944664031621,0.114759945466306
"emp_Y25-64_NaceO-Q","turquoise",0.33201581027668,0.121675182132813
"GDP","turquoise",0.329132700930019,0.125144871413458
"pop_Y0-14","turquoise",0.325098814229249,0.130118561673334
"earn_OC3_NaceP-S","turquoise",0.320779220779221,0.156256501756595
"emp_Y25-64_NaceL","brown",0.319169960474308,0.137684237343219
"emp_Y25-64_NaceM_N","turquoise",0.301383399209486,0.162255715813259
"earn_OC4_NaceG-N","turquoise",0.277922077922078,0.222532065278845
"earn_OC9_NaceB-F","turquoise",0.276623376623377,0.224790503459416
"earn_OC4_NaceP-S","turquoise",0.264935064935065,0.245792618715407
"earn_OC7_NaceB-F","turquoise",0.25974025974026,0.255519130162394
"earn_OC5_NaceP-S","turquoise",0.25974025974026,0.255519130162394
"earn_OC2_NaceB-F","turquoise",0.255844155844156,0.262972942241723
"earn_OC3_NaceB-F","turquoise",0.255844155844156,0.262972942241723
"earn_OC5_NaceB-F","turquoise",0.255639097744361,0.276664449895816
"emp_Y25-64_NaceK","turquoise",0.25197628458498,0.246097516654165
"earn_OC2_NaceG-N","turquoise",0.25146204138829,0.271519534049685
"earn_OC7_NaceG-N","turquoise",0.249350649350649,0.275699079707605
"earn_OC3_NaceG-N","turquoise",0.248051948051948,0.278289794304277
"earn_OC9_NaceG-N","turquoise",0.248051948051948,0.278289794304277
"disp_income","turquoise",0.241715450636806,0.291147577685281
"emp_Y25-64_NaceR-U","turquoise",0.237154150197628,0.275905858527813
"emp_Y15-24_NaceM_N","turquoise",0.235177865612648,0.280045386970316
"earn_OC4_NaceB-F","turquoise",0.234491730457682,0.30624539143632
"earn_OC9_NaceP-S","turquoise",0.231168831168831,0.313347333132429
"earn_OC5_NaceG-N","turquoise",0.215584415584416,0.3479675136623
"emp_Y15-24_ED0-2","turquoise",0.204545454545455,0.349164355806198
"emp_Y15-24_NaceF","blue",0.198616600790514,0.363608634124384
"earn_OC1_NaceG-N","turquoise",0.196103896103896,0.39424166216972
"earn_OC8_NaceB-F","turquoise",0.181818181818182,0.430237932495903
"earn_OC2_NaceP-S","turquoise",0.149350649350649,0.518187588501793
"emp_Y25-64_ED0-2","blue",0.146245059288538,0.50550811396571
"earn_OC1_NaceP-S","turquoise",0.132467532467532,0.567048530648251
"ARPR","green",0.108722513820727,0.621443550807408
"pop_Y15-24","red",0.106719367588933,0.627921509207356
"GVAgr","turquoise",0.086531250981962,0.716796371736866
"earn_OC1_NaceB-F","turquoise",0.074025974025974,0.749805878712243
"pop_YGE75","red",0.0365612648221344,0.868457309937357
"emp_TF","turquoise",0.00988142292490119,0.964308343809637
"emp_Y25-64_NaceF","turquoise",-0.00889328063241107,0.967875622555596
"pop_Y65-74","grey",-0.0197628458498024,0.928682841136033
"emp_Y15-24_NaceG-I","yellow",-0.0928853754940711,0.673365118900719
"ARPR_socexcl","green",-0.120553359683794,0.583748920768871
"unemp_Y15-24","yellow",-0.143280632411067,0.514266822508357
"emp_Y25-64_NaceG-I","turquoise",-0.196640316205534,0.368499187070484
"emp_Y15-24_NaceA","turquoise",-0.201298701298701,0.381580689603064
"low_work","turquoise",-0.242829001081604,0.264235364637617
"unemp_YGE25","yellow",-0.268774703557312,0.214942263912228
"emp_Y25-64_ED3-4","blue",-0.269762845849802,0.213195806177203
"pop_Total","turquoise",-0.306324110671937,0.155143470859876
"pop_Y25-64","turquoise",-0.319169960474308,0.137684237343219
"emp_Y25-64_NaceA","turquoise",-0.339920948616601,0.112519808956968
"emp_Y15-24_ED3-4","turquoise",-0.376482213438735,0.0766160164467213
"mat_depriv","turquoise",-0.386363636363636,0.0685970215602719
"emp_Y25-64_NaceB-E","turquoise",-0.430830039525692,0.0401367741147855
"emp_Y15-24_NaceB-E","turquoise",-0.479249011857708,0.0206763362201871
