"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"turquoise",0.587692307692308,0.00200697959282309,0.27206941507633,2.1094237467878e-15
"brown",0.354615384615385,0.0819751119451721,0.291730769230769,0.132162253100415
"red",0.0438461538461538,0.835145685000621,0.133461538461538,0.739953386732091
"yellow",0.0123076923076923,0.953438036424702,-0.00794871794871795,0.977026207254099
"green",-0.163076923076923,0.436053023345979,-0.169056297272755,0.567516950010043
"grey",-0.216923076923077,0.297618255146521,0.0331062415845024,0.753048069043308
"blue",-0.226153846153846,0.277019673500719,0.0740384615384615,0.173984904824993
