"var","module","VS","p.VS"
"training","turquoise",0.649847821371345,0.000588244684976576
"emp_TP","turquoise",0.643478260869565,0.000693094244754428
"emp_Y25-64_NaceJ","turquoise",0.62,0.00123083287066165
"rooms_pp","turquoise",0.580938278586676,0.00291267580297226
"emp_Y15-24_NaceO-Q","turquoise",0.557391304347826,0.00465933573439389
"GDP","turquoise",0.521852588983571,0.0089085774195544
"earn_OC8_NaceG-N","turquoise",0.513269339356296,0.0145645350754466
"emp_Y25-64","brown",0.508695652173913,0.0111355572602692
"emp_Y25-64_NaceM_N","turquoise",0.491304347826087,0.014765433419256
"earn_OC3_NaceP-S","turquoise",0.48729531338227,0.0214339147695167
"emp_Y25-64_ED5-8","turquoise",0.472173913043478,0.0198226254173527
"emp_YGE65","brown",0.472173913043478,0.0198226254173527
"emp_Y25-64_NaceO-Q","turquoise",0.472173913043478,0.0198226254173527
"disp_income","turquoise",0.46610176930349,0.0287845873337739
"earn_OC4_NaceG-N","turquoise",0.459062676453981,0.0316258088279848
"earn_OC5_NaceB-F","turquoise",0.458441558441558,0.0366045099324977
"emp_Y25-64_NaceR-U","turquoise",0.445217391304348,0.0292459893622881
"earn_OC9_NaceB-F","turquoise",0.442123094297007,0.0393748911063728
"earn_OC3_NaceB-F","turquoise",0.439864483342744,0.0405114309080513
"emp_Y15-24_NaceR-U","turquoise",0.437391304347826,0.0325661934420119
"earn_OC4_NaceP-S","turquoise",0.435347261434218,0.0428613263016768
"earn_OC7_NaceB-F","turquoise",0.433088650479955,0.0440754263334645
"pop_Y0-14","turquoise",0.432173913043478,0.0349415366276979
"earn_OC3_NaceG-N","turquoise",0.424054206662902,0.0492015599135106
"earn_OC5_NaceP-S","turquoise",0.424054206662902,0.0492015599135106
"earn_OC2_NaceG-N","turquoise",0.422598937501831,0.0500686905566418
"earn_OC7_NaceG-N","turquoise",0.420666290231508,0.0512384738945164
"earn_OC9_NaceG-N","turquoise",0.416149068322981,0.0540548911416165
"earn_OC2_NaceB-F","turquoise",0.41501976284585,0.0547772604662694
"emp_Y15-24_NaceM_N","turquoise",0.412173913043478,0.0453469080201824
"earn_OC9_NaceP-S","turquoise",0.410502540937324,0.0577412049922792
"emp_Y25-64_NaceK","turquoise",0.410434782608696,0.0463553912420192
"earn_OC4_NaceB-F","turquoise",0.408359236843143,0.0591898001904262
"emp_Y15-24","brown",0.405217391304348,0.0494864034395496
"earn_OC5_NaceG-N","turquoise",0.383399209486166,0.0781783866008738
"earn_OC2_NaceP-S","turquoise",0.383399209486166,0.0781783866008738
"emp_Y25-64_NaceL","brown",0.365217391304348,0.079279890610089
"earn_OC8_NaceB-F","turquoise",0.361942405420666,0.0978765514894401
"emp_Y15-24_ED0-2","turquoise",0.355652173913043,0.0880823216085083
"earn_OC1_NaceP-S","turquoise",0.351778656126482,0.10838884297069
"emp_Y15-24_ED5-8","blue",0.349565217391304,0.0940531188359596
"earn_OC1_NaceG-N","turquoise",0.33596837944664,0.126343930235998
"earn_OC1_NaceB-F","turquoise",0.261434217955957,0.239900407253669
"emp_Y25-64_ED0-2","blue",0.25304347826087,0.232863565304954
"pop_Y15-24","red",0.230434782608696,0.278678442404989
"emp_Y15-24_NaceJ","grey",0.202597402597403,0.378451675799604
"emp_Y15-24_NaceF","blue",0.152173913043478,0.47779698719031
"pop_YGE75","red",0.000869565217391304,0.996782496725269
"emp_Y25-64_NaceF","turquoise",-0.0226086956521739,0.916487043033782
"GVAgr","turquoise",-0.0324886358382804,0.88881686862544
"ARPR","green",-0.0495867815504239,0.818015938760047
"unemp_Y15-24","yellow",-0.0765217391304348,0.722299103212819
"emp_TF","turquoise",-0.117391304347826,0.584865514360063
"emp_Y15-24_NaceG-I","yellow",-0.126086956521739,0.557154407668969
"pop_Y65-74","grey",-0.140869565217391,0.511462281884675
"pop_Total","turquoise",-0.207826086956522,0.329818617805518
"low_work","turquoise",-0.242384774130916,0.253800353861079
"ARPR_socexcl","green",-0.276521739130435,0.190860890338981
"emp_Y25-64_NaceG-I","turquoise",-0.315652173913043,0.132957212539126
"unemp_YGE25","yellow",-0.343478260869565,0.100320490694698
"pop_Y25-64","turquoise",-0.366086956521739,0.0785139480245645
"emp_Y15-24_NaceA","turquoise",-0.382269904009034,0.0791342313107805
"emp_Y25-64_ED3-4","blue",-0.40695652173913,0.0484249428721042
"emp_Y25-64_NaceA","turquoise",-0.473043478260869,0.0195657486550562
"mat_depriv","turquoise",-0.519130434782609,0.00933609558439983
"emp_Y25-64_NaceB-E","turquoise",-0.532173913043478,0.00743223486279979
"emp_Y15-24_ED3-4","turquoise",-0.54,0.00645391447423991
"emp_Y15-24_NaceB-E","turquoise",-0.545217391304348,0.00586344284677843
