"var","module","VS","p.VS"
"emp_TP","turquoise",0.600225861095426,0.00314393035358602
"emp_Y25-64_NaceJ","turquoise",0.577639751552795,0.00487350102115695
"emp_Y25-64","brown",0.503105590062112,0.0170000127190616
"emp_Y15-24_NaceO-Q","turquoise",0.488424618859401,0.0210892480859603
"GDP","turquoise",0.48234963798623,0.0229969832142839
"rooms_pp","turquoise",0.466486383878435,0.0286353895022849
"earn_OC3_NaceP-S","turquoise",0.451127819548872,0.0458832588000064
"training","turquoise",0.444507219080987,0.038202427276221
"earn_OC8_NaceG-N","turquoise",0.422556390977444,0.0634408399982087
"emp_Y25-64_NaceK","turquoise",0.418407679277244,0.0526321643625111
"earn_OC4_NaceG-N","turquoise",0.4,0.0805538721085092
"emp_Y25-64_ED5-8","turquoise",0.396950875211745,0.0673733664685236
"earn_OC4_NaceP-S","turquoise",0.392481203007519,0.0869559424589909
"emp_Y15-24","brown",0.390175042348955,0.0726242978233857
"emp_YGE65","brown",0.387916431394692,0.0744414901838869
"earn_OC3_NaceB-F","turquoise",0.384962406015038,0.09372546338768
"emp_Y25-64_NaceM_N","turquoise",0.376623376623377,0.0840454234022254
"disp_income","turquoise",0.376218403007286,0.0927846207641935
"earn_OC7_NaceB-F","turquoise",0.37593984962406,0.102349046010685
"earn_OC4_NaceB-F","turquoise",0.36855963493952,0.109820410306023
"emp_Y15-24_ED0-2","turquoise",0.363071710897798,0.0967566804323626
"emp_Y15-24_NaceJ","grey",0.354385964912281,0.136573279308004
"earn_OC2_NaceG-N","turquoise",0.352897014874263,0.126966155596142
"earn_OC9_NaceB-F","turquoise",0.336842105263158,0.146432943294661
"earn_OC1_NaceG-N","turquoise",0.329323308270677,0.156231051626117
"earn_OC7_NaceG-N","turquoise",0.32781954887218,0.158243868264064
"earn_OC2_NaceB-F","turquoise",0.323308270676692,0.16438973703865
"earn_OC3_NaceG-N","turquoise",0.320300751879699,0.168577043064626
"emp_Y25-64_NaceR-U","turquoise",0.316770186335404,0.15090164160976
"earn_OC5_NaceP-S","turquoise",0.314285714285714,0.177169667651757
"earn_OC2_NaceP-S","turquoise",0.308270676691729,0.186055560778102
"earn_OC8_NaceB-F","turquoise",0.305263157894737,0.190609387396323
"earn_OC9_NaceP-S","turquoise",0.297744360902256,0.202319986018974
"earn_OC1_NaceP-S","turquoise",0.291729323308271,0.212026232580548
"earn_OC9_NaceG-N","turquoise",0.269172932330827,0.251131453690791
"emp_Y15-24_NaceR-U","turquoise",0.265951439864483,0.231578815273313
"earn_OC5_NaceB-F","turquoise",0.250877192982456,0.300204061668068
"earn_OC5_NaceG-N","turquoise",0.24812030075188,0.291522687103458
"emp_Y25-64_NaceO-Q","turquoise",0.245623941276115,0.270541375180672
"earn_OC1_NaceB-F","turquoise",0.230075187969925,0.329138246470085
"emp_Y15-24_NaceM_N","turquoise",0.221908526256352,0.320936935318861
"emp_Y15-24_NaceF","blue",0.204968944099379,0.360170870237696
"emp_Y15-24_ED5-8","blue",0.186900056465274,0.404932872442812
"pop_Y0-14","turquoise",0.157538114059853,0.483815856352007
"emp_Y25-64_ED0-2","blue",0.114624505928854,0.611500213810108
"ARPR","green",0.114092068938195,0.61316685830686
"emp_Y25-64_NaceL","brown",0.101072840203275,0.654477886922314
"emp_Y25-64_NaceF","turquoise",0.0717108977978543,0.751145888721362
"pop_Y65-74","grey",0.0547713156408808,0.808713707412666
"pop_YGE75","red",0.0287972896668549,0.898772014380385
"pop_Y15-24","red",0.0276679841897233,0.902723158774713
"GVAgr","turquoise",-0.00526711962498899,0.982417177527996
"emp_TF","turquoise",-0.111236589497459,0.622136487426624
"ARPR_socexcl","green",-0.11914172783738,0.597435592715371
"emp_Y15-24_NaceG-I","yellow",-0.131564088085827,0.559478837548821
"emp_Y25-64_NaceG-I","turquoise",-0.132693393562959,0.55608258588587
"pop_Y25-64","turquoise",-0.163184641445511,0.468076934975834
"low_work","turquoise",-0.183102637135745,0.41471417514846
"emp_Y25-64_ED3-4","blue",-0.2343308865048,0.29387603877736
"pop_Total","turquoise",-0.236589497459063,0.289112500128128
"emp_Y15-24_NaceA","turquoise",-0.255844155844156,0.262972942241723
"unemp_Y15-24","yellow",-0.278373800112931,0.209678981094804
"unemp_YGE25","yellow",-0.389045736871824,0.0735286605364414
"emp_Y25-64_NaceB-E","turquoise",-0.390175042348955,0.0726242978233857
"mat_depriv","turquoise",-0.42970073404856,0.0459465665819515
"emp_Y25-64_NaceA","turquoise",-0.437605872388481,0.0416734520372582
"emp_Y15-24_ED3-4","turquoise",-0.453416149068323,0.0340614689044972
"emp_Y15-24_NaceB-E","turquoise",-0.496329757199322,0.0187992960278912
