"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.6,0.284756979865294,0.525,0.99559680604316
"yellow",-0.1,0.872888571569538,-0.0333333333333333,0.995759100117922
"turquoise",-0.1,0.872888571569538,-0.123792826082973,1
"blue",-0.2,0.747060078104662,-0.1,0.995687612686343
"green",-0.6,0.284756979865294,-0.55,0.929644323574326
"grey",-0.7,0.188120404374187,-0.25,0.958019195456112
"red",-1,3.97186241008171e-24,0,0.929644323574326
