"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"turquoise",0.577391304347826,0.0031332357033776,0.250193149646943,9.89563986308895e-12
"brown",0.541739130434783,0.00625180826760666,0.437826086956522,0.0131639487963232
"red",-0.0826086956521739,0.701162984447183,0.115652173913043,0.697395465537942
"green",-0.166086956521739,0.437966901608239,-0.163054260340429,0.537048066940694
"yellow",-0.201739130434783,0.344493031407398,-0.182028985507246,0.486564754780918
"grey",-0.243478260869565,0.251598161842843,0.0308639186900056,0.594755461869084
"blue",-0.296521739130435,0.159432453277764,0.0869565217391304,0.136666686311654
