"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"green",0.928571428571428,0.00251947240379474,0.875,0.0891249231957417
"yellow",0.857142857142857,0.0136973266153257,0.809523809523809,0.161825916729981
"red",0.642857142857143,0.119392373427411,0.160714285714286,0.269001077245413
"grey",0,1,-0.446428571428571,0.816343029593618
"turquoise",-0.142857142857143,0.759945300218093,0.0264821417756679,0.999999999996971
"brown",-0.607142857142857,0.148231161481161,-0.678571428571428,0.531808906369983
"blue",-0.857142857142857,0.0136973266153257,0.0357142857142857,0.625938407340824
