"var","module","VS","p.VS"
"emp_Y25-64_NaceJ","turquoise",0.548277809147374,0.00824385413837579
"emp_Y25-64","brown",0.521174477696217,0.0128731495499878
"training","turquoise",0.515819291362529,0.0140003019989918
"emp_Y25-64_ED5-8","turquoise",0.503105590062112,0.0170000127190616
"emp_YGE65","brown",0.474872953133823,0.025531919822234
"emp_Y15-24_NaceO-Q","turquoise",0.472614342179559,0.0263399945351111
"emp_TP","turquoise",0.463579898362507,0.0297782092410766
"rooms_pp","turquoise",0.376389237679855,0.084253869972834
"earn_OC8_NaceG-N","turquoise",0.36390977443609,0.114725263852106
"pop_Y0-14","turquoise",0.363071710897798,0.0967566804323626
"emp_Y15-24_NaceR-U","turquoise",0.359683794466403,0.100144900369709
"emp_Y15-24_ED5-8","blue",0.348390739695087,0.112069510419509
"emp_Y15-24","brown",0.345002823263693,0.115840262172264
"emp_Y25-64_NaceO-Q","turquoise",0.34274421230943,0.118404662875052
"emp_Y25-64_NaceL","brown",0.341614906832298,0.119702148210959
"emp_Y15-24_NaceJ","grey",0.341353383458647,0.140764697160308
"GDP","turquoise",0.321378154583331,0.144723389884197
"emp_Y25-64_NaceM_N","turquoise",0.300959909655562,0.173503777724162
"earn_OC3_NaceP-S","turquoise",0.275187969924812,0.240283028081138
"emp_Y15-24_NaceM_N","turquoise",0.267080745341615,0.22952835250287
"earn_OC4_NaceG-N","turquoise",0.246616541353383,0.294551994072042
"earn_OC7_NaceB-F","turquoise",0.242105263157895,0.303755063011435
"earn_OC9_NaceB-F","turquoise",0.240601503759398,0.306861091678276
"earn_OC2_NaceB-F","turquoise",0.23609022556391,0.316293970783097
"earn_OC2_NaceG-N","turquoise",0.228743480856665,0.332023062603309
"earn_OC3_NaceB-F","turquoise",0.227067669172932,0.335674431013418
"earn_OC3_NaceG-N","turquoise",0.225563909774436,0.338970939170867
"earn_OC7_NaceG-N","turquoise",0.22406015037594,0.342286350811214
"emp_Y25-64_NaceR-U","turquoise",0.221908526256352,0.320936935318861
"earn_OC5_NaceP-S","turquoise",0.213533834586466,0.366020638339514
"disp_income","turquoise",0.212109830720295,0.369301733848912
"earn_OC5_NaceB-F","turquoise",0.210526315789474,0.38697323683165
"earn_OC9_NaceG-N","turquoise",0.210526315789474,0.3729699095048
"emp_Y15-24_NaceF","blue",0.208356860530774,0.352110523559614
"earn_OC4_NaceP-S","turquoise",0.207518796992481,0.379993236993247
"earn_OC9_NaceP-S","turquoise",0.204511278195489,0.387090237755677
"earn_OC4_NaceB-F","turquoise",0.200075230395739,0.397691821864564
"emp_Y15-24_ED0-2","turquoise",0.1914172783738,0.393465117117667
"emp_Y25-64_NaceK","turquoise",0.186900056465274,0.404932872442812
"earn_OC1_NaceG-N","turquoise",0.169924812030075,0.473849064894112
"earn_OC5_NaceG-N","turquoise",0.168421052631579,0.47782867579643
"earn_OC8_NaceB-F","turquoise",0.156390977443609,0.510256689902902
"GVAgr","turquoise",0.153643606186763,0.530005867177768
"ARPR","green",0.129341998944785,0.566188474607281
"earn_OC2_NaceP-S","turquoise",0.118796992481203,0.617891828026293
"pop_Y15-24","red",0.102202145680407,0.650853348914001
"earn_OC1_NaceP-S","turquoise",0.0992481203007519,0.677188844321822
"pop_YGE75","red",0.0886504799548278,0.694829164062497
"emp_Y25-64_ED0-2","blue",0.0807453416149068,0.720937506040607
"emp_TF","turquoise",0.0694522868435912,0.758755244688898
"earn_OC1_NaceB-F","turquoise",0.0451127819548872,0.850206190208487
"emp_Y25-64_NaceF","turquoise",-0.0062111801242236,0.978114700434861
"pop_Y65-74","grey",-0.0559006211180124,0.804842443747066
"emp_Y15-24_NaceG-I","yellow",-0.0909090909090909,0.68742909755053
"ARPR_socexcl","green",-0.120271033314512,0.593940770339139
"unemp_Y15-24","yellow",-0.147374364765669,0.512798661452605
"emp_Y15-24_NaceA","turquoise",-0.16390977443609,0.489866943380774
"unemp_YGE25","yellow",-0.219649915302089,0.326013251116519
"emp_Y25-64_NaceG-I","turquoise",-0.228684359119142,0.305995939360216
"emp_Y25-64_ED3-4","blue",-0.255787690570299,0.250572528614897
"low_work","turquoise",-0.278044745280205,0.210240567104985
"pop_Total","turquoise",-0.281761716544325,0.203955186592384
"emp_Y25-64_NaceA","turquoise",-0.298701298701299,0.176913194251414
"pop_Y25-64","turquoise",-0.322416713721062,0.143355980602899
"emp_Y15-24_ED3-4","turquoise",-0.349520045172219,0.110832664341451
"emp_Y25-64_NaceB-E","turquoise",-0.40824392998306,0.0592685135525425
"mat_depriv","turquoise",-0.421795595708639,0.0505523999392157
"emp_Y15-24_NaceB-E","turquoise",-0.461321287408244,0.0306910046783569
