"var","module","VS","p.VS"
"rooms_pp","turquoise",0.492257443249222,0.0274661968408637
"emp_Y25-64_NaceK","turquoise",0.470676691729323,0.0362145516660009
"emp_Y15-24_NaceO-Q","turquoise",0.457142857142857,0.042718510627877
"emp_Y15-24_ED5-8","blue",0.44812030075188,0.0475317357506642
"pop_Y0-14","turquoise",0.445112781954887,0.0492252966921177
"earn_OC3_NaceP-S","turquoise",0.427067669172932,0.060376047595294
"emp_Y25-64_ED5-8","turquoise",0.419548872180451,0.065548285182185
"emp_TP","turquoise",0.413533834586466,0.0699207382926213
"training","turquoise",0.406320656784865,0.0754481955013388
"emp_Y25-64_NaceR-U","turquoise",0.395488721804511,0.0843516324500122
"emp_Y25-64_NaceJ","turquoise",0.389473684210526,0.0896190476983714
"emp_Y25-64_NaceO-Q","turquoise",0.36390977443609,0.114725263852106
"emp_Y15-24_NaceJ","grey",0.32843137254902,0.198068931868772
"emp_Y15-24_NaceR-U","turquoise",0.324812030075188,0.16232315577
"GDP","turquoise",0.310643120877595,0.182515584084098
"disp_income","turquoise",0.303562250056207,0.22072571393165
"emp_YGE65","brown",0.293233082706767,0.209571388803025
"earn_OC4_NaceG-N","turquoise",0.281203007518797,0.229741032171045
"earn_OC8_NaceG-N","turquoise",0.281203007518797,0.229741032171045
"emp_Y25-64_ED0-2","blue",0.278195488721804,0.234973790598894
"emp_Y25-64","brown",0.275187969924812,0.240283028081138
"emp_Y25-64_NaceM_N","turquoise",0.266165413533835,0.256670845402541
"earn_OC4_NaceP-S","turquoise",0.266165413533835,0.256670845402541
"earn_OC2_NaceG-N","turquoise",0.257239581937379,0.273563731273285
"earn_OC5_NaceP-S","turquoise",0.257142857142857,0.273750503500016
"earn_OC3_NaceB-F","turquoise",0.251127819548872,0.285521710633598
"pop_Y15-24","red",0.24812030075188,0.291522687103458
"earn_OC2_NaceP-S","turquoise",0.24812030075188,0.291522687103458
"earn_OC9_NaceG-N","turquoise",0.240601503759398,0.306861091678276
"earn_OC3_NaceG-N","turquoise",0.239097744360902,0.309986264406045
"earn_OC5_NaceB-F","turquoise",0.231578947368421,0.340106510088661
"earn_OC2_NaceB-F","turquoise",0.231578947368421,0.325898627038793
"earn_OC9_NaceB-F","turquoise",0.219548872180451,0.352345677311515
"earn_OC7_NaceB-F","turquoise",0.215037593984962,0.362573887024551
"earn_OC9_NaceP-S","turquoise",0.210526315789474,0.3729699095048
"emp_Y15-24_NaceM_N","turquoise",0.206015037593985,0.383532553092587
"earn_OC1_NaceG-N","turquoise",0.198496240601504,0.401503607003897
"earn_OC7_NaceG-N","turquoise",0.198496240601504,0.401503607003897
"earn_OC4_NaceB-F","turquoise",0.196314417794316,0.406803487317682
"earn_OC1_NaceP-S","turquoise",0.195488721804511,0.408819089520232
"earn_OC5_NaceG-N","turquoise",0.190977443609023,0.419926972202505
"earn_OC8_NaceB-F","turquoise",0.168421052631579,0.47782867579643
"emp_Y15-24","brown",0.159398496240601,0.502052459351731
"emp_Y25-64_NaceL","brown",0.135338345864662,0.56941869115077
"emp_Y15-24_ED0-2","turquoise",0.132330827067669,0.578107459362294
"emp_Y15-24_NaceG-I","yellow",0.0616541353383459,0.796239351138478
"emp_Y15-24_NaceF","blue",0.0496240601503759,0.835413845375483
"earn_OC1_NaceB-F","turquoise",0.0285714285714286,0.904822414736774
"emp_Y25-64_NaceF","turquoise",0.0135338345864662,0.954839753357139
"unemp_Y15-24","yellow",-0.00451127819548872,0.984940048340402
"ARPR","green",-0.0406015037593985,0.865046879007772
"emp_Y25-64_NaceG-I","turquoise",-0.0496240601503759,0.835413845375483
"GVAgr","turquoise",-0.106748546613412,0.683435858996119
"unemp_YGE25","yellow",-0.145864661654135,0.539466494429744
"emp_TF","turquoise",-0.15187969924812,0.522681911140314
"ARPR_socexcl","green",-0.168421052631579,0.47782867579643
"pop_Y25-64","turquoise",-0.201503759398496,0.394260504761274
"pop_YGE75","red",-0.206015037593985,0.383532553092587
"emp_Y15-24_NaceA","turquoise",-0.236326109391125,0.345101248809779
"low_work","turquoise",-0.239458102883944,0.309235609729542
"pop_Y65-74","grey",-0.264661654135338,0.259469369928538
"mat_depriv","turquoise",-0.296240601503759,0.204718297428621
"pop_Total","turquoise",-0.332330827067669,0.15225878917036
"emp_Y25-64_ED3-4","blue",-0.4,0.0805538721085092
"emp_Y25-64_NaceA","turquoise",-0.451127819548872,0.0458832588000064
"emp_Y15-24_ED3-4","turquoise",-0.569924812030075,0.00870372122541619
"emp_Y15-24_NaceB-E","turquoise",-0.643609022556391,0.00219936644726784
"emp_Y25-64_NaceB-E","turquoise",-0.646616541353383,0.00206382115435942
