"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"green",0.20415982484948,0.297372132204305,0.215847020877829,0.882393240632875
"turquoise",0.179529282977559,0.360650667719337,0.0749530942004006,0.999989971245242
"yellow",0.0788177339901478,0.690135950694166,0.120233534026637,0.958911929577268
"brown",-0.077175697865353,0.696285345995621,-0.0429666119321292,0.992299393980218
"red",-0.35632183908046,0.0627252343885941,0.0476190476190476,0.70244416816976
"blue",-0.499726327312534,0.00677590430427236,0.0180623973727422,0.0640862943167364
"grey",-0.552271483305966,0.0023098363443268,-0.132088964675172,0.480510529989303
