"vars","pval","adjp","odds","exp","obs","size"
"GDP",0.218344253664646,0.876660386894141,0,1.3469387755102,0,11
"pop_Y65-74",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"pop_YGE75",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_Y25-64_ED5-8",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_TP",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_Y15-24",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_Y25-64",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_YGE65",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_Y25-64_NaceJ",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_Y25-64_NaceM_N",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"disp_income",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"training",0.252819662138011,0.876660386894141,0,1.22448979591837,0,10
"emp_Y15-24_ED5-8",0.292220128964714,0.876660386894141,0,1.10204081632653,0,9
"emp_Y25-64_NaceL",0.292220128964714,0.876660386894141,0,1.10204081632653,0,9
"emp_Y15-24_NaceM_N",0.292220128964714,0.876660386894141,0,1.10204081632653,0,9
"emp_Y15-24_NaceO-Q",0.292220128964714,0.876660386894141,0,1.10204081632653,0,9
"rooms_pp",0.388393842294873,1,0,0.857142857142857,0,7
"emp_Y15-24_NaceA",0.446652918639104,1,0,0.73469387755102,0,6
"mat_depriv",0.587871095263933,1,0,0.489795918367347,0,4
"pop_Y0-14",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"pop_Y15-24",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"emp_Y25-64_ED3-4",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"emp_Y25-64_NaceA",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"emp_Y15-24_NaceB-E",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"emp_Y25-64_NaceF",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"emp_Y25-64_NaceK",0.64682433040504,1,0.777777777777778,1.22448979591837,1,10
"emp_Y15-24_NaceL",0.877551020408163,1,0,0.122448979591837,0,1
"pop_Total",0.896865754497578,1,1.95,1.22448979591837,2,10
"pop_Y25-64",0.896865754497578,1,1.95,1.22448979591837,2,10
"emp_Y15-24_ED0-2",0.896865754497578,1,1.95,1.22448979591837,2,10
"emp_Y15-24_ED3-4",0.896865754497578,1,1.95,1.22448979591837,2,10
"emp_TF",0.896865754497578,1,1.95,1.22448979591837,2,10
"emp_Y25-64_NaceB-E",0.896865754497578,1,1.95,1.22448979591837,2,10
"emp_Y25-64_NaceO-Q",0.896865754497578,1,1.95,1.22448979591837,2,10
"emp_Y15-24_NaceF",0.922186405038595,1,2.25714285714286,1.10204081632653,2,9
"emp_Y15-24_NaceK",0.927844740717774,1,2.51515151515152,0.489795918367347,1,4
"emp_Y15-24_NaceJ",0.976826301739178,1,4.1,0.73469387755102,2,6
"GVAgr",0.976826301739178,1,4.1,0.73469387755102,2,6
"emp_Y15-24_NaceG-I",0.981267922967634,1,3.76190476190476,1.22448979591837,3,10
"emp_Y25-64_NaceR-U",0.981267922967634,1,3.76190476190476,1.22448979591837,3,10
"emp_Y15-24_NaceR-U",0.98791459373465,1,4.44444444444444,1.10204081632653,3,9
"ARPR_socexcl",0.994625278217635,1,8.4,0.489795918367347,2,4
"emp_Y25-64_NaceG-I",0.997884599885176,1,6.66666666666667,1.22448979591837,4,10
"unemp_Y15-24",0.997884599885176,1,6.66666666666667,1.22448979591837,4,10
"unemp_YGE25",0.997884599885176,1,6.66666666666667,1.22448979591837,4,10
"ARPR",0.999862967433311,1,28.3333333333333,0.489795918367347,3,4
"emp_Y25-64_ED0-2",0.999994082266517,1,20.5,1.22448979591837,6,10
"low_work",1,1,Inf,0.489795918367347,4,4
