"","X1vsX2","X1vsX3","X1vsX4","X1vsX5","X1vsX6","X1vsX7","X1vsX8","X1vsX9","X1vsX10","X1vsX11","X1vsX12","X1vsX13","X1vsX14","X1vsX15","X1vsX16","X1vsX17","X1vsX18","X1vsX19","X1vsX20","X1vsX21","X2vsX3","X2vsX4","X2vsX5","X2vsX6","X2vsX7","X2vsX8","X2vsX9","X2vsX10","X2vsX11","X2vsX12","X2vsX13","X2vsX14","X2vsX15","X2vsX16","X2vsX17","X2vsX18","X2vsX19","X2vsX20","X2vsX21","X3vsX4","X3vsX5","X3vsX6","X3vsX7","X3vsX8","X3vsX9","X3vsX10","X3vsX11","X3vsX12","X3vsX13","X3vsX14","X3vsX15","X3vsX16","X3vsX17","X3vsX18","X3vsX19","X3vsX20","X3vsX21","X4vsX5","X4vsX6","X4vsX7","X4vsX8","X4vsX9","X4vsX10","X4vsX11","X4vsX12","X4vsX13","X4vsX14","X4vsX15","X4vsX16","X4vsX17","X4vsX18","X4vsX19","X4vsX20","X4vsX21","X5vsX6","X5vsX7","X5vsX8","X5vsX9","X5vsX10","X5vsX11","X5vsX12","X5vsX13","X5vsX14","X5vsX15","X5vsX16","X5vsX17","X5vsX18","X5vsX19","X5vsX20","X5vsX21","X6vsX7","X6vsX8","X6vsX9","X6vsX10","X6vsX11","X6vsX12","X6vsX13","X6vsX14","X6vsX15","X6vsX16","X6vsX17","X6vsX18","X6vsX19","X6vsX20","X6vsX21","X7vsX8","X7vsX9","X7vsX10","X7vsX11","X7vsX12","X7vsX13","X7vsX14","X7vsX15","X7vsX16","X7vsX17","X7vsX18","X7vsX19","X7vsX20","X7vsX21","X8vsX9","X8vsX10","X8vsX11","X8vsX12","X8vsX13","X8vsX14","X8vsX15","X8vsX16","X8vsX17","X8vsX18","X8vsX19","X8vsX20","X8vsX21","X9vsX10","X9vsX11","X9vsX12","X9vsX13","X9vsX14","X9vsX15","X9vsX16","X9vsX17","X9vsX18","X9vsX19","X9vsX20","X9vsX21","X10vsX11","X10vsX12","X10vsX13","X10vsX14","X10vsX15","X10vsX16","X10vsX17","X10vsX18","X10vsX19","X10vsX20","X10vsX21","X11vsX12","X11vsX13","X11vsX14","X11vsX15","X11vsX16","X11vsX17","X11vsX18","X11vsX19","X11vsX20","X11vsX21","X12vsX13","X12vsX14","X12vsX15","X12vsX16","X12vsX17","X12vsX18","X12vsX19","X12vsX20","X12vsX21","X13vsX14","X13vsX15","X13vsX16","X13vsX17","X13vsX18","X13vsX19","X13vsX20","X13vsX21","X14vsX15","X14vsX16","X14vsX17","X14vsX18","X14vsX19","X14vsX20","X14vsX21","X15vsX16","X15vsX17","X15vsX18","X15vsX19","X15vsX20","X15vsX21","X16vsX17","X16vsX18","X16vsX19","X16vsX20","X16vsX21","X17vsX18","X17vsX19","X17vsX20","X17vsX21","X18vsX19","X18vsX20","X18vsX21","X19vsX20","X19vsX21","X20vsX21"
"pop_Total",0.389333763868457,0.273411322853288,0.14054656900801,0.334566512731123,0.0315612286691946,0.0740851248438884,0.000379985405837682,0.644392118743287,1.78517829915423e-05,0.419099614004915,0.935714049945174,0.154890594695013,0.00114481016912344,0.174886479886796,0.00181232632687804,0.254365726675705,0.547802935252189,0.157282892260119,0.005442387521198,0.0804787415895458,0.341390659894636,0.158758074866481,0.101345430565303,0.123382039909576,0.312470143003928,0.103226646065513,0.258669858599565,0.0279212141540282,0.239724749075827,0.329691433907441,0.177258999330808,0.0348577661766021,NA,0.207860756587917,NA,NA,0.316188322425028,0.0216717773544844,0.00832792011727008,0.824666814766592,0.422303171718619,0.48722732390909,0.362650805461844,0.0188785332902595,0.178293023626609,0.00118440832516709,0.718464497634093,0.326976688834636,0.774160205433212,0.0663942916564371,0.217834255326939,0.0483039600584903,0.267554281114636,0.420582449075804,0.755584908356843,0.252780176509112,0.0983365609537552,0.187439150034524,0.722762599315229,0.545591493228822,0.0133683303637177,0.0300458049843273,0.00377819922292372,0.441130314090262,0.110967466657772,0.858902677668244,0.117911049280794,0.101563442708494,0.0490773086843021,0.123260488719732,0.202388228280481,0.896447963312061,0.278441028826942,0.0235631492740633,0.0388182547617648,0.0521929755143188,3.97324416256839e-06,0.107211695882586,5.77766448722699e-08,0.798963227700186,0.315236435616723,0.172435046370187,0.000218908008558719,0.023541252279865,6.19470466370391e-05,0.0463140696513157,0.192600982174657,0.180200440221326,0.00278297450544565,0.00435521595227379,0.408906510929284,0.00389804742863975,0.0230932067659117,1.64470231954358e-05,0.262249545254092,0.0687560378775827,0.864612607955596,0.0956263136187475,0.0563190618989368,0.0195751743562982,0.0810303534344073,0.175357556398347,0.849028512064214,0.580915005873764,0.0129954036484673,0.196613221288897,0.0881457946423054,0.012172804347747,0.290392418926905,0.158037852614547,0.664608306071537,0.777030301449067,0.2273191322793,0.344025208730012,0.263438480639048,0.360831880698118,0.60311990139742,0.740856943642139,0.104320717768798,0.000132228913282765,0.297607739406868,0.00452035571096978,0.0014777807269393,0.0303325089209671,0.0274755625340182,0.0931887139694558,0.5706557697877,0.0975086503936594,0.108805133132446,0.0472463669656055,0.0021148203525088,0.00745262228289736,5.62238734022683e-05,0.164803673456385,0.666402553128731,0.0214682277234997,0.000875820552237381,0.0704506209692545,0.00115531636837569,0.125335449318705,0.4816805860436,0.0784542635648785,0.000914825359560803,0.0224787026846581,0.000762142921331376,0.000367106889129975,0.0141593155346772,0.000692145951648907,0.022406567989931,0.170737510551887,0.0247250082968325,0.0311675842075226,0.00713756735804442,0.000250112795281836,0.00308622600135005,0.373248944035862,0.395194690713306,0.0216499116461918,0.1271266309633,0.0168166886488604,0.168452469087492,0.329557519152433,0.467286604374892,0.0532019049487644,0.0424949937034153,0.0998214555219909,0.0044286128415803,0.144368724866658,0.00684537525938288,0.208349847061895,0.4931411575648,0.184006242709033,0.00637424401494482,0.0546106532261807,0.222423518895912,0.138150703471135,0.109432835389798,0.153627976554377,0.20459580772576,0.997541939632802,0.416822329757597,0.0173131230055256,0.0171157605938361,0.117050002920099,0.0235836360794729,0.049315313293877,0.193918181339286,0.243639944831679,0.00255378761678368,0.185975055000245,NA,NA,0.227982180245128,0.00952433941961976,0.0338547579459978,0.195360441497538,0.220135288710502,0.108230444280514,0.016245530458251,0.0301073413427296,NA,0.263661115145073,0.0136846846155833,0.0258864857108411,0.372967670631402,0.033195934600634,0.00522555257246701,0.492056593417677,0.0845923468516132,0.00127284976821488
"pop_Y0-14",0.000479832475797317,0.949128866231879,0.0113377929739242,0.0123015662464957,3.98316869921232e-05,0.0172822880420313,0.897755437895097,0.00231325348393567,0.916526694124393,0.000137981449711061,0.0177477492985958,0.419396854537309,1.9590822750718e-06,0.0228730446747521,3.49416039246112e-05,0.0101254874164921,0.0162861482869406,0.000682841763811559,0.00449245814713899,0.00440145386267618,0.0301985128351544,0.179381640366157,0.000634359443618392,0.22154909589564,0.0277617174244085,0.0386847990279142,5.58621316185776e-05,0.000156168136853548,0.0711411104265743,0.0202250168926187,0.152030402236266,0.224598197330109,NA,0.809196293311529,NA,NA,0.168935173686127,0.00130214293680418,0.243138493627363,0.0892649537418547,0.064775041733861,0.000658083097881837,0.0597640857112887,0.922214523568778,0.0760201043901164,0.916151961994931,0.00863376054725681,0.135875244339034,0.686454770313204,0.000174589249092353,0.214084556778369,0.0057269935447962,0.147902990108891,0.184047251308931,0.0224249508372019,0.0686556768573511,0.0800093627632103,0.125126609054551,0.231865860375282,0.548211532182263,0.143851937553753,0.00119093454407543,0.0279669548276476,0.343974143885017,0.397976052809881,0.11245835667225,0.0495937598701697,0.884767005578642,0.0617539007306236,0.673988146301629,0.795271798253487,0.436153202781672,0.242597570699885,0.742163885540097,0.000190187648146659,0.360747285839449,0.134665161894557,1.58963582088757e-05,0.0334941199215432,0.00192013568708899,0.593555811511874,0.0328377373389162,4.95583556102187e-06,0.183401589015672,3.50578335640554e-05,0.071894393598607,0.126702759853486,0.00618010842069689,0.580027585046287,0.0528619676651878,0.00774841988964039,0.0119510979869679,4.20624825296303e-06,0.000767264481286507,0.664651505329535,0.0280239865697529,0.00467491302375461,0.388706617909033,0.56229607253996,0.11686882839269,0.792457925157036,0.651736988401246,0.707525597054262,0.00678373882245232,0.495046826187156,0.183684549150852,0.000430348579786496,0.0586898578123787,0.084492794879605,0.811488276453192,0.0755303113169301,0.00118589575566616,0.587437436204026,0.00504679502766863,0.3845271162853,0.498357713694649,0.134995739940011,0.711202543922131,0.375684807834493,0.00273128162181372,0.871732699478872,0.00832302331153659,0.0989506197943603,0.536056607113922,0.00131254149334874,0.0881921216447341,0.00488798360042239,0.0722093636172218,0.0809072541739815,0.030276588964281,0.0295998357571448,0.069177797144781,0.000125486539522968,8.6442816490511e-06,0.000173151441498746,0.143232737353084,3.7012846386106e-07,0.000536122118430917,3.80628197297743e-06,0.000327513318452977,0.000435539327400469,7.585652930089e-05,6.21178327141927e-06,0.000256798014906906,0.000344899914353241,0.017423762219905,0.321811309030847,3.70431494058697e-05,0.00179005835126441,2.76054716670764e-05,0.00099390544150988,0.00138947890925145,0.00186561267275475,0.00301157342505998,0.00436302969960743,0.0279236759275644,0.010476981197986,0.166315098248277,0.549702117947172,0.0222625340527885,0.941362681699114,0.695572645284576,0.997630489142249,0.00479253970846009,0.571787207434761,0.0695991691820247,0.00200204621052316,0.333910121439674,0.00352697582912181,0.181397653280634,0.259559121748583,0.0615035946987362,0.917438606752256,0.179192995145866,0.000810709390273351,0.290233821535089,0.0229500918331682,0.251527040500653,0.273209229447947,0.0349334722326629,0.0180081122028943,0.100330709233484,0.227324137394656,0.131522283148751,0.416759032552716,0.293389542821121,0.233419620585101,0.000189020237385315,0.143895932114076,0.119127479534101,NA,NA,0.657596461124298,0.149483634692241,0.916670655254422,0.145066584906581,0.128495163865272,0.0620431842133964,0.000141453047427405,0.0666446319251301,NA,0.957853380319656,0.0524711842691763,0.801196712341803,0.772837668667773,0.0969384759180005,0.966065579863187,0.0141052704683659,0.655360749907534,0.0623919802998745
"pop_Y15-24",0.41001375121683,0.873439373613007,0.241737588237369,0.598524763741981,0.00497289322986609,0.807443424421357,0.558791085960819,3.11729684991883e-06,0.0208130064274525,0.00621648360864191,0.528935866503179,0.0148506279399927,0.164111579939331,0.936247901883471,0.0455857149390818,0.377319287765865,0.145466515510482,0.0842800682450587,0.00617550036701641,0.0142420803454556,0.0924152607812102,0.525441329204676,0.592606112126365,0.535050752794268,0.499769280659559,0.48671831906158,4.94924224734165e-05,0.176443639295816,0.0325839558231584,0.228173373033583,0.30710091583676,0.777617927368595,NA,0.222127526476227,NA,NA,0.57217248123953,0.402308346572272,0.457294700003342,0.298584086528934,0.515211630560028,0.00631124276511146,0.907818847400392,0.182095536989813,6.07070142446656e-08,0.0245044624605757,7.98980869579063e-05,0.478412274464918,0.00982613255113773,0.0801178634035705,0.736960161952247,0.00233621669241613,0.0778417379850739,0.0159956363181832,0.00442031419676692,0.00111394590179985,0.00444048116138965,0.107302064074105,0.00656485830493559,0.307863044271508,0.421163607996439,0.0403195594883486,0.650726505060772,0.0538952411090014,0.497125391218155,0.538838479718671,0.0625364502638894,0.677934445922141,0.204249752633987,0.514102481027587,0.408097738925415,0.168777565813191,0.0266673278796019,0.144045504036074,0.00518511431588656,0.4370404360157,0.836980369924182,3.4534881220348e-07,0.00494625568984366,0.0205504731047698,0.307985334512439,0.00511180444127415,0.399049091134891,0.87582311231027,0.0967460298179092,0.553541344699741,0.237662676851142,0.20884196677775,0.0173321426403866,0.0187611441246243,0.00239169243988261,0.17951766411647,1.77793818050953e-08,0.000130249051102912,0.958324555533988,0.00637429549143893,0.000451743560144543,0.0430784206612055,0.225083222131933,0.991542046991847,0.56966686401532,0.991971488787682,0.445791508515188,0.815391220697139,0.374062860465651,0.587551308283175,3.44421599547968e-05,0.045243364541512,0.0233581130015812,0.786964547025564,0.0418014666556718,0.167996955356449,0.877437140457932,0.103578358003597,0.472854508168798,0.246110464897825,0.158814081172703,0.0146799154845695,0.0297653374766634,5.97169647923155e-06,0.0936682782124384,0.00382485450001117,0.240540014825663,0.106727409667281,0.716810019361733,0.570973711642157,0.0531540311347888,0.442771247363154,0.21486604171852,0.101013423369905,0.073956489541484,0.136563318267096,0.0172978487135759,2.15525305313652e-09,1.45536170477808e-05,0.0735071722186475,4.82922029875309e-08,0.00010014943040211,1.0236717255601e-06,4.68782528291674e-05,2.74482165237521e-05,1.83049619656527e-07,3.24094200422894e-08,3.5616019700847e-05,0.00238013733835315,0.0925399894675216,0.623843390320276,0.00180414107604757,0.293299385390536,0.0286372888864704,0.169261918781884,0.110765534196683,0.0164032000173598,0.000758466787582148,0.0201120782789745,0.00159508579626219,0.00288622113706758,0.022545537995935,0.0050888984634144,0.9034765816692,0.0404420938285851,0.848964616722824,0.0245283954197911,0.667031773878499,0.200582671220348,0.0544523295635739,0.0550958954661313,0.628697952346195,0.0217456210139028,0.209557720281568,0.0904421996536356,0.0235799888978562,0.00289031759006489,0.0183558809217896,0.0015530634082227,0.378349992212404,0.0569413822226742,0.302198979690165,0.257935417255456,0.0198624305555359,0.00105629247252439,0.0619139614711351,0.509637169236139,0.103261038267717,0.717333753267073,0.246917256097113,0.337017863063363,0.0396286007059847,0.0206453485824093,0.115065660680046,NA,NA,0.0982743365497865,0.101447143513949,0.338038565908301,0.240604727484541,0.951663202460252,0.114333503030389,0.800558456856382,0.428790545543186,NA,0.680526686430464,0.448116645366682,0.470618427690414,0.257321460871318,0.883586984867148,0.657994715063742,0.335142728615372,0.122141310500998,0.181588581619489
"pop_Y25-64",0.576105789516509,0.0237722349586783,0.934792909825287,0.998005229174379,6.27752543355336e-05,0.685120715367504,0.337301750171509,0.384975702386523,0.111450182689433,9.56909171684339e-05,0.0127789928389545,0.826698721012761,3.52074005300696e-07,0.0338377095455101,0.602596526692748,0.396939020765919,0.0186475634791503,0.0105473943502823,0.00522664551430784,0.702660781001425,0.418520119445572,0.86559817182038,0.625272601451922,0.113538821223809,0.642392664080203,0.822877074508479,0.305479838291717,0.286277718689435,0.0609050242944745,0.306020732076241,0.591526135016412,0.00138058538989106,NA,0.972095031598591,NA,NA,0.173874532217428,0.0401979210694744,0.43503251642325,0.275864014725316,0.026778358827174,0.0225750980252616,0.0676825621420083,0.336523100529625,0.00694464562574764,0.24393756801656,0.00324811778549052,0.502117820838041,0.0696747329799444,6.55927071464963e-05,0.192177991616415,0.381028717010047,0.0582515123541108,0.104104336246826,0.306475433873616,0.000114594850872864,0.04696262946877,0.926887192036125,0.00974397142224554,0.758113992277114,0.734035451633292,0.626502812416027,0.520347746435378,0.0260439658876434,0.226324491135934,0.89661570481418,0.00148346000712649,0.422380709564483,0.849926991551827,0.744014096762272,0.361225980404793,0.239776532291428,0.11877542925604,0.846547342858585,4.07953142420208e-06,0.628803704565893,0.400026808692567,0.413589210372873,0.164177706264471,1.92314980881139e-05,0.0132590917851147,0.847604133850778,9.2772642346278e-08,0.0403249884394995,0.605645104967461,0.456062714315577,0.0201466847209463,0.0132978003927444,0.00536679734292932,0.740841935692506,3.41905394122647e-05,0.0394762616899934,7.74348439930102e-05,0.00744989161241292,0.208289704389585,0.101739634837551,0.00803103264413654,0.217145181359186,0.824853503203095,0.0349135407504981,0.0178073101118221,0.928773758167298,0.21292476525379,6.13326382573196e-07,0.00617009552445506,0.450370148320122,0.843849728032665,0.229921475293672,0.000559524668458906,0.0480898387813028,0.919501482098638,1.16697769983429e-05,0.135051465274935,0.577236157777947,0.752415525732308,0.0907501833670736,0.0562260181878764,0.101133612499489,0.988112053631705,0.118097107238131,0.584036761089241,0.0146875918438514,0.190829441824401,0.301049148550925,0.000136453913039232,0.145922891208675,0.878447875308663,0.177831182547419,0.119465689305543,0.0787832939057569,0.00620339630867568,0.177021300767358,0.0172364401217805,0.000171256924014115,0.00533678477876219,0.675677470848843,3.28129209408441e-07,0.0240846418303792,0.350786512215502,0.656323818151463,0.0155622941925157,0.00438469829840513,0.035402081668787,0.783315234843267,0.000984178579157362,0.0813815637222498,0.0564893164141647,2.52377382012252e-06,0.00261195109800052,0.683331221157737,0.00316668582754726,0.00137576783811442,0.0133233141710695,0.000210364963287195,0.0164958613273857,0.0146788596980114,0.00832156742908443,0.484129668674018,0.343176555740311,0.0347561193334579,0.0246576204939112,0.515452419335276,0.0281225817530718,8.1963084123281e-06,0.00644689635994444,0.0578805082272764,0.000745207238743119,0.3817358679958,0.286143065662362,0.0673556764166648,0.229183880921063,0.73535642001849,0.000156044148081753,0.0406522358176142,4.34014106682588e-05,0.21409202766217,0.695439265075577,0.597467120697975,0.186581291031234,0.0397926560435961,0.0552613715673575,0.885176641244584,0.149233269629756,0.00139045734672056,0.00013088282071766,0.412398814607674,0.00148227906083984,3.47701132946571e-09,2.24952299240172e-05,0.50803761510913,NA,NA,0.3671876815186,0.00299317917081121,0.147512842461331,0.652187914263132,0.448965521871743,0.264557371771058,0.043691104149661,0.63403203347104,NA,0.0493286975439017,0.402869139814608,0.540885018942961,0.205839877565209,0.00192816382779069,0.12858357745269,0.000173020883432451,0.0235326123266619,0.0608549347119282
"pop_Y65-74",0.000206902787853658,0.424565019706589,0.00450275101116729,0.148971701950829,0.195108265810546,0.0143905659214751,0.587830500020934,0.000180608503535944,0.0798276105999138,0.0950662266845207,0.309964211236751,0.369982586696866,0.0658590764827732,0.0674932025127762,3.59574303369858e-05,0.00102462248154214,0.320367797725274,0.427505324979704,2.91858617790466e-07,0.000188705117354642,0.0119245714812632,0.0839837800570171,0.00483409864388795,0.00842827795742777,0.0168931718182149,0.0531823443220581,0.000793064258914011,0.00293513403676525,0.0233740572417928,0.0151767387038574,0.229164839319427,0.0236451241770555,NA,0.866415531813511,NA,NA,0.0463126697094534,0.00611239456167321,0.42384408706478,0.0278876958228183,0.0859327167089756,0.112580120129813,0.0153379600986097,0.470651593397976,0.0189662307501517,0.63886291600895,0.472934808021709,0.240839279867095,0.363071964392987,0.059172536644518,0.471056428254268,0.00235902530598245,0.028871284972101,0.840100396431879,0.338268603275275,5.26885837868571e-05,0.00661150204622003,0.16425857206644,0.200268186407737,0.580336739860636,0.102885623608469,0.00040029034268518,0.00536661941157925,0.0214691419691876,0.0877581489319553,0.294190697914855,0.395868260845065,0.0847302894696055,0.0341083217275098,0.192155839530557,0.130416020933789,0.12089245831297,0.0142203504089358,0.102056440967711,0.981898512391502,0.211427871325175,0.595684534419535,0.000135567521287888,0.0351219587583429,0.0239650724727638,0.67786634220603,0.873932425036552,0.542524187389668,0.109734968380681,0.000609761509642666,0.0315335202418918,0.274365431577829,0.65714470813642,0.000210462549952726,0.00606837164818138,0.222938727989061,0.642918343903957,0.000308150626672753,0.0552818286487991,0.0350645073757357,0.718286332888613,0.894427665955026,0.550548308371789,0.148380367104004,0.00115289669574327,0.0475788739932617,0.328551156422004,0.698063431243239,0.00049627790321205,0.0103258627708446,0.241029943481936,3.47809991525324e-05,0.00650212764652322,0.00550281279893998,0.192601812755656,0.422345510179152,0.615110443041132,0.0550798244949671,0.00344260431508358,0.0934926112255997,0.139261719057757,0.225347739787411,0.00448026469754492,0.0303471857153848,0.00697467670919502,0.0971020929677921,0.253524256048533,0.766855607020095,0.776359731509102,0.420414275252065,0.150491104481386,0.0222368824860984,0.0727092993648086,0.256514810441075,0.855292092257037,9.50168703313313e-05,0.0360858279739273,0.0135029770454755,0.125237510062696,0.00132143111920259,0.0138640301695492,0.000351261215147666,0.382094228125319,0.00011202063959108,0.00168225309884332,0.130696283718712,0.00412059476610977,8.24399088855548e-08,0.000249049386526437,0.68235337056486,0.0560548036847214,0.150315875547633,0.0265672246984474,0.366651289942948,0.000709574760778968,0.00610853979095117,0.953664672238849,0.0984559822582801,1.4150981087991e-06,0.0015988353718439,0.0972382773908666,0.225623074653357,0.0239346159398053,0.803913016020094,0.00481027494269083,0.0433777882632044,0.825922016140943,0.162616229198768,5.86964748983891e-05,0.0101874757604936,0.89136654698444,0.409130117259589,0.133866644655517,0.0039929445165401,0.0365141658759727,0.30034225017904,0.927406869164962,0.000112074998338703,0.0112707897713155,0.644450376356389,0.446731259559153,0.0686173971534825,0.310171050351166,0.589367798049431,0.862094291820455,0.00342007555109563,0.115897271149652,0.114431883911925,0.00562627253236369,0.0932901029228624,0.242181158839986,0.430646389285051,0.00309139723186663,0.0310165449313638,0.114095456007074,NA,NA,0.22453702401505,0.000124679696686976,0.13369805413327,0.521092645839276,0.128755176642359,0.0128536998874557,0.00722916816414906,0.334116633063031,NA,0.0836284409355832,0.194312058829572,0.950459057315851,0.407869190925386,0.000287144784735241,0.155124388823675,0.000304426115187613,0.0277505734983145,0.232853391879979
"pop_YGE75",0.069680924375547,0.0139403267455651,0.840112474577321,0.0261402247621008,0.154738288668256,0.0891245408460524,0.378289535262015,0.000193002970567698,0.00289603092538618,0.421358919258487,0.11096044711662,0.00336759764168168,0.346238672666252,0.645956506792765,0.00515777103995237,0.0598738827398979,0.398025079781453,0.0278128276489586,0.000300186035526455,0.0105396949570844,0.00921119767180176,0.290270620066547,0.0955207633973535,0.332424127502627,0.332152814619352,0.0364790773420663,0.00132322727678617,0.00611476193754969,0.331004454999887,0.128465440310296,0.0752795356996089,0.0486609644286671,NA,0.610261125526119,NA,NA,0.369238936138589,0.77830521116046,0.7719991238287,0.121967685415511,1.0134748814396e-05,0.00189003228795652,0.000796025953509864,0.181622943466438,0.0173832006250973,0.202968472967739,0.0179556319705076,0.785977727349019,0.036902560154674,0.102268133640868,0.0655927730491111,0.000890260506709922,0.00830824635510474,0.037619883608551,0.000650880775383831,8.25361574650966e-06,0.00103680030084854,0.0732688159937308,0.263973914642222,0.188166675710101,0.673443800643391,0.0102767977629096,0.0520587034221768,0.515674387155209,0.364175408716508,0.0761156131247773,0.661607853564617,0.736833328837699,0.0747481087108652,0.27435889917367,0.586008975844374,0.120327646175506,0.0072049738288241,0.0989162634377092,0.865006153227431,0.903951892163354,0.0089611038000346,3.07909141282646e-08,1.56227716689978e-06,0.48898532580802,0.00106116130937875,4.88397558879636e-06,0.00193962160308943,0.564720058408559,0.00221436329208047,0.0734710571032997,0.996022090258733,0.144542180447294,0.000447531586900794,0.0100173669033878,0.815049975104711,0.143302616700157,2.95081349778043e-05,0.000643275254032925,0.71771817361281,0.0152321103870641,0.00128272133402491,0.0246489380365637,0.800884288039713,0.044660849246234,0.296543625742308,0.956069771416166,0.367041754588872,0.0127522687582502,0.109193545701806,0.0885978905457757,1.31509158836778e-05,0.000280167011671884,0.581551756549411,0.00941040186897157,0.000694548791430013,0.0127510860444339,0.70888522570252,0.0417176916019905,0.293307376988644,0.971591396223214,0.406923016933433,0.013664189938237,0.106148284191737,0.00466464921652198,0.0261261108148832,0.272895269238464,0.608804881213801,0.0228892246020595,0.8629707668586,0.0911418005246571,0.0310716264923431,0.0351251170069329,0.0665073021088094,0.00901598330832489,0.00120414484899319,0.0199743887751749,0.152533863540404,0.00124668984500405,0.0864273799770869,0.433180899260106,0.00157295226059641,0.0065437522275213,0.000135234253042264,0.00121568650239864,0.00415630602202931,3.50540186531342e-05,3.88937394295504e-07,0.00011665055318355,0.00860378990934793,0.340398360346223,0.103025015086863,0.0210852372159548,0.0250939933556743,0.000902439900919546,0.00568716377365296,0.0166471185486956,0.00026612740865017,5.39978173353951e-06,0.000755812484237744,0.110454359598201,0.0202984125425512,0.154903779092697,0.960723052781329,0.077807760311552,0.304816641606804,0.821240668347754,0.257863744182082,0.0166886973402066,0.123225377090986,0.186749672254491,0.329113922751349,0.36939252072756,0.0228837954186117,0.120651024559081,0.281763690208157,0.0265852825697022,0.000693797539017696,0.0308242517429782,0.0126979923603496,0.110889018359207,0.0146988777185335,0.0737563236522903,0.099279800435334,0.00192257410567401,6.366916197945e-05,0.0103156711833321,0.411386747872097,0.00299365166190511,0.0422133398392741,0.252349326252061,0.0117883064274015,8.62692957788975e-05,0.00612975678859497,0.268867649686134,NA,NA,0.191534702266095,0.053465544263124,0.23159039735723,0.653868711927202,0.315772054027004,0.0984432770567165,0.397042801595224,0.585387217721068,NA,0.310051274392785,0.883029172687667,0.856218445955094,0.360435088103364,0.106476002375528,0.286670214456436,0.104217306156245,0.153491305908394,0.926195339637636
"ARPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250423610129145,NA,0.124333343293632,NA,NA,0.53141789707533,0.458543361207471,0.00097120194545901,0.26665565747399,0.63688684502897,0.354945767605598,NA,NA,0.421485176381419,0.121063908034463,0.244211592615086,NA,NA,0.266598256950811,NA,NA,0.098629233837558,0.286434659279876,0.259362090194459,0.954810386450721,0.353871545248204,0.596568846256279,NA,NA,0.300123326525274,0.0640326330700341,0.429621340795761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0423182595945358,0.104873219774721,0.910210808214905,0.543137645686759,0.235843605068307,0.375515760540367,NA,NA,0.205395255882271,0.0296652718139429,0.101578559941841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209241434471831,0.0010736838641266,0.117713540994873,0.887623896590012,0.329095738475278,NA,NA,0.887623896590012,0.563178137634095,0.0822674763262809,NA,0.00250411301661951,0.25821519951685,0.457084587286297,0.821576717028407,NA,NA,0.338100306506344,0.062021356115176,0.429052394967452,NA,0.245806297915599,0.0060284518592867,0.0109433327714712,NA,NA,0.00522835127931925,8.95415778829788e-05,0.011429337102617,NA,0.493829356769796,0.66083266177892,NA,NA,0.457743062296036,0.0728096030650895,0.419616736089854,NA,NA,NA,NA,NA,0.413411539914587,0.315658092032133,NA,NA,NA,NA,0.0823834835725439,0.757409446878206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737888783001689,0.239972351705659,NA,0.0350757749005324,NA,NA
