"vars","pval","adjp","odds","exp","obs","size"
"emp_Y15-24_ED3-4",2.57757229079464e-05,0.000883739071129587,Inf,1.16326530612245,6,19
"emp_Y25-64_ED3-4",3.68224612970661e-05,0.000883739071129587,Inf,1.22448979591837,6,20
"emp_Y15-24_NaceB-E",0.000898468055648414,0.0113825592361491,27.8571428571429,1.16326530612245,5,19
"pop_Y25-64",0.00118568325376553,0.0113825592361491,25.6666666666667,1.22448979591837,5,20
"emp_Y25-64_NaceB-E",0.00118568325376553,0.0113825592361491,25.6666666666667,1.22448979591837,5,20
"emp_Y25-64_NaceF",0.0150079146631517,0.120063317305214,9.5,1.22448979591837,4,20
"emp_Y25-64_NaceA",0.0850405538040418,0.583135226084858,4.75,1.16326530612245,3,19
"emp_Y15-24_NaceF",0.277888973081899,1,2.56666666666667,1.04081632653061,2,17
"pop_Y15-24",0.354872192846883,1,2.05555555555556,1.22448979591837,2,20
"emp_Y15-24_NaceA",0.553347081360897,1,1.47272727272727,0.73469387755102,1,12
"GVAgr",0.584508912893857,1,1.33333333333333,0.795918367346939,1,13
"pop_Total",0.755987927864365,1,0.768421052631579,1.22448979591837,1,20
"emp_TF",0.755987927864365,1,0.768421052631579,1.22448979591837,1,20
"unemp_YGE25",0.755987927864365,1,0.768421052631579,1.22448979591837,1,20
"pop_Y0-14",1,1,0,1.22448979591837,0,20
"pop_Y65-74",1,1,0,1.22448979591837,0,20
"pop_YGE75",1,1,0,1.22448979591837,0,20
"ARPR",1,1,0,0.489795918367347,0,8
"low_work",1,1,0,0.489795918367347,0,8
"rooms_pp",1,1,0,0.795918367346939,0,13
"mat_depriv",1,1,0,0.489795918367347,0,8
"ARPR_socexcl",1,1,0,0.489795918367347,0,8
"emp_Y15-24_ED0-2",1,1,0,1.16326530612245,0,19
"emp_Y25-64_ED0-2",1,1,0,1.22448979591837,0,20
"emp_Y15-24_ED5-8",1,1,0,1.10204081632653,0,18
"emp_Y25-64_ED5-8",1,1,0,1.22448979591837,0,20
"emp_TP",1,1,0,1.22448979591837,0,20
"emp_Y15-24",1,1,0,1.22448979591837,0,20
"emp_Y25-64",1,1,0,1.22448979591837,0,20
"emp_YGE65",1,1,0,1.16326530612245,0,19
"emp_Y15-24_NaceG-I",1,1,0,1.16326530612245,0,19
"emp_Y25-64_NaceG-I",1,1,0,1.22448979591837,0,20
"emp_Y15-24_NaceJ",1,1,0,0.673469387755102,0,11
"emp_Y25-64_NaceJ",1,1,0,1.16326530612245,0,19
"emp_Y15-24_NaceK",1,1,0,0.489795918367347,0,8
"emp_Y25-64_NaceK",1,1,0,1.16326530612245,0,19
"emp_Y15-24_NaceL",1,1,0,0.122448979591837,0,2
"emp_Y25-64_NaceL",1,1,0,1.04081632653061,0,17
"emp_Y15-24_NaceM_N",1,1,0,1.04081632653061,0,17
"emp_Y25-64_NaceM_N",1,1,0,1.22448979591837,0,20
"emp_Y15-24_NaceO-Q",1,1,0,1.10204081632653,0,18
"emp_Y25-64_NaceO-Q",1,1,0,1.22448979591837,0,20
"emp_Y15-24_NaceR-U",1,1,0,1.04081632653061,0,17
"emp_Y25-64_NaceR-U",1,1,0,1.22448979591837,0,20
"unemp_Y15-24",1,1,0,1.16326530612245,0,19
"GDP",1,1,0,1.22448979591837,0,20
"disp_income",1,1,0,1.16326530612245,0,19
"training",1,1,0,1.22448979591837,0,20
