"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training"
"ARPR_socexcl",-23752021.2547865,-15.8609242356352,-5.23236978441049,30.7822885428783,-7.77961893571922,-1.90937558711335,148.253232323232,84.7011500721501,-7.57153535353535,266.468441558442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED0-2",-18943332.0017146,-39.6720485796756,-24.6026774533257,15.5343077871013,22.317084693255,26.423333552645,-16.7213954483557,65.1487639492344,3.33626771454259,-137.907710239155,-68.4673759669823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED0-2",5617232.38980684,17.9101631450611,5.93011534123107,-3.04758441016965,-15.4221076201311,-5.3705864559914,88.8688140860255,144.192586594594,5.5002859321513,-26.3797079102464,91.9855675672594,45.1138175203252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED3-4",11038733.1995093,-13.5597541753931,7.45415209356498,12.2835076304025,2.65425923793399,-8.83216478650836,44.8519235487876,-89.7695823089189,-15.0873660478134,245.744342462408,144.431419782975,-248.573420016874,-147.640324723265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED3-4",-4493458.84630714,-60.3350301159238,-19.508386176136,32.1563736292527,28.1986444764284,19.4883981863788,-24.3389614197451,-134.179050566262,-17.7867326319099,215.846887428546,69.2257241454813,-20.8026381846806,-438.786444199098,348.837289648675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_ED5-8",-2609773.92585001,38.3063869226229,8.05259617748676,-19.9105161604198,-18.2988014356634,-8.14966550402643,-23.2364719894406,21.9346943558715,9.86248789596521,-83.791122651342,-59.1366570133586,-113.423638954366,57.1514689921386,-145.326546299299,-247.273442454421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_ED5-8",-1197610.3827857,40.0634769362604,12.1768891100343,-26.3684699232844,-12.7347172662794,-13.1371788567309,-61.8713787850942,-9.20299770297653,11.4881210398617,-183.571957761419,-155.57564304869,-20.4131341648757,-38.7657015769411,-197.277396481229,-213.764178830513,195.433553758788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TF",-3454860.38215226,-4.25528397388662,0.825518378066638,7.02810019559259,0.0183827445070178,-3.61671734427962,22.2289274640779,-40.7528376770236,-4.33789969234348,116.393127967083,76.8831775851957,-89.3284156379032,-71.1876195225204,95.20654280079,93.110776594911,-1.3071976870026,-20.0089864830572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_TP",-1264750.3511838,5.44290684886797,4.03999855224251,-29.7625975593633,14.7055964359861,5.5740957222667,-119.792327832644,-38.9450884280702,10.2975827997532,-222.103558295856,-228.978608986654,165.836325268565,-50.0941907500277,-133.975394038795,-21.7151132863373,-30.8754062176077,63.747689177514,-67.6679289306835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24",-9230737.67175873,1.705337782424,11.2692074644584,-53.594963704728,33.4143681585966,7.20605029924896,-172.459705209709,-102.101504953941,14.7203689130798,-263.201494630564,-307.088248593931,184.690236846583,-242.004643494718,-91.1369572775037,145.709479694308,-87.7420289734368,80.9755296758766,-45.7503600827484,355.81776825142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64",-4123987.79047175,0.8770845784434,3.38034341133485,-27.3845863132788,17.46616504978,5.66099327372051,-113.952870817654,-95.8772673447994,6.29019816268489,-118.642959712141,-176.699601193762,75.5247292223236,-136.252578370254,-33.0266338527873,86.8639436324488,-35.0717882227625,43.6743136468846,38.0503319833365,146.379702165553,311.881254286809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_YGE65",-3513881.02353421,6.72981357841033,8.85593394459125,-8.15522560806326,0.233956569098192,-7.66447848403652,-1.89391108683865,-20.122697379564,1.15196214117937,31.0740560907876,11.7460816448987,-19.8135750040504,6.19635309851113,14.1418001787549,-17.2891597360991,1.30983931420228,7.29402222810546,14.5504222291109,28.4280770012376,72.4167705941556,41.7334245335164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceA",-32593999.0242862,-12.5837952081719,-4.39262734979308,26.5931343020348,-4.91991361629213,-4.69679812777763,92.5720207083114,21.2639141629687,-9.18348908151435,279.582250639154,230.607989285715,-70.3557830042349,-16.6890086766618,95.217514231408,105.156938843312,-15.4998622675355,-81.6271446042745,63.2961166261837,-147.680671828121,-202.015503992718,-84.0093073676715,-8.53838756475482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceA",-23052032.2293355,-8.33815582048333,1.47497988348442,18.2372598524647,-5.62170861314216,-5.75237530232362,79.0715789448573,12.9326723761437,-8.67871253251358,211.875449796077,178.327450040487,-65.7292567434323,31.5127192939925,102.938260686955,58.7391923232751,-34.0514352627255,-84.911608864896,22.9801053525428,-106.77204839196,-162.401369932979,-88.5499413890601,-4.36750994542115,140.775167329151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceB-E",14919791.9799135,-37.3698940949882,-12.3586827167183,44.1087418427434,-0.0763236824907514,5.69615865145394,30.789559062083,-37.1026519863808,-12.554765172568,147.059993869605,104.657462498241,-52.9768821649821,-109.853645408612,184.99038312904,281.824869755373,-114.03247163996,-161.224854717877,60.7476955203725,-114.528819530792,-133.205125825399,-53.8572086946498,-24.889487267945,83.9604928071949,65.0724177289532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceB-E",18502894.7181986,-24.2093861397324,-6.96133446263207,17.9960623212938,6.46410058407374,6.71055769699693,-11.3610821232298,-55.9443519274415,-7.39224358943945,98.9652014384904,37.8503565234935,-25.1616874013346,-116.975368747728,121.626452250552,217.271211935283,-85.9571035994572,-95.0088985387308,44.9135598084002,-48.6979884468356,-25.7533515301924,0.741548479323755,-12.4910170156627,53.2086472910243,34.0091981344328,138.163650864467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceF",-977762.534748825,-4.96430486620086,-0.791825125472752,3.03567076038811,0.447610416439521,2.27284881484598,2.95070648882168,-10.2664105902063,-1.9528357403374,16.7100429883453,9.30917112456204,-16.029768830311,-29.1472900370466,35.8040339383205,53.8209596810435,-14.7889898766614,-22.4038244725183,17.6045416623137,-22.5633237336734,-20.0533213184578,-1.01683303113664,-5.88039344902699,6.67570764226387,8.62860523470307,31.0326935494078,18.8844326908289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceF",-2439140.4545953,-3.2295307085062,-2.02774713458774,2.23028360750036,1.68681427865283,1.34017995694076,0.0639516974415368,-8.72550653034185,-0.571014224155677,13.6692994706085,6.79858945097593,-13.7443373130774,-26.5117364878378,20.7828346599778,35.29752275173,-4.96963052740062,-8.6322637442273,10.6196830268614,-4.98301145286105,7.44244546790756,6.72086777383217,0.490477751418607,6.20975920944937,0.0488661687530485,17.8119937647666,10.7358105520029,1.90829065027243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceG-I",6847734.64023634,21.764757676673,8.73880632242948,-20.3012083397295,-3.09022328906788,-7.11213237030509,36.8388709216185,79.9096195912959,7.15151147827416,-79.5644228426468,-1.84558242614596,-5.05537091130782,168.390213476108,-69.0422873086408,-223.259551918436,52.941452213546,48.6630274146806,-78.6302037417045,30.1373488822567,-12.6027540636962,-64.0678813239687,7.96074786597398,-44.2361130731518,-6.74493470403408,-115.200158392043,-75.4302655674837,-32.0495814849751,-14.963120028383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceG-I",-4872006.70242271,-10.6675585406644,-6.21995734999682,11.8239971720495,0.73370465814602,4.3298140604657,73.8544754694684,58.1780926232923,-2.61637347758066,89.1430328757518,121.89885703212,1.94027978269785,59.0203294493476,11.9032653025416,-10.7767740462382,-9.88823363657049,-45.3401038286404,-0.509283050687863,-46.1173762185269,-85.3419942384075,-52.1166327571305,-8.89737849418292,49.8027684437822,35.3317455767629,19.3819189199845,2.47827688152214,2.25396792749832,-1.26210243937805,22.469045793401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceJ",-1535631.04375921,0.100099159647146,-0.0792815234683106,2.31038497711834,-1.26554185324447,-1.06566076005271,5.1203731154771,2.03527773584482,-0.40234973200582,13.8565591234501,11.9554729486898,-5.70793916894864,-4.02943132110355,-2.27750933857709,-0.809613990541216,8.30147672218536,5.21651647212118,6.14269774662156,-7.82930540528084,-10.3100365419471,-1.6014818002209,-0.518236019430519,7.27859686220687,2.61992987421271,1.00669165020002,-0.351088365082679,0.916092874128576,0.232192915155094,-5.22120251670646,1.46849904824428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceJ",1882464.57892919,4.46765417666542,2.31215906948591,-2.25983612287837,-1.746934241637,-2.77304288163596,-8.43292119674807,-5.5622362315392,0.913251160629216,-17.0265538584344,-17.5209317261768,2.98843522355475,1.44195651857254,-19.7550933233293,-28.2651551309488,14.8900082442551,25.8034254761678,1.54168398251811,12.7586800584885,17.5254145489052,14.5004592720002,5.36077039017993,-13.9150578635788,-12.2856351763771,-18.7393869068375,-12.5452507284145,-2.0455093783088,-1.91730529479579,3.18185833719784,-5.98526841436125,0.936484525037741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceK",-65230.3069576439,1.51990368340407,1.17077001259672,0.790034072541814,-1.82745185244139,-1.65325591610122,11.1629999729204,6.35861883898737,-0.106073270938168,17.8122729763927,20.3343889843482,-10.6630703108961,-4.99619952648341,-3.48768587519536,-6.25084965960188,13.9882896976347,10.7837370068317,6.6180574847632,-1.6964120278139,3.73062110832282,4.07380974145491,3.10419555694648,1.92451270598638,-1.49404098952642,-3.70309271283629,-4.77232433748847,-0.110381849164827,0.383645180626764,-4.17875621251251,0.376648335279979,1.28813959366672,1.9280971272211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceK",1397218.40976352,4.73162879547188,2.0022039464964,-1.25782186321457,-2.85595429571989,-2.62005658303383,-9.13429453397964,-0.067495169507918,1.18254537459267,-22.2641483844621,-19.4491018534669,10.0887443500884,2.85724330652366,-26.5997978573224,-34.6373101237791,14.6628855407552,30.158990556394,-3.37793869712055,15.8719506624248,12.9157190223328,12.5611281368323,2.41197727177017,-19.3320167029034,-16.9454342606761,-22.3707542831451,-17.589192263754,-2.33987140221751,-2.97369690067625,0.0740369000948957,-8.85838448652779,-0.528682289886672,4.61295314750157,2.38898051158762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceL",697593.049094621,1.35215384844425,0.527756601426983,0.184738164031302,-1.17467896685667,-0.889969647045872,1.99053676429072,0.166306661878455,-0.0942996126627137,2.71231240627053,3.03033882721472,-7.73156620771111,-2.90113175572238,-1.21355089765911,-4.42701113532383,8.79800412862512,7.27482387185375,4.75807739968454,-3.34757319933137,-3.38511265411942,1.76975542974826,0.853237670507202,1.86805507608042,-0.833151908563213,-2.61919705476608,-3.16615775870398,0.0119386325778171,0.142843298944238,-2.85105464965893,-0.640274790915684,0.797261171569421,1.35266158407912,1.28556765449335,1.07566846239366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceL",71406.9013739254,1.90365733131741,0.923043069564859,-1.67287233488324,-0.379435965000606,-0.774392100998429,-3.80702179588391,-3.73589479989708,0.187358553738025,-4.6888732720116,-6.74562461570663,-7.87574069724416,-3.19695819549132,2.5240923167859,-1.31516116384247,4.65179239413758,4.29406387724833,1.70606630583311,0.0589762195188461,2.48384448974997,2.29170586861408,0.950015040663389,-0.839364448699331,-0.719696653278531,-2.9600669052867,-1.93133456911688,0.100517271572322,0.184475873085252,-0.255785032416958,-1.96983747506039,0.182581332227498,0.4578344664583,0.224812344576863,0.0811196886225163,0.598129607935815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceM_N",-5093225.72523359,3.88742712742441,0.531096959847191,-3.33998394597095,0.16954349188834,-1.248083633189,-21.6819474452067,-13.7253578433065,1.4676038083622,-25.2787972021096,-35.6195100227435,22.8471599120913,-11.2520115759833,-39.0885863558834,-25.9524016854151,16.5815270411467,36.1996068474709,-2.65828843636522,31.914579925288,46.4170206364088,30.2662969370967,6.21093169905006,-17.36063982145,-18.8766454713219,-28.206096607298,-19.770989374142,-3.48552497724064,-0.738161569812559,-1.3164677837606,-9.64319126707777,2.0710787489201,6.79579896217263,2.69275420743636,4.53415430015309,1.61077807451065,0.739915926192758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceM_N",3222812.00393462,5.48394848004259,-0.19802818791329,-6.80193359057877,0.832081468898625,0.683931829550839,-31.6019067152988,-5.2560905426269,3.57851283166084,-81.8362007537031,-71.3564640060287,38.1915681493628,-4.76363033169845,-62.3998523590369,-49.1051861230169,23.083420815079,51.6559612577882,-14.0691167942724,53.0979570335619,72.6487790068043,39.5048223409796,4.56613010216941,-56.8246742835322,-42.3532883572173,-45.7844331491057,-32.0510190648338,-5.58887281441328,-2.08447645257559,8.6602828706499,-13.2194145442518,-1.9925099475076,9.39985893929488,3.43007084364832,9.53025969356858,0.493793181920801,0.797843102582478,20.0256304538895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceO-Q",-22078569.8078344,-0.316479335538628,-5.74701966833879,-15.9388128286022,9.1811642061121,12.8211476263675,-43.9173256700332,-25.0677574622057,4.19974196579079,-61.1842635826404,-76.5341626527209,73.7116398179681,-78.8437126120463,-74.4037730521119,18.7358870046474,13.2661871416187,58.3962488070032,18.9915385812213,69.2212787522074,130.490960218958,105.249198182202,3.89759505072219,-52.127568951273,-60.5235651953253,-45.389517809055,-32.2256996183711,9.13760576052364,4.7815265576262,-68.2987944181894,-32.2824567514172,0.330901214798529,7.39651618152814,7.60820154780986,14.8447638553475,7.65827615228402,1.13864124645605,27.1383771946668,29.6947764107899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceO-Q",-6445010.87044613,21.5041605305174,8.58709974210833,-31.5364799880961,2.13852951296743,-0.693309797497026,-65.8616723582462,-6.12690115235531,9.73584059182478,-212.124055440066,-173.55168659227,28.2458527968511,32.7395274229142,-90.2368888208976,-115.9018182167,55.0265751927754,77.4799204362477,-31.5993766615018,89.0291532026966,135.32768936102,62.4144425638787,15.2717743179829,-127.32396128456,-72.9617159615873,-106.204969275492,-70.3400182211651,-9.47631184069307,-3.71693992734349,37.284752298994,-31.2048131791739,-11.7823356317179,8.42414538901903,-1.39354392744741,11.8181867690425,0.908145617345526,3.31746526379808,17.2390796968319,28.8009860109369,66.0257765931653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceR-U",5286884.58764327,3.72182855151513,-1.90354414628501,-3.07075695978314,-0.721758436760113,1.97423099131311,10.7360405452005,17.2140084031345,1.85072351053362,-18.4730200497067,3.61718329681064,-5.66682483106545,44.4309497061252,-26.8832867244714,-69.401120382141,27.8075086408121,23.9712988723774,0.964496849951276,-14.2161993567919,-38.5812299164789,-11.211031336061,-1.36139976809073,-7.57654568416439,-9.64773926958892,-24.8029390865701,-19.8878443801116,-4.35453584102239,-1.89577218326812,20.0749338101316,4.24540296311275,-0.371166287406926,2.70456850889245,0.642036899484323,3.87127379555725,0.916657132436217,0.0954227724325112,0.488424022281669,5.04858690916863,2.3858766249795,8.33469278650531,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceR-U",3037742.28131153,3.64686743288973,-0.82742532706467,-0.145319196237272,-2.71810324833596,0.0439803387481637,-2.54129785086014,13.0558241762084,1.68349524969145,-34.7910215026625,-16.7348105672049,15.9981811722246,42.6153164104538,-39.9347892348288,-66.0251763276489,21.6303997671723,22.8419514859858,-7.78081674556908,4.08217639752918,-19.4608920031127,-3.61931207987288,-0.28580944479219,-21.387619868313,-15.8913323000144,-21.2955568346678,-22.7289250827786,-2.9980933545591,-2.90005062750741,9.32358814946659,-1.20913071033341,-1.18786979283022,4.1986484936661,0.895442083006849,7.36079564002678,-0.0859922747054747,-0.167946250351442,5.84362500565404,10.212325397549,12.4314671790173,12.1516613615891,10.8650414083996,NA,NA,NA,NA,NA,NA,NA
"unemp_Y15-24",493820.073983825,10.2449432660153,1.86792245545155,-5.24450981847814,-4.90763870879767,-1.96071719419108,29.28457530802,47.3150614657059,3.13393268260864,-50.5323895983372,4.70084144683537,-13.3155091682695,121.426852332615,-43.9370710708522,-143.166970247382,46.8072446404559,21.0989594055242,-26.8866360818821,-27.358346956015,-86.4890923353604,-58.6983144529461,-2.7377936361972,-5.1166162519933,9.08120805447003,-46.0413578915685,-39.2160571123689,-12.5529140405234,-6.71094429335196,70.0371520496246,16.6332735157877,-4.09913275043886,0.127305706921354,-4.28315053851741,-2.04061139168822,-1.46736014893323,-0.186123482710495,-7.83063646809844,-2.69879510442851,-30.2853998465523,17.0051726225974,22.0341860531561,9.4856819936611,NA,NA,NA,NA,NA,NA
"unemp_YGE25",-3889515.09447542,0.300774134724021,-4.65968348172731,7.41489830262722,-4.73832387497849,1.68233491935454,60.2229813107754,66.5820417170139,-0.302211305112164,15.1805071607896,70.189431961638,4.42624306516452,95.0869516820555,-34.8264784397959,-91.5531122037624,26.7544800112138,-1.21178808993023,-23.0323989463588,-49.8214059311248,-120.888831237155,-78.8307337718848,-17.0288331466757,33.1159515698539,27.5052767651071,-10.8041135755216,-23.3817642662875,-6.81763969195248,-4.7734993174966,44.212617701374,28.0534300143827,-0.925886880339966,-3.74945270555143,-2.60822673688531,-4.59732617277016,-0.913954162102129,-1.72291339829283,-10.4632404469721,-8.1727672648283,-29.2868065618196,-10.6633447108861,13.4892365350052,6.72495736198802,39.1852511082067,NA,NA,NA,NA,NA
"GDP",7512867695.02027,15182.8870146715,4399.11502189815,-13126.8005507599,-3493.55101302512,-2961.65047278463,-116436.576839827,-46632.0384751303,7605.96324640968,-245508.208057249,-239068.262037282,183586.005222034,-70025.2535656754,-214232.040133353,-114633.271459808,31484.729912835,179021.022405189,-25578.8735119919,175332.563473811,231714.258139446,156703.224489435,7378.6947444563,-188249.64998807,-138236.967944391,-133307.783757711,-96254.9039890979,-2481.03162666609,-18167.8682272979,-38349.8153703956,-63268.3810094708,-5134.35694408438,37746.4061208968,15336.7156404069,56822.6252643237,4700.82077438237,1485.98276585115,65044.091900529,92224.4181768416,147049.752167249,80091.6843050625,12827.0851774276,43143.0838235961,-45166.8617591582,-49120.2181845956,NA,NA,NA,NA
"GVAgr",1401809.14413027,-0.584495408401117,-0.083314156343587,2.24363512814162,-0.520506281304492,-1.05531928209243,8.46749355345912,0.81587587601078,-0.565892700590814,10.9523177897574,13.9266233602875,-2.15629564304652,-4.74348901119286,5.01034856045606,2.77901062139747,-3.04441414791381,1.98775435315468,6.62704356698107,-7.12216951220435,-6.15271204488019,-0.641666262342464,0.434376455943495,4.34388411882953,0.248129835105302,2.86882967284438,2.01639167205073,1.0878495623457,-0.149130591438393,-2.40240178189761,1.04268188820172,0.448006551307381,0.766036922129285,-0.264092809027526,1.06326029039247,-0.425917573223592,-0.0741691788935606,-0.549669574029761,-0.0286517849018195,-1.01205377914703,-4.20264028422017,1.50126990045223,0.496246528291812,-0.695422640075418,-0.313809834400017,3648.55194590249,NA,NA,NA
