"","mean","n","stdev"
"pop_Total",5940396.16666667,6,1340924.67059435
"pop_Y0-14",15.0406126680746,6,0.657417034990975
"pop_Y15-24",12.5391671366633,6,0.564894448497024
"pop_Y25-64",57.9727644219361,6,0.936374289694814
"pop_Y65-74",7.90516617142646,6,0.303629128959204
"pop_YGE75",6.54228960189953,6,0.718451753144866
"ARPR",17.72,5,3.91880083699083
"low_work",7.56,5,1.39032370331517
"rooms_pp",1.06666666666667,6,0.0516397779494323
"mat_depriv",10.72,5,1.50233152133609
"ARPR_socexcl",25.28,5,2.9735500668393
"emp_Y15-24_ED0-2",9.67146588556615,6,2.84887475503918
"emp_Y25-64_ED0-2",5.22383616307389,6,1.44836287805251
"emp_Y15-24_ED3-4",76.9932812090923,6,5.19020800750516
"emp_Y25-64_ED3-4",64.3876633081606,6,4.02641064695013
"emp_Y15-24_ED5-8",13.3177826048524,6,3.65112143423203
"emp_Y25-64_ED5-8",30.3888944772915,6,3.72739154734542
"emp_TF",47.375473757072,6,2.97270389825604
"emp_TP",3.73626259658982,6,0.814294357203417
"emp_Y15-24",21.689184072426,6,1.72914951715022
"emp_Y25-64",63.4822138920539,6,4.71344915067489
"emp_YGE65",3.97210011177078,6,1.307045339535
"emp_Y15-24_NaceA",7.84012364688759,5,7.02408479309307
"emp_Y25-64_NaceA",9.76809920364646,6,5.96782846381502
"emp_Y15-24_NaceB-E",29.70503297215,6,4.10973695622317
"emp_Y25-64_NaceB-E",24.7292105938053,6,2.92038690478535
"emp_Y15-24_NaceF",8.7026298764968,6,1.41621770040968
"emp_Y25-64_NaceF",8.10211185833103,6,0.880786034312784
"emp_Y15-24_NaceG-I",32.3109260070682,6,1.43448869318223
"emp_Y25-64_NaceG-I",21.8256376182648,6,1.10719212274651
"emp_Y15-24_NaceJ",2.64589354723476,2,0.882936243192373
"emp_Y25-64_NaceJ",1.82313035517514,6,0.581780483553745
"emp_Y15-24_NaceK",1.61725067385445,1,NA
"emp_Y25-64_NaceK",2.02415696462161,6,0.237804761716356
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.943384554109288,6,0.19775166440628
"emp_Y15-24_NaceM_N",5.54751353313347,6,1.44634430181554
"emp_Y25-64_NaceM_N",5.80775078606632,6,1.12519314986295
"emp_Y15-24_NaceO-Q",8.0459311879172,6,1.84082471284606
"emp_Y25-64_NaceO-Q",21.9385001093098,6,1.39380966206477
"emp_Y15-24_NaceR-U",4.01536233061738,5,0.599495962615146
"emp_Y25-64_NaceR-U",2.92466273638834,6,0.301395588539948
"unemp_Y15-24",7.60488187105619,6,1.41559150637167
"unemp_YGE25",5.36000916822424,6,1.64952796958554
"GDP",17566.6666666667,6,2775.3678434879
"GVAgr",2.6,1,NA
"disp_income",10566.6666666667,6,907.009739014233
"training",3.55,6,0.437035467668243
