"","mean","n","stdev"
"pop_Total",10252431.5,2,2510417.87072282
"pop_Y0-14",19.4564132401865,2,0.495818665532279
"pop_Y15-24",12.6517295160781,2,0.199217654397369
"pop_Y25-64",55.3141602232003,2,2.32920479294074
"pop_Y65-74",6.59848884455337,2,0.711311951779041
"pop_YGE75",5.97920817598176,2,0.92285652123205
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",12.0890857721571,2,5.52321320041311
"emp_Y25-64_ED0-2",14.7977877983341,2,4.43757682443342
"emp_Y15-24_ED3-4",50.7564105176061,2,1.47159996143249
"emp_Y25-64_ED3-4",31.1912494168395,2,3.57228784148353
"emp_Y15-24_ED5-8",36.3856852091974,2,4.07427726044123
"emp_Y25-64_ED5-8",53.2845512872914,2,7.48146654751614
"emp_TF",50.9462671901342,2,1.14660643610267
"emp_TP",11.9698269627816,2,4.0223247765958
"emp_Y15-24",31.4212234383557,2,10.47434153755
"emp_Y25-64",76.1088500123862,2,2.05540823726693
"emp_YGE65",7.95341890236925,2,6.55597127219194
"emp_Y15-24_NaceA",NA,0,NA
"emp_Y25-64_NaceA",0.253362821195187,2,0.184614577101331
"emp_Y15-24_NaceB-E",4.98955376606614,2,3.62207031676492
"emp_Y25-64_NaceB-E",6.34774334169373,2,2.19542491433276
"emp_Y15-24_NaceF",4.62570673915172,2,0.53276483008588
"emp_Y25-64_NaceF",6.22327036142189,2,0.997605464829168
"emp_Y15-24_NaceG-I",34.4613502488497,2,1.850414883184
"emp_Y25-64_NaceG-I",20.805697882054,2,1.36447660731746
"emp_Y15-24_NaceJ",4.42244386011839,2,0.175703093582892
"emp_Y25-64_NaceJ",6.71304057023572,2,1.00352000512819
"emp_Y15-24_NaceK",5.01526681436198,2,1.38987564701664
"emp_Y25-64_NaceK",6.50347643000531,2,1.40561557841501
"emp_Y15-24_NaceL",1.74024596461227,2,0.0115620433450828
"emp_Y25-64_NaceL",1.71861609599942,2,0.950310455672202
"emp_Y15-24_NaceM_N",12.5774135269364,2,2.78385470411113
"emp_Y25-64_NaceM_N",15.3858227885893,2,2.86802869539978
"emp_Y15-24_NaceO-Q",19.7964840979994,2,2.23977412822731
"emp_Y25-64_NaceO-Q",27.980779952737,2,0.931310646797914
"emp_Y15-24_NaceR-U",8.33337714683416,2,1.6426419901138
"emp_Y25-64_NaceR-U",6.72909228619224,2,0.000932414860439173
"unemp_Y15-24",7.93311974046086,2,1.98183494991665
"unemp_YGE25",5.18074387193052,2,1.62802541060863
"GDP",50100,2,1555.6349186104
"GVAgr",1.3,1,NA
"disp_income",21250,2,494.974746830583
"training",18.15,2,1.06066017177982
