"","mean","n","stdev"
"pop_Total",11617761,2,1395097.6376505
"pop_Y0-14",13.6208744285109,2,0.299210199800637
"pop_Y15-24",11.6047748734416,2,0.29467606123313
"pop_Y25-64",55.0230684524417,2,0.474434511192302
"pop_Y65-74",10.1190329864331,2,0.253377552559242
"pop_YGE75",9.63224925917275,2,0.133925802717776
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",37.0250688247377,2,0.93366939398458
"emp_Y25-64_ED0-2",9.98431862833074,2,1.52938179395572
"emp_Y15-24_ED3-4",57.6175858924203,2,0.961257087276679
"emp_Y25-64_ED3-4",57.8396328051187,2,1.66725584356355
"emp_Y15-24_ED5-8",5.31567755077689,2,0.0642155919229385
"emp_Y25-64_ED5-8",32.0267873841834,2,0.283495276191027
"emp_TF",49.2564703036968,2,1.1726109652062
"emp_TP",19.2273513253813,2,1.01572704093821
"emp_Y15-24",51.0073524356602,2,0.720144195584261
"emp_Y25-64",82.0656437507473,2,0.457013144494525
"emp_YGE65",7.52998646722755,2,0.829283481289799
"emp_Y15-24_NaceA",0.864864864864865,1,NA
"emp_Y25-64_NaceA",1.38870550583597,2,0.648655472291514
"emp_Y15-24_NaceB-E",26.3880777655612,2,0.701712792001091
"emp_Y25-64_NaceB-E",27.3623893761055,2,3.27634657188523
"emp_Y15-24_NaceF",8.17166551603638,2,1.20966384957492
"emp_Y25-64_NaceF",6.19835939945419,2,0.255228885851451
"emp_Y15-24_NaceG-I",25.4149449828258,2,1.26694560400304
"emp_Y25-64_NaceG-I",19.8289092316066,2,1.15365639269608
"emp_Y15-24_NaceJ",2.95403445072319,2,0.126104837672039
"emp_Y25-64_NaceJ",3.31232324812507,2,0.19396262222756
"emp_Y15-24_NaceK",2.95628244138178,2,0.0337290061188852
"emp_Y25-64_NaceK",3.3815846954928,2,0.467480907241052
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.385716059748732,2,0.0277086391491887
"emp_Y15-24_NaceM_N",7.64691844162043,2,0.112219082271715
"emp_Y25-64_NaceM_N",9.33565473581855,2,0.46055278335947
"emp_Y15-24_NaceO-Q",21.5690889565062,2,1.33992115489923
"emp_Y25-64_NaceO-Q",24.561167844301,2,0.15862099627711
"emp_Y15-24_NaceR-U",3.9180729925763,2,0.323690578957594
"emp_Y25-64_NaceR-U",4.24432014165232,2,0.226491836328708
"unemp_Y15-24",2.51172401731325,2,0.175166360728329
"unemp_YGE25",2.03482793899274,2,0.10070460025383
"GDP",39600,2,141.42135623731
"GVAgr",1.7,2,0.282842712474619
"disp_income",22150,2,70.7106781186548
"training",8.35,2,1.34350288425444
