"","mean","n","stdev"
"pop_Total",2911125.14285714,7,1752735.82935872
"pop_Y0-14",13.5374031155172,7,0.83508700779821
"pop_Y15-24",11.2474416355881,7,0.775050943141168
"pop_Y25-64",55.9203235046089,7,1.15749843851796
"pop_Y65-74",10.3169199484444,7,0.457858966654265
"pop_YGE75",8.97791179584149,7,0.935693399768598
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",31.2240359837248,7,5.78942769652749
"emp_Y25-64_ED0-2",11.2952141077931,7,1.58108928225593
"emp_Y15-24_ED3-4",57.0970915007208,7,4.93348367129771
"emp_Y25-64_ED3-4",54.1498380310511,7,4.15025492797154
"emp_Y15-24_ED5-8",12.8755036182295,6,7.08769641162321
"emp_Y25-64_ED5-8",34.4331003502261,7,4.54531417281878
"emp_TF",45.0837666926796,7,2.4899168947713
"emp_TP",17.8182424288685,7,1.03875884392233
"emp_Y15-24",44.5808366639157,7,6.7550866736099
"emp_Y25-64",76.1731187896622,7,2.95515601737691
"emp_YGE65",5.60100369707873,7,0.674998153951317
"emp_Y15-24_NaceA",3.43178406514386,3,0.739222643788048
"emp_Y25-64_NaceA",3.81440947365742,4,2.47762182253483
"emp_Y15-24_NaceB-E",15.4981486658889,6,6.5808899092443
"emp_Y25-64_NaceB-E",15.5404435391688,7,4.77934710139805
"emp_Y15-24_NaceF",9.7406597715379,5,3.77910770485041
"emp_Y25-64_NaceF",6.48078219558118,7,1.87871363157215
"emp_Y15-24_NaceG-I",33.275791426812,7,2.77216226580948
"emp_Y25-64_NaceG-I",24.5451208879952,7,2.05329214793105
"emp_Y15-24_NaceJ",3.65262832631427,4,1.59421215422544
"emp_Y25-64_NaceJ",3.71595048512002,7,1.59994666016605
"emp_Y15-24_NaceK",2.87384020866749,3,0.626857371900603
"emp_Y25-64_NaceK",3.39471331362453,7,1.23863087179996
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.781697804477298,6,0.383242790101796
"emp_Y15-24_NaceM_N",10.4121203560218,6,2.77923129088346
"emp_Y25-64_NaceM_N",11.9861365298869,7,3.74916783950407
"emp_Y15-24_NaceO-Q",18.9127961033399,7,5.47051579601505
"emp_Y25-64_NaceO-Q",26.0364626931133,7,2.31532792542388
"emp_Y15-24_NaceR-U",5.49996845569369,5,1.24520429275569
"emp_Y25-64_NaceR-U",5.27543664841871,7,1.44030750765098
"unemp_Y15-24",5.22698212533435,6,1.50972940599243
"unemp_YGE25",3.81889453487234,7,1.47016095236219
"GDP",39685.7142857143,7,8614.41206572423
"GVAgr",1.525,4,0.846069343099804
"disp_income",20414.2857142857,7,1378.92297516162
"training",11.4142857142857,7,2.7014987022198
