"","mean","n","stdev"
"pop_Total",4402709,5,2733178.76150601
"pop_Y0-14",13.4891828861625,5,1.70747478131302
"pop_Y15-24",11.1866342126593,5,0.329295549606141
"pop_Y25-64",54.2192379999381,5,0.982548659542063
"pop_Y65-74",10.6391105913003,5,0.881882473768187
"pop_YGE75",10.4658343099398,5,0.715118545727042
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",34.3131070051311,5,11.2990763123385
"emp_Y25-64_ED0-2",11.656187523772,5,3.04713105903084
"emp_Y15-24_ED3-4",57.0693363725399,5,1.69007935092565
"emp_Y25-64_ED3-4",59.1623176993821,5,10.9136098150881
"emp_Y15-24_ED5-8",12.4851325485992,3,15.2363780646485
"emp_Y25-64_ED5-8",29.0967229972945,5,8.20381146376954
"emp_TF",44.7606485029277,5,1.08207551551358
"emp_TP",17.1984739795618,5,1.9565070281096
"emp_Y15-24",40.6231657749055,5,7.82409009443762
"emp_Y25-64",76.5650189677605,5,2.59704677685623
"emp_YGE65",5.06775305248664,5,1.71575222542743
"emp_Y15-24_NaceA",2.29465449804433,1,NA
"emp_Y25-64_NaceA",1.83204739495006,4,0.507888146236914
"emp_Y15-24_NaceB-E",17.7062984898393,5,2.66473011483956
"emp_Y25-64_NaceB-E",19.0031412760672,5,3.39030716710569
"emp_Y15-24_NaceF",9.22284824382829,4,0.8634309878544
"emp_Y25-64_NaceF",6.85285149672083,5,0.188019005236677
"emp_Y15-24_NaceG-I",31.0809870871341,5,3.46049078952718
"emp_Y25-64_NaceG-I",23.2052400518781,5,0.796052103472032
"emp_Y15-24_NaceJ",2.08160557848337,2,0.104344767519792
"emp_Y25-64_NaceJ",2.48556162961211,5,0.535471514092427
"emp_Y15-24_NaceK",2.49206149778449,3,0.86397620048781
"emp_Y25-64_NaceK",3.38198717444269,5,0.236071533109968
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.479628200929805,4,0.12357701274076
"emp_Y15-24_NaceM_N",7.67497392685695,4,1.03385759093885
"emp_Y25-64_NaceM_N",9.55755646363111,5,1.11412875628009
"emp_Y15-24_NaceO-Q",23.9269477117238,5,1.46925556477282
"emp_Y25-64_NaceO-Q",28.9902737450311,5,1.63185793344299
"emp_Y15-24_NaceR-U",4.65629138462346,4,0.486637725259307
"emp_Y25-64_NaceR-U",4.44676411751647,5,0.538110315603984
"unemp_Y15-24",4.07274314652219,4,0.805788100536781
"unemp_YGE25",2.93853984513548,5,0.471448500437558
"GDP",31260,5,1709.67833231869
"GVAgr",1.16,5,0.270185121722126
"disp_income",19600,5,1060.66017177982
"training",7.36,5,0.650384501660364
