"","mean","n","stdev"
"pop_Total",14356977.25,4,2944571.2645166
"pop_Y0-14",13.5842958272513,4,0.224699462238529
"pop_Y15-24",9.59264224882568,4,1.21304290081617
"pop_Y25-64",54.865304206011,4,0.223768421489758
"pop_Y65-74",10.878503627064,4,0.445848786672531
"pop_YGE75",11.0792540908481,4,0.554349983838262
"ARPR",12.3,3,2.70739727413618
"low_work",7.16666666666667,3,1.9035055380359
"rooms_pp",1.43333333333333,3,0.0577350269189626
"mat_depriv",7.1,3,1.17898261225516
"ARPR_socexcl",19.1333333333333,3,2.95014123955673
"emp_Y15-24_ED0-2",25.5468717669104,4,6.72905101632674
"emp_Y25-64_ED0-2",25.6761027921457,4,8.84407083831826
"emp_Y15-24_ED3-4",68.4241838455429,4,5.43810719361914
"emp_Y25-64_ED3-4",51.35768888278,4,5.68682204075374
"emp_Y15-24_ED5-8",6.01633198271969,4,1.44702977917463
"emp_Y25-64_ED5-8",22.9476720076227,4,3.64582152807577
"emp_TF",44.5319381226474,4,1.39697705743192
"emp_TP",12.0815744810165,4,3.58715089014416
"emp_Y15-24",24.2675152609875,4,11.0799991073841
"emp_Y25-64",71.5870989001395,4,3.25331007436745
"emp_YGE65",4.42411668473671,4,0.465488755234842
"emp_Y15-24_NaceA",2.22826793227369,4,1.03015263423028
"emp_Y25-64_NaceA",2.0242248993389,4,0.918650751069489
"emp_Y15-24_NaceB-E",21.8882261096614,4,4.25012100063528
"emp_Y25-64_NaceB-E",22.2861137078107,4,4.32023382321489
"emp_Y15-24_NaceF",7.13085931961826,4,0.974684500230998
"emp_Y25-64_NaceF",6.45100941306169,4,0.140028468059468
"emp_Y15-24_NaceG-I",37.2649662500694,4,6.98988223107405
"emp_Y25-64_NaceG-I",23.3108547229783,4,1.06021418699566
"emp_Y15-24_NaceJ",2.15403753558099,4,1.14139714603459
"emp_Y25-64_NaceJ",2.93333413490974,4,0.80640671023334
"emp_Y15-24_NaceK",1.42605177148663,4,0.796589108805509
"emp_Y25-64_NaceK",3.1576181285599,4,0.405751641840605
"emp_Y15-24_NaceL",0.645161290322581,1,NA
"emp_Y25-64_NaceL",0.562380427559193,4,0.131382680513563
"emp_Y15-24_NaceM_N",7.41280782865635,4,1.96334449104252
"emp_Y25-64_NaceM_N",10.4313652330616,4,0.813312480622811
"emp_Y15-24_NaceO-Q",11.1155218016218,4,9.37341724266743
"emp_Y25-64_NaceO-Q",21.6169077749429,4,3.880215045915
"emp_Y15-24_NaceR-U",8.93323180998339,4,3.48149024661977
"emp_Y25-64_NaceR-U",7.22700169730938,4,2.10437959744513
"unemp_Y15-24",8.78168851165927,4,3.28175338593999
"unemp_YGE25",4.70693268749054,4,1.1195679137754
"GDP",31675,4,2090.25516783637
"GVAgr",1.8,1,NA
"disp_income",18700,4,1509.96688705415
"training",8.6,4,0.836660026534076
