"","Estimate","Uncond. variance","Nb models","Importance","+/- (alpha=0.05)"
"emp_Y25_64_NaceG_I/16",-0.000794741063633493,3.6762390143072e-05,3,1.48486899435913e-05,0.0120456055032333
"emp_Y25_64_NaceG_I/17",-0.00161705367228975,0.000103394049901216,3,1.48486899435913e-05,0.0202010777121531
"emp_Y25_64_NaceG_I/18",-0.00213200608614535,0.000285687897494727,3,1.48486899435913e-05,0.0335793810986475
"emp_Y25_64_NaceG_I/19",-0.000546513101571284,0.000195413307692968,3,1.48486899435913e-05,0.0277717875253398
"emp_Y25_64_NaceG_I/20",-0.00140949091869423,1.74309807314471e-05,3,1.48486899435913e-05,0.0082944516013675
"emp_Y15_24_NaceG_I/2",-0.00222781694221734,0.0012830710619137,4,7.51753265795667e-05,0.0711626514351044
"emp_Y15_24_NaceG_I/3",-0.000531476668152408,8.06779741605254e-06,4,7.51753265795667e-05,0.00564292474105004
"emp_Y15_24_NaceG_I/4",0.00152531071007055,1.91991401438782e-05,4,7.51753265795667e-05,0.00870497754816354
"emp_Y15_24_NaceG_I/5",0.0043162600023287,9.07404471571128e-05,4,7.51753265795667e-05,0.0189246224279634
"emp_Y15_24_NaceG_I/6",0.00659948152288506,0.000193321744768978,4,7.51753265795667e-05,0.027622763111283
"emp_Y15_24_NaceG_I/7",0.00492099906209393,0.00011175450180377,4,7.51753265795667e-05,0.0210019335173376
"emp_Y15_24_NaceG_I/8",-0.0169053508634807,0.00580961243315778,4,7.51753265795667e-05,0.151425963764746
"emp_Y15_24_NaceG_I/9",-0.0080733245837632,0.000360742501668501,4,7.51753265795667e-05,0.0377333550684746
"emp_Y15_24_NaceG_I/10",0.00130067514391692,1.64215484153045e-05,4,7.51753265795667e-05,0.0080507032444333
"emp_Y15_24_NaceG_I/11",-0.00325622956735681,0.0018612757391728,4,7.51753265795667e-05,0.0857101241617788
"emp_Y15_24_NaceG_I/12",0.00591990156978506,0.000158196944197574,4,7.51753265795667e-05,0.0249876728344081
"emp_Y15_24_NaceG_I/13",0.00218090940261865,4.34092815247889e-05,4,7.51753265795667e-05,0.013089349525726
"emp_Y15_24_NaceG_I/14",-0.00221997693644406,0.000818997631804503,4,7.51753265795667e-05,0.0568549247332564
"emp_Y15_24_NaceG_I/16",-0.00130681411971742,0.00132134191977078,4,7.51753265795667e-05,0.072216156827342
"emp_Y15_24_NaceG_I/17",-0.00865871120612002,0.00467969502788984,4,7.51753265795667e-05,0.135905033400582
"emp_Y15_24_NaceG_I/18",0.00728550713296946,0.00041989646339658,4,7.51753265795667e-05,0.0407096974104902
"emp_Y15_24_NaceG_I/19",0.0121576249193124,0.00156858094238872,4,7.51753265795667e-05,0.078682877318127
"emp_Y15_24_NaceG_I/20",0.00425099736592043,8.84523424476942e-05,4,7.51753265795667e-05,0.0186844980517503
"pop_Y15_24/2",0.00220164077633744,0.00179598634164657,6,8.99239195631133e-05,0.0841934451025073
"pop_Y15_24/3",0.00492875876103944,0.000433750524184082,6,8.99239195631133e-05,0.0413758350915978
"pop_Y15_24/4",-0.0021644883644427,0.00031665012768254,6,8.99239195631133e-05,0.0353522125498259
"pop_Y15_24/5",-0.00643258291118431,0.000635318792714849,6,8.99239195631133e-05,0.0500751912813868
"pop_Y15_24/6",0.0237810930193766,0.002776772031959,6,8.99239195631133e-05,0.10468799426313
"pop_Y15_24/7",0.00627043391683838,0.000497332072392242,6,8.99239195631133e-05,0.0443047203452449
"pop_Y15_24/8",0.00212753183181716,0.00801784176821039,6,8.99239195631133e-05,0.177891626736871
"pop_Y15_24/9",-0.0302125713814391,0.00498004003698735,6,8.99239195631133e-05,0.140198440601908
"pop_Y15_24/10",-0.0114576402271952,0.00326398379253787,6,8.99239195631133e-05,0.113501280906138
"pop_Y15_24/11",0.00297414876438322,0.000312225191898169,6,8.99239195631133e-05,0.0351043338823482
"pop_Y15_24/12",-0.0058267264794752,0.000740617510771218,6,8.99239195631133e-05,0.0540659394858588
"pop_Y15_24/13",-0.0122909611774812,0.00125359781513975,6,8.99239195631133e-05,0.0703405693440598
"pop_Y15_24/14",-0.00222745997693623,0.00284205457716237,6,8.99239195631133e-05,0.105911464361343
"pop_Y15_24/16",0.00254775500707466,0.000414017562660358,6,8.99239195631133e-05,0.0404237079988945
"pop_Y15_24/17",-0.000141481823232186,0.0109200634612489,6,8.99239195631133e-05,0.207605735274902
"pop_Y15_24/18",0.00377789578030943,0.0334443030055303,6,8.99239195631133e-05,0.363318774568385
"pop_Y15_24/19",0.0014196781922873,0.0097645235069615,6,8.99239195631133e-05,0.196314461732251
"pop_Y15_24/20",0.0158563098927139,0.00186216299367241,6,8.99239195631133e-05,0.0857305503756866
"emp_Y25_64_NaceO_Q/2",-0.00153267288128429,0.0110761182543441,6,0.000252514029796284,0.209083883422352
"emp_Y25_64_NaceO_Q/3",0.0156514185813736,0.00142919118025951,6,0.000252514029796284,0.0751055325085709
"emp_Y25_64_NaceO_Q/4",0.0279063311279246,0.00372696877930609,6,0.000252514029796284,0.121284316004969
"emp_Y25_64_NaceO_Q/5",-0.0434994987356232,0.0106532767701622,6,0.000252514029796284,0.205054059239344
"emp_Y25_64_NaceO_Q/6",-0.00502768365314276,0.000351020712738737,6,0.000252514029796284,0.0372214371691198
"emp_Y25_64_NaceO_Q/7",0.00619108034300622,0.000508114892601924,6,0.000252514029796284,0.0447824374507654
"emp_Y25_64_NaceO_Q/8",-0.0216671076317135,0.00731127499251661,6,0.000252514029796284,0.169872596657081
"emp_Y25_64_NaceO_Q/9",-0.00368753332720725,0.00381572948473219,6,0.000252514029796284,0.122720058860876
"emp_Y25_64_NaceO_Q/10",-0.0246229283695393,0.00333577017337529,6,0.000252514029796284,0.114742636989771
"emp_Y25_64_NaceO_Q/11",0.0869593665584402,0.0615279352216024,6,0.000252514029796284,0.492791191689818
"emp_Y25_64_NaceO_Q/12",-0.0419879993849487,0.0102133229563036,6,0.000252514029796284,0.20077530690568
"emp_Y25_64_NaceO_Q/13",0.00455894628304336,0.00153622517034919,6,0.000252514029796284,0.0778671365104784
"emp_Y25_64_NaceO_Q/14",0.0316651026577576,0.00503744862472565,6,0.000252514029796284,0.141004210398974
"emp_Y25_64_NaceO_Q/16",0.0127299490371733,0.00597025181515581,6,0.000252514029796284,0.153505199573172
"emp_Y25_64_NaceO_Q/17",0.00796483732672052,0.00272558348516048,6,0.000252514029796284,0.103718567638177
"emp_Y25_64_NaceO_Q/18",0.0329706646514951,0.00706653056976305,6,0.000252514029796284,0.167005158891367
"emp_Y25_64_NaceO_Q/19",0.000429301296056435,0.00160573071428161,6,0.000252514029796284,0.0796091749919875
"emp_Y25_64_NaceO_Q/20",-0.0351515771099889,0.00793379105919149,6,0.000252514029796284,0.176956754883702
"unemp_YGE25/2",0.0817444114629926,0.080139980508711,4,0.000710627716298309,0.56240786077045
"unemp_YGE25/3",-0.132488064249856,0.095561085388858,4,0.000710627716298309,0.614139884356013
"unemp_YGE25/4",0.0368232331105279,0.00740799578004914,4,0.000710627716298309,0.170992526426324
"unemp_YGE25/5",-0.144749281116434,0.0991119663793651,4,0.000710627716298309,0.625445989769448
"unemp_YGE25/6",0.0462491562275756,0.0107068053252617,4,0.000710627716298309,0.205568572024307
"unemp_YGE25/7",0.0584063697470159,0.0160843128814019,4,0.000710627716298309,0.251957924548358
"unemp_YGE25/8",-0.115444313488311,0.0896356925053285,4,0.000710627716298309,0.594794925938069
"unemp_YGE25/9",-0.0467916662588378,0.0196718528398121,4,0.000710627716298309,0.278643809767451
"unemp_YGE25/10",0.0173266546907664,0.00418992754346129,4,0.000710627716298309,0.128596758718245
