"","mean","n","stdev"
"pop_Total",252519.5,2,8720.74793237369
"pop_Y0-14",16.0108460910333,2,1.16981926876668
"pop_Y15-24",13.2267924237558,2,0.830894202815733
"pop_Y25-64",56.5635776516659,2,0.640691191126998
"pop_Y65-74",7.66262028277438,2,0.685481916719407
"pop_YGE75",6.53616355077063,2,0.674540363736012
"ARPR",NA,0,NA
"low_work",NA,0,NA
"rooms_pp",NA,0,NA
"mat_depriv",NA,0,NA
"ARPR_socexcl",NA,0,NA
"emp_Y15-24_ED0-2",NA,0,NA
"emp_Y25-64_ED0-2",42.1105686377981,2,1.83190017421572
"emp_Y15-24_ED3-4",NA,0,NA
"emp_Y25-64_ED3-4",12.4497900505727,2,1.9534263856541
"emp_Y15-24_ED5-8",NA,0,NA
"emp_Y25-64_ED5-8",12.7662467770984,2,1.88942013470246
"emp_FT",45.9453978305271,2,0.542779022547481
"emp_PT",8.57633683717706,2,1.85414123503773
"emp_Y15-24",18.0475371759667,2,6.05903639184703
"emp_Y25-64",67.3266054654692,2,2.01094634614083
"emp_YGE65",14.5341424855933,1,NA
"emp_Y15-24_NaceA",NA,0,NA
"emp_Y25-64_NaceA",7.06811183770581,2,0.0718728983864019
"emp_Y15-24_NaceB-E",NA,0,NA
"emp_Y25-64_NaceB-E",5.14019464854756,2,1.32460025933103
"emp_Y15-24_NaceF",NA,0,NA
"emp_Y25-64_NaceF",4.27662012309122,2,0.295087025113427
"emp_Y15-24_NaceG-I",NA,0,NA
"emp_Y25-64_NaceG-I",17.0993066982683,2,2.185694682998
"emp_Y15-24_NaceJ",NA,0,NA
"emp_Y25-64_NaceJ",NA,0,NA
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",NA,0,NA
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",NA,0,NA
"emp_Y15-24_NaceM_N",NA,0,NA
"emp_Y25-64_NaceM_N",4.61035703147247,1,NA
"emp_Y15-24_NaceO-Q",NA,0,NA
"emp_Y25-64_NaceO-Q",22.4180874231156,2,0.704418358414186
"emp_Y15-24_NaceR-U",NA,0,NA
"emp_Y25-64_NaceR-U",5.54471894320064,2,0.650207786421517
"unemp_Y15-24",14.9682090829121,2,1.27167471854526
"unemp_YGE25",9.09681153185367,2,0.196729128008957
"GDP",19800,2,565.685424949238
"GVAgr",0.45,2,0.353553390593274
"disp_income",12500,2,141.42135623731
"training",7.75,2,1.90918830920368
"earn_OC1_B-F",14.99,2,0
"earn_OC2_B-F",12.46,2,0
"earn_OC3_B-F",8.75,2,0
"earn_OC4_B-F",6.94,2,0
"earn_OC5_B-F",5.59,2,0
"earn_OC6_B-F",4.83,2,0
"earn_OC7_B-F",4.66,2,0
"earn_OC8_B-F",4.66,2,0
"earn_OC9_B-F",4.82,2,0
"earn_OC1_G-N",22.27,2,0
"earn_OC2_G-N",14.46,2,0
"earn_OC3_G-N",13.25,2,0
"earn_OC4_G-N",9.19,2,0
"earn_OC5_G-N",5.72,2,0
"earn_OC6_G-N",5.05,2,0
"earn_OC7_G-N",5.12,2,0
"earn_OC8_G-N",5.64,2,0
"earn_OC9_G-N",4.69,2,0
"earn_OC1_P-S",17.21,2,0
"earn_OC2_P-S",14.8,2,0
"earn_OC3_P-S",8.28,2,0
"earn_OC4_P-S",6.73,2,0
"earn_OC5_P-S",4.9,2,0
"earn_OC6_P-S",NA,0,NA
"earn_OC7_P-S",4.98,2,0
"earn_OC8_P-S",4.84,2,0
"earn_OC9_P-S",4.87,2,0
"expend_ED5-8",0.92,2,0
