"vars","pval","adjp","odds","exp","obs","size"
"unemp_Y15-24",0.0122046451949132,0.23008513041448,14.6,1.22448979591837,4,24
"unemp_YGE25",0.0122046451949132,0.23008513041448,14.6,1.22448979591837,4,24
"pop_Y0-14",0.014380320650905,0.23008513041448,13.7142857142857,1.27551020408163,4,25
"emp_Y15-24_NaceR-U",0.0643899038009589,0.772678845611507,6.25,1.07142857142857,3,21
"emp_Y25-64_ED5-8",0.103385225668753,0.992498166420029,4.84090909090909,1.27551020408163,3,25
"emp_Y25-64_NaceL",0.29059082505562,1,2.59649122807018,1.07142857142857,2,21
"emp_Y15-24_ED5-8",0.312329614890483,1,2.43333333333333,1.12244897959184,2,22
"emp_Y15-24_NaceG-I",0.356159155919442,1,2.15151515151515,1.22448979591837,2,24
"emp_Y25-64_ED0-2",0.378139497680371,1,2.02898550724638,1.27551020408163,2,25
"emp_Y15-24_NaceA",0.572463162889519,1,1.41071428571429,0.76530612244898,1,15
"GVAgr",0.622717272452902,1,1.203125,0.86734693877551,1,17
"emp_Y25-64_NaceA",0.745852298389253,1,0.806818181818182,1.1734693877551,1,23
"emp_YGE65",0.762795478496637,1,0.760869565217391,1.22448979591837,1,24
"pop_Total",0.778822811030647,1,0.71875,1.27551020408163,1,25
"pop_Y15-24",0.778822811030647,1,0.71875,1.27551020408163,1,25
"emp_Y25-64_NaceR-U",0.778822811030647,1,0.71875,1.27551020408163,1,25
"pop_Y25-64",1,1,0,1.27551020408163,0,25
"pop_Y65-74",1,1,0,1.27551020408163,0,25
"pop_YGE75",1,1,0,1.27551020408163,0,25
"ARPR",1,1,0,0.510204081632653,0,10
"low_work",1,1,0,0.510204081632653,0,10
"rooms_pp",1,1,0,0.663265306122449,0,13
"mat_depriv",1,1,0,0.510204081632653,0,10
"ARPR_socexcl",1,1,0,0.561224489795918,0,11
"emp_Y15-24_ED0-2",1,1,0,1.22448979591837,0,24
"emp_Y15-24_ED3-4",1,1,0,1.22448979591837,0,24
"emp_Y25-64_ED3-4",1,1,0,1.27551020408163,0,25
"emp_TF",1,1,0,1.27551020408163,0,25
"emp_TP",1,1,0,1.27551020408163,0,25
"emp_Y15-24",1,1,0,1.22448979591837,0,24
"emp_Y25-64",1,1,0,1.27551020408163,0,25
"emp_Y15-24_NaceB-E",1,1,0,1.1734693877551,0,23
"emp_Y25-64_NaceB-E",1,1,0,1.27551020408163,0,25
"emp_Y15-24_NaceF",1,1,0,1.07142857142857,0,21
"emp_Y25-64_NaceF",1,1,0,1.27551020408163,0,25
"emp_Y25-64_NaceG-I",1,1,0,1.27551020408163,0,25
"emp_Y15-24_NaceJ",1,1,0,0.663265306122449,0,13
"emp_Y25-64_NaceJ",1,1,0,1.22448979591837,0,24
"emp_Y15-24_NaceK",1,1,0,0.510204081632653,0,10
"emp_Y25-64_NaceK",1,1,0,1.22448979591837,0,24
"emp_Y15-24_NaceL",1,1,0,0.102040816326531,0,2
"emp_Y15-24_NaceM_N",1,1,0,1.07142857142857,0,21
"emp_Y25-64_NaceM_N",1,1,0,1.22448979591837,0,24
"emp_Y15-24_NaceO-Q",1,1,0,1.1734693877551,0,23
"emp_Y25-64_NaceO-Q",1,1,0,1.27551020408163,0,25
"GDP",1,1,0,1.3265306122449,0,26
"disp_income",1,1,0,1.22448979591837,0,24
"training",1,1,0,1.27551020408163,0,25
