"","mean","n","stdev"
"pop_Total",5030595,2,900446.745725698
"pop_Y0-14",12.9016822336734,2,1.3402499738229
"pop_Y15-24",9.02962812016284,2,1.26192454922255
"pop_Y25-64",56.1280080989463,2,1.02621705217264
"pop_Y65-74",9.86853433913092,2,1.06191622331867
"pop_YGE75",12.0721472080866,2,0.514041247554153
"ARPR",21.1,2,6.64680374315355
"low_work",16.75,2,1.06066017177982
"rooms_pp",2.1,2,0
"mat_depriv",5.1,2,0
"ARPR_socexcl",28.45,2,6.01040764008566
"emp_Y15-24_ED0-2",39.984006397441,2,5.54150056427683
"emp_Y25-64_ED0-2",36.815747532895,2,3.2923342908518
"emp_Y15-24_ED3-4",30.9087476120663,2,0.595302923429965
"emp_Y25-64_ED3-4",22.8906149442319,2,0.676239805795993
"emp_Y15-24_ED5-8",29.0161713092541,2,4.8173985914504
"emp_Y25-64_ED5-8",40.2877244805326,2,3.96769559132077
"emp_TF",40.7335158916361,2,1.04879898898889
"emp_TP",6.88387833768135,2,0.280882234090272
"emp_Y15-24",14.9687674164465,2,0.545866811981045
"emp_Y25-64",60.7239584352658,2,0.762286587284396
"emp_YGE65",1.33627761282914,2,0.176369388289118
"emp_Y15-24_NaceA",7.15336087787107,2,2.64603510503989
"emp_Y25-64_NaceA",6.57613658974625,2,1.49157710338566
"emp_Y15-24_NaceB-E",14.053489715225,2,1.24840834707687
"emp_Y25-64_NaceB-E",15.4547869014299,2,0.460186909987277
"emp_Y15-24_NaceF",5.26622684259629,2,2.03800934868174
"emp_Y25-64_NaceF",6.47308115353153,2,0.163011027837032
"emp_Y15-24_NaceG-I",39.2715136167755,2,2.93646125422775
"emp_Y25-64_NaceG-I",27.1445749277572,2,1.05155107156278
"emp_Y15-24_NaceJ",2.31707317073171,1,NA
"emp_Y25-64_NaceJ",1.85605075756513,2,0.424615146140517
"emp_Y15-24_NaceK",NA,0,NA
"emp_Y25-64_NaceK",2.20793512750954,2,0.0840692677750319
"emp_Y15-24_NaceL",NA,0,NA
"emp_Y25-64_NaceL",0.359913251358694,2,0.0824176386394861
"emp_Y15-24_NaceM_N",6.47874183659869,2,0.884001280491779
"emp_Y25-64_NaceM_N",8.20999537177924,2,0.901369937971421
"emp_Y15-24_NaceO-Q",14.2410813452397,2,2.1080634657925
"emp_Y25-64_NaceO-Q",24.7696778289747,2,2.22473882197228
"emp_Y15-24_NaceR-U",10.644297836421,2,2.46336035571297
"emp_Y25-64_NaceR-U",6.9445809706406,2,0.87049657611854
"unemp_Y15-24",16.4062038617653,2,3.30643875103104
"unemp_YGE25",14.3064295939758,2,2.07221985397558
"GDP",21500,2,848.528137423857
"GVAgr",0.7,2,0.14142135623731
"disp_income",13000,2,565.685424949238
"training",10,2,0.565685424949239
