"","pop_Total","pop_Y0-14","pop_Y15-24","pop_Y25-64","pop_Y65-74","pop_YGE75","ARPR","low_work","rooms_pp","mat_depriv","ARPR_socexcl","emp_Y15-24_ED0-2","emp_Y25-64_ED0-2","emp_Y15-24_ED3-4","emp_Y25-64_ED3-4","emp_Y15-24_ED5-8","emp_Y25-64_ED5-8","emp_TF","emp_TP","emp_Y15-24","emp_Y25-64","emp_YGE65","emp_Y15-24_NaceA","emp_Y25-64_NaceA","emp_Y15-24_NaceB-E","emp_Y25-64_NaceB-E","emp_Y15-24_NaceF","emp_Y25-64_NaceF","emp_Y15-24_NaceG-I","emp_Y25-64_NaceG-I","emp_Y15-24_NaceJ","emp_Y25-64_NaceJ","emp_Y15-24_NaceK","emp_Y25-64_NaceK","emp_Y15-24_NaceL","emp_Y25-64_NaceL","emp_Y15-24_NaceM_N","emp_Y25-64_NaceM_N","emp_Y15-24_NaceO-Q","emp_Y25-64_NaceO-Q","emp_Y15-24_NaceR-U","emp_Y25-64_NaceR-U","unemp_Y15-24","unemp_YGE25","GDP","GVAgr","disp_income","training"
"emp_Y25-64_NaceK",-196741.589502833,0.118046690884013,0.0139308775860267,0.343798817130777,-0.15934283149428,-0.316433554106538,-3.98808645497019,-1.29733385957049,-0.0612992708097355,0.142104059002906,-3.1712308527971,-2.67260574225444,-2.58702057066583,0.721144654088059,-0.0710851711265549,1.86274702793279,2.6454905322365,1.27249289581602,-0.262554242646878,0.597750832311139,1.07177931704163,-0.0162121810673242,-1.21265947832879,-1.35383981538296,-0.670442629017977,-0.590275543993029,-0.393188962940637,-0.10596902243363,1.18786412555116,0.196662534996253,0.423064019477077,0.617455991657957,0.366529234241009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceL",-44843.9949521806,0.124201670722508,0.0244952038952946,-0.0217583626306596,-0.175076883633246,0.0481383716461026,1.72931212680885,1.50792706974577,0.0416439549878951,-0.82524919557681,1.30595014183011,2.99138205863763,2.60632242569831,-3.62452030870304,-3.52350325572598,0.632896668055381,0.915603366481537,-1.51650052692321,0.269810033459834,-0.84055820974226,-1.59856784777421,-0.219748005663013,1.2017769076058,0.418065730972987,-2.14424055776578,-1.4312629192402,-0.260624449926404,-0.223620423509674,1.16655679630382,0.639434137192288,-0.107748465591114,-0.0956803215431096,-0.069179670590974,-0.0350625302413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceL",49888.1010818115,0.0369905673554758,-0.000313236059995937,-0.177132315527363,0.0510664668327128,0.0893885173991705,-0.0900034732919799,-0.434947991510732,-0.00735050305775275,-0.438539771391998,-0.338413947834274,-0.450904816107485,-0.414661514785844,0.0534677591290733,-0.137322422087407,0.393649507858145,0.555864842480328,0.285929412910356,0.181029695986969,0.555788029587388,0.568492851402645,0.11672928268493,-0.423399865924611,-0.147343144925404,-0.504470175502359,-0.589316108822653,0.137690716573284,0.096819063428111,-0.251428345851204,-0.132205721241896,0.127801472901831,0.0831818956315773,-0.00574378030930702,-0.0592102238284412,-0.0344918880109082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceM_N",-111379.529248914,-0.121002056746126,-0.215891074369997,0.52802972999968,-0.107523810513587,-0.0836127883699694,-4.62602228635819,-2.58831731171838,-0.107814535027973,1.58923072028024,-3.04824847133647,-2.40794276471139,-0.292229151842179,0.654921936564522,-4.08648964538007,2.02363907372966,4.63235951545659,1.36180172187195,-0.417498506326623,-2.05234907731672,1.10911542467317,0.974969771390165,1.41163232341953,-0.735090774478157,-3.91125505359412,-2.57369155653129,-0.466899815540727,-0.232358321244938,1.59342498467459,0.447004423768612,0.653367119911211,1.16561733943168,0.219227486749404,0.570234170137161,0.0697998221604309,-0.00960887743607319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceM_N",153468.901301508,-0.247535640668693,-0.543872769046549,0.738892089982069,0.0094260501851288,0.0430902695480449,-6.24673680442936,0.86307341814668,-0.0311740241326139,0.482974393440395,-4.06279301536598,-2.60259280409617,-3.02085538872699,1.94316968122531,-4.56483892216155,0.792686786251966,7.65394137083089,0.231713409587243,0.470464159728877,-1.48620749040935,0.899584840655275,-0.175168440919208,-7.4943296248098,-4.31946681207299,-5.54941630545008,-4.95722531102187,-1.07281927244351,-0.606108687570307,6.85922723333633,2.02804034182728,0.412831008937538,1.85262992239155,0.0366627185950391,0.655780614383798,0.17269136723316,0.0869581739418297,2.35964952992871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceO-Q",-444655.27635138,0.518308941751869,1.13664268486045,-1.51146910062254,-0.0443357653742752,-0.0991467606154945,-2.47722235775519,0.8921527739639,0.088081528446756,-1.16816256848333,-3.02273414963438,-1.75715506109571,-2.25289509967003,3.58774439501509,3.85170421806038,-2.91231936290461,-1.7678713263604,-2.49943901971718,4.21202510510052,8.20478719053471,1.90176773438772,-0.621780498668388,-3.72152763837473,-4.0649233603165,-4.72121685608941,-2.00918481143471,0.282134407441052,-0.675342506407663,-12.0616178431098,-3.80590006226696,1.46531503536612,-0.084298970574037,1.62166792375735,-0.250559213329725,0.217008755039754,0.252221788292938,-0.648510979690977,0.425694717182203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceO-Q",-2235660.37985113,0.976469185267227,1.59120848173426,-3.33102702201252,0.541255484354821,0.22209387065621,-0.322650043423515,7.03311773046691,0.0484767449820492,4.2221306483133,2.78493314497471,-8.66735072154488,-4.29444970816016,7.90577744219127,1.17301381262394,-0.767995341765148,2.54120545255673,-5.04663068531412,3.81039423967371,6.84653513819387,-0.181087635213778,-2.30590352517945,-19.2766816592956,-8.20414391086719,-5.08000436871303,-6.06756577613037,2.4112265245614,0.505550805011636,-1.96314201722707,-3.45253166968035,0.343176707739684,-0.507368634450309,0.856268296087996,-0.48624877730305,0.281234288787201,0.428128181072308,-1.33647150539731,0.137412729147796,11.1104821888494,NA,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y15-24_NaceR-U",-304537.853733558,-0.0403425650490433,-0.494641506260764,0.410080175921092,-0.000516111200916949,0.125420006589632,3.48162284380746,4.65778795095463,0.209811315603098,-0.712844722058247,3.53442236076001,4.54516366977792,5.50502569232838,-6.70396733868831,-8.84032893769625,2.01799172622722,3.27586440111019,-3.07924260881225,0.286805600951404,-3.97015649032222,-3.31484219012989,-0.126691165741163,-0.514138694316671,-0.21504548642509,-5.38651300986444,-4.27909459473759,-0.539406786854264,-0.0522144916068005,6.2450070927411,2.30473009588229,-0.567989315018807,0.1921841574232,-0.55273624815925,-0.199947839191772,0.304292262882879,0.0421807801172595,0.525327869783195,1.25554754318925,-2.16475932468417,-0.579782889384356,NA,NA,NA,NA,NA,NA,NA,NA
"emp_Y25-64_NaceR-U",35232.6024877997,-0.38667147645493,-0.33591842707676,0.678320526521602,-0.0367151371079077,0.0809845141179952,0.595315891634847,2.7864746962201,0.0921666389191381,-0.159668730677595,1.13732930417457,2.90814711591724,3.50142722348834,-4.50170057467124,-5.3138539946646,1.80688716802496,1.95287825146927,-1.5640537127885,-0.947027401406484,-4.57287399218623,-2.57606205175284,-0.910908508938847,-3.02290098087283,-1.31919267444729,-2.97394832447096,-3.276067891408,-0.917316540415758,-0.240343254984676,4.7195524527328,2.1389134407606,-0.00240348817332361,0.365957022709111,-0.30963206093103,0.129999252295684,0.311394524198,0.0339338560119648,0.8061048607983,1.15017426556154,-1.29479699835932,-0.498526765187593,1.5928840569911,NA,NA,NA,NA,NA,NA,NA
"unemp_Y15-24",911324.316034378,-0.208226503737114,-0.619316480508856,1.15432779522747,-0.530541003998777,0.203756193017273,5.96243289175414,5.86295378499484,0.279216635792775,-2.16556466093824,5.15862584271016,9.09871247500348,10.0519957734887,-12.9345843169744,-11.6220066089964,4.35224455225779,1.77784685573926,-5.21108740250664,-1.17965364899737,-10.3481288381695,-7.12420057682493,-1.65569392521151,-0.499295363035741,0.754971939244945,-5.41529389921721,-4.80216188767486,-1.06213393452662,-0.522247116956275,7.17177469675995,4.56904295512303,-0.917252895444522,-0.283749105603392,-1.3231223856011,-0.529776389762947,1.14877920499983,-0.104235153788998,0.0454292734288864,0.835672730034934,-1.58604295882142,-2.03823290955224,3.49494269439257,2.23288982656322,NA,NA,NA,NA,NA,NA
"unemp_YGE25",294130.649026044,-0.364948853788251,-0.876164832738251,1.70561944730224,-0.624215334229827,0.159709573454092,3.36166776006246,8.12035567856404,0.311696382861076,-1.45193469535172,3.62991574256648,10.4256235000097,9.06758546251211,-15.452242026848,-12.8411175142508,5.84419422452123,4.0261777073644,-5.08610822871474,-2.49671628107357,-13.2329682685764,-8.19451251527199,-2.67972077836649,-2.83880669851232,-0.143058839800072,-5.41504199291809,-6.08072413457886,-1.80177804323463,-1.29174996122931,11.2647301627138,7.26871377315445,-0.594999666114857,-0.25807687995125,-1.31874862110121,-0.346973596659504,1.22769348698456,-0.143527937075969,0.143014507924988,0.944379446054335,-1.19363653912937,-2.07472047290848,2.38070879626801,2.38332326748126,6.83801530458088,NA,NA,NA,NA,NA
"GDP",-95051107.4069572,506.884014859521,-913.845389722128,1694.82260309965,-696.436164534831,-591.42506370221,-20158.5079365079,-5246.94671201814,-28.9409722222222,-5817.06802721088,-18463.6689342404,-6213.59355380773,-10240.5879058939,2361.03385232944,-4664.87084351368,3923.94356939961,14495.5412242861,7160.32492457511,930.16752792859,3538.78419426098,8599.39355408467,1002.79149020939,-10799.0090724322,-6619.54953032793,-4230.64680620384,-3211.65066625474,-1673.96602898375,-1169.70519448932,9201.36534701256,3160.4040532198,611.917826849032,3364.9993445857,254.93119588347,1911.15506044458,-289.384011528791,56.8789460372153,2828.49084277608,5594.37493673744,-794.877851368846,-3081.65862653362,809.805727392483,499.165701671378,-1841.99422320226,-711.778282535427,NA,NA,NA,NA
"GVAgr",405893.957984984,0.780195133582511,-0.352748258926145,-0.296977663644109,-0.0552493538243754,-0.0752198571878802,-Inf,-Inf,-0.23037037037037,Inf,-Inf,-3.0886657086698,-2.80011314689446,4.47809775697562,1.77243085701924,-2.4940919140177,0.589429521801968,0.594927507455302,0.647885760405699,1.44649425293781,1.06999985853402,0.686884237958221,0.232146203158414,0.191178908175298,0.712163482002708,0.833289088234636,-0.0510439906358713,-0.118997863296696,-1.16569848829261,-1.69867758927195,0.283392871185446,0.392581645674383,0.290004808541595,0.0301383712806759,0.315593646842824,0.0340129258272703,-0.754228805443304,-0.115162904053989,0.112457039993127,1.13713154004137,-0.523656094103368,-0.851969124093266,-1.48417987322242,-1.37465914654747,1547.68253968254,NA,NA,NA
"disp_income",295590755.249583,2.85910574058617,8.16246737499713,-113.212440304317,-47.3151722471969,149.506039435931,-3724.47619047619,-1699.27891156463,-10.78125,-1398.31972789116,-3731.61224489796,-1215.30353968609,-2047.54371350825,-520.169067909741,-454.857936073078,1862.83395846568,2564.08361605018,981.935328506452,1333.43545189922,3076.75926952662,2397.72755919787,506.494407366894,-1982.00843506128,-1041.39098381381,-1500.82542001053,-840.327022396331,524.202591545342,88.2834866865535,-69.9564097343457,-21.7238180754393,7.24737239032984,402.715970595757,270.208501364878,332.839386399337,-2.34929880448797,62.8341011516237,661.354469180416,972.300302458529,438.284519500074,-124.574663033802,399.321274382744,43.0776581607079,-283.561294310066,-657.603500142076,2783297.83549784,-114.029017857143,NA,NA
"training",-276435.775625799,0.20888371893516,0.0217215354855916,-0.728001924945061,0.356134240220236,0.141262430304073,-0.0737936507936503,2.2303253968254,0.120607638888889,-2.16871428571429,-0.778230158730157,-0.603511601768563,-4.42627191414571,-0.00939111557523579,-1.77847413006872,-0.458925667814384,6.1271936530841,2.63346033785937,2.53833616212868,9.93941958785204,5.0761206357389,1.13306606673195,-7.41816206506383,-3.10948733407533,-1.38671253971997,-0.364042379101822,0.309854788342851,0.800428450019534,1.18126928120837,-1.34361242414438,-1.10961943121896,0.848370960281649,-0.239311451485444,-0.297146854763023,-0.0155011170810763,0.373991670999523,-0.508193736415859,0.88309769598548,-0.518715063429562,1.70998792496584,1.16545296818081,-0.139477127115102,-0.277317467588311,-1.37440287054857,1193.47443033157,0.0802157287157289,859.326406926407,NA
