"vars","pval","adjp","odds","exp","obs","size"
"disp_income",0.00107300652219651,0.00919719876168434,Inf,0.775510204081633,4,19
"emp_TP",0.00134125815274563,0.00919719876168434,Inf,0.816326530612245,4,20
"emp_Y15-24",0.00134125815274563,0.00919719876168434,Inf,0.816326530612245,4,20
"emp_Y25-64",0.00134125815274563,0.00919719876168434,Inf,0.816326530612245,4,20
"emp_Y25-64_NaceM_N",0.00134125815274563,0.00919719876168434,Inf,0.816326530612245,4,20
"GDP",0.00134125815274563,0.00919719876168434,Inf,0.816326530612245,4,20
"training",0.00134125815274563,0.00919719876168434,Inf,0.816326530612245,4,20
"emp_Y25-64_NaceJ",0.0222648853355775,0.113268175123845,14.625,0.775510204081633,3,19
"emp_Y25-64_NaceK",0.0222648853355775,0.113268175123845,14.625,0.775510204081633,3,19
"emp_TF",0.0259572901325478,0.113268175123845,13.5882352941176,0.816326530612245,3,20
"emp_Y25-64_NaceO-Q",0.0259572901325478,0.113268175123845,13.5882352941176,0.816326530612245,3,20
"emp_Y15-24_NaceM_N",0.137890750440165,0.551563001760661,5.26666666666667,0.693877551020408,2,17
"emp_Y15-24_NaceO-Q",0.152762244344292,0.564045209886618,4.875,0.73469387755102,2,18
"emp_Y25-64_NaceF",0.183910162002946,0.630549126867242,4.22222222222222,0.816326530612245,2,20
"GVAgr",0.383797767614914,1,2.8,0.448979591836735,1,11
"emp_Y25-64_NaceL",0.539421085851595,1,1.625,0.693877551020408,1,17
"emp_Y15-24_ED0-2",0.584057437407953,1,1.40740740740741,0.775510204081633,1,19
"emp_YGE65",0.584057437407953,1,1.40740740740741,0.775510204081633,1,19
"emp_Y15-24_NaceB-E",0.584057437407953,1,1.40740740740741,0.775510204081633,1,19
"pop_Total",0.605117820324006,1,1.31578947368421,0.816326530612245,1,20
"pop_Y15-24",0.605117820324006,1,1.31578947368421,0.816326530612245,1,20
"emp_Y25-64_ED3-4",0.605117820324006,1,1.31578947368421,0.816326530612245,1,20
"emp_Y25-64_ED5-8",0.605117820324006,1,1.31578947368421,0.816326530612245,1,20
"emp_Y25-64_NaceB-E",0.605117820324006,1,1.31578947368421,0.816326530612245,1,20
"emp_Y25-64_NaceR-U",0.605117820324006,1,1.31578947368421,0.816326530612245,1,20
"pop_Y0-14",1,1,0,0.816326530612245,0,20
"pop_Y25-64",1,1,0,0.816326530612245,0,20
"pop_Y65-74",1,1,0,0.816326530612245,0,20
"pop_YGE75",1,1,0,0.816326530612245,0,20
"ARPR",1,1,0,0.326530612244898,0,8
"low_work",1,1,0,0.326530612244898,0,8
"rooms_pp",1,1,0,0.530612244897959,0,13
"mat_depriv",1,1,0,0.326530612244898,0,8
"ARPR_socexcl",1,1,0,0.326530612244898,0,8
"emp_Y25-64_ED0-2",1,1,0,0.816326530612245,0,20
"emp_Y15-24_ED3-4",1,1,0,0.775510204081633,0,19
"emp_Y15-24_ED5-8",1,1,0,0.73469387755102,0,18
"emp_Y15-24_NaceA",1,1,0,0.489795918367347,0,12
"emp_Y25-64_NaceA",1,1,0,0.775510204081633,0,19
"emp_Y15-24_NaceF",1,1,0,0.693877551020408,0,17
"emp_Y15-24_NaceG-I",1,1,0,0.775510204081633,0,19
"emp_Y25-64_NaceG-I",1,1,0,0.816326530612245,0,20
"emp_Y15-24_NaceJ",1,1,0,0.448979591836735,0,11
"emp_Y15-24_NaceK",1,1,0,0.326530612244898,0,8
"emp_Y15-24_NaceL",1,1,0,0.0816326530612245,0,2
"emp_Y15-24_NaceR-U",1,1,0,0.693877551020408,0,17
"unemp_Y15-24",1,1,0,0.775510204081633,0,19
"unemp_YGE25",1,1,0,0.816326530612245,0,20
