"vars","pval","adjp","odds","exp","obs","size"
"pop_Y15-24",0.00327470315558307,0.157185751467987,10,1.3265306122449,5,10
"emp_YGE65",0.0256020209776034,0.614448503462483,5.85185185185185,1.3265306122449,4,10
"emp_Y25-64_ED5-8",0.126393912859867,1,3.34285714285714,1.3265306122449,3,10
"emp_Y25-64",0.126393912859867,1,3.34285714285714,1.3265306122449,3,10
"emp_Y15-24_NaceG-I",0.126393912859867,1,3.34285714285714,1.3265306122449,3,10
"emp_Y15-24_ED5-8",0.340805755591227,1,2.02597402597403,1.19387755102041,2,9
"pop_Y0-14",0.394408716274067,1,1.75,1.3265306122449,2,10
"emp_TP",0.394408716274067,1,1.75,1.3265306122449,2,10
"emp_Y25-64_NaceK",0.394408716274067,1,1.75,1.3265306122449,2,10
"emp_Y25-64_NaceO-Q",0.394408716274067,1,1.75,1.3265306122449,2,10
"emp_Y15-24_NaceK",0.43947174637625,1,2.27777777777778,0.530612244897959,1,4
"GVAgr",0.584508912893857,1,1.33333333333333,0.795918367346939,1,6
"rooms_pp",0.643219609984943,1,1.09722222222222,0.928571428571428,1,7
"emp_Y25-64_NaceL",0.738361047322291,1,0.802083333333333,1.19387755102041,1,9
"emp_Y15-24_NaceM_N",0.738361047322291,1,0.802083333333333,1.19387755102041,1,9
"emp_Y25-64_ED0-2",0.776577972994316,1,0.703703703703704,1.3265306122449,1,10
"emp_Y15-24",0.776577972994316,1,0.703703703703704,1.3265306122449,1,10
"emp_Y25-64_NaceG-I",0.776577972994316,1,0.703703703703704,1.3265306122449,1,10
"emp_Y25-64_NaceJ",0.776577972994316,1,0.703703703703704,1.3265306122449,1,10
"emp_Y25-64_NaceM_N",0.776577972994316,1,0.703703703703704,1.3265306122449,1,10
"emp_Y25-64_NaceR-U",0.776577972994316,1,0.703703703703704,1.3265306122449,1,10
"pop_Total",1,1,0,1.3265306122449,0,10
"pop_Y25-64",1,1,0,1.3265306122449,0,10
"pop_Y65-74",1,1,0,1.3265306122449,0,10
"pop_YGE75",1,1,0,1.3265306122449,0,10
"ARPR",1,1,0,0.530612244897959,0,4
"low_work",1,1,0,0.530612244897959,0,4
"mat_depriv",1,1,0,0.530612244897959,0,4
"ARPR_socexcl",1,1,0,0.530612244897959,0,4
"emp_Y15-24_ED0-2",1,1,0,1.3265306122449,0,10
"emp_Y15-24_ED3-4",1,1,0,1.3265306122449,0,10
"emp_Y25-64_ED3-4",1,1,0,1.3265306122449,0,10
"emp_TF",1,1,0,1.3265306122449,0,10
"emp_Y15-24_NaceA",1,1,0,0.795918367346939,0,6
"emp_Y25-64_NaceA",1,1,0,1.3265306122449,0,10
"emp_Y15-24_NaceB-E",1,1,0,1.3265306122449,0,10
"emp_Y25-64_NaceB-E",1,1,0,1.3265306122449,0,10
"emp_Y15-24_NaceF",1,1,0,1.19387755102041,0,9
"emp_Y25-64_NaceF",1,1,0,1.3265306122449,0,10
"emp_Y15-24_NaceJ",1,1,0,0.795918367346939,0,6
"emp_Y15-24_NaceL",1,1,0,0.13265306122449,0,1
"emp_Y15-24_NaceO-Q",1,1,0,1.19387755102041,0,9
"emp_Y15-24_NaceR-U",1,1,0,1.19387755102041,0,9
"unemp_Y15-24",1,1,0,1.3265306122449,0,10
"unemp_YGE25",1,1,0,1.3265306122449,0,10
"GDP",1,1,0,1.45918367346939,0,11
"disp_income",1,1,0,1.3265306122449,0,10
"training",1,1,0,1.3265306122449,0,10
