"","mean","n","stdev"
"pop_Total",6640049.18181818,11,4921009.55552134
"pop_Y0-14",15.3034521811542,11,1.61535367588646
"pop_Y15-24",11.1225578264977,11,1.1738871779058
"pop_Y25-64",56.2978492740929,11,2.2173215083994
"pop_Y65-74",9.25304356937304,11,0.950031598756894
"pop_YGE75",8.02309714888206,11,1.17449688279837
"ARPR",25.6,7,9.09010450985026
"low_work",19.3142857142857,7,7.60820359248896
"rooms_pp",1.47777777777778,9,0.294863433549236
"mat_depriv",13.8285714285714,7,6.46753798744527
"ARPR_socexcl",36.3142857142857,7,9.90394341856289
"emp_Y15-24_ED0-2",26.9790122351981,12,14.2356309558438
"emp_Y25-64_ED0-2",27.2023578037567,12,15.356033362483
"emp_Y15-24_ED3-4",57.5536085869817,12,16.7053727442336
"emp_Y25-64_ED3-4",40.2558323812173,12,15.2202549157776
"emp_Y15-24_ED5-8",15.1884986141552,12,8.20854056448806
"emp_Y25-64_ED5-8",32.3708412528956,12,8.68761258606335
"emp_TF",43.1256422717793,11,9.99403138241235
"emp_TP",7.25975352433147,11,2.823404037233
"emp_Y15-24",22.7563757337691,11,11.4799117116024
"emp_Y25-64",62.8800460502838,11,11.210778249495
"emp_YGE65",3.86253217524476,11,2.4653373370552
"emp_Y15-24_NaceA",7.72986007056873,8,5.58289167094264
"emp_Y25-64_NaceA",4.76966231245843,12,3.29568223679223
"emp_Y15-24_NaceB-E",15.3544156365753,11,9.2294039903151
"emp_Y25-64_NaceB-E",14.5921138631835,12,7.35190321589828
"emp_Y15-24_NaceF",6.61214579935698,10,2.41846907658095
"emp_Y25-64_NaceF",6.38520763358571,12,1.31855575880079
"emp_Y15-24_NaceG-I",41.6472590029429,12,10.8398161985329
"emp_Y25-64_NaceG-I",26.5266209056318,12,6.85315744249958
"emp_Y15-24_NaceJ",2.88677012184279,7,1.80678998066474
"emp_Y25-64_NaceJ",2.53397589748822,12,1.051109738781
"emp_Y15-24_NaceK",2.13735993822218,5,1.22344967158123
"emp_Y25-64_NaceK",2.75155623049275,12,1.15318297929477
"emp_Y15-24_NaceL",0.87795250688498,2,0.297544543709271
"emp_Y25-64_NaceL",0.663629888380058,11,0.357564547915901
"emp_Y15-24_NaceM_N",6.63825224869932,11,1.41949871233742
"emp_Y25-64_NaceM_N",8.85564205233399,12,1.52747080319744
"emp_Y15-24_NaceO-Q",12.9522469022919,12,5.30816443616674
"emp_Y25-64_NaceO-Q",26.6135937288805,12,6.96928520336487
"emp_Y15-24_NaceR-U",8.11491491944241,12,3.1092640505032
"emp_Y25-64_NaceR-U",5.99641291288104,12,1.91475440233437
"unemp_Y15-24",12.4842274055788,11,6.136705873504
"unemp_YGE25",10.2633407217845,11,7.11433315585831
"GDP",22083.3333333333,12,3434.00993627337
"GVAgr",2.43333333333333,6,1.03279555898864
"disp_income",12418.1818181818,11,1073.1432167406
"training",8.45,12,2.45301298962576
