"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"blue",0.689934789964004,2.02588226138862e-14,0.409265788476552,0
"yellow",0.360047627865044,0.00039279106745776,0.413304023264867,1.33226762955019e-14
"brown",0.33556989166281,0.00100813353055102,0.361964952963266,4.69513317113979e-13
"magenta",0.315626490789413,0.00205748065731937,0.306501821424963,0
"green",0.208768975733435,0.0446164264221637,0.160170256984476,9.53457818253511e-08
"grey",0.190724404931792,0.067062864883294,0.15228804221886,2.22044604925031e-16
"red",0.173429199532551,0.0964136784095012,0.0844954317510476,0.501512355141717
"black",-0.26049219726883,0.011674970518294,-0.254193312498387,0.000547882314001047
