"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"magenta",0.81751826384976,1.57836826797555e-23,0.788763053947357,0
"red",0.771758775068397,1.38028480823865e-19,0.703724842056867,0
"yellow",0.663416722341103,4.2849366278601e-13,0.65955625312121,0
"blue",0.452030899785868,5.40434144385232e-06,0.250487228565081,1.83817405741138e-11
"green",0.439812572208151,1.02885277242998e-05,0.232056713161512,4.44089209850063e-15
"brown",0.397030717965013,8.13856069820008e-05,0.406565300705244,0
"black",0.211725318943343,0.0416150421850994,0.175301325854664,0.00613300085849822
"grey",-0.40813936168543,4.88537645860421e-05,0.0320833985998036,1.11022302462516e-16
