"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"grey",0.357406070721503,0.000436450443065146,-0.109015088530349,0
"red",0.319149236850466,0.00182015517459811,0.380068728522337,3.53432139110765e-09
"blue",-0.33068412150868,0.00120598037701329,-0.314860015056328,0
"magenta",-0.33068412150868,0.00120598037701329,-0.342296867587446,0
"yellow",-0.339739510195657,0.000863171788857342,-0.397938144329897,0
"green",-0.428887284865803,1.79229263160231e-05,-0.291560825115361,8.2517471744481e-09
"black",-0.539783374099017,2.35773264297202e-08,-0.471453083294803,6.66133814775094e-16
"brown",-0.713476043982365,1.01326971553106e-15,-0.699290219874151,0
