"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"blue",0.711864299735182,1.25578619722022e-15,0.4435846235055,0
"brown",0.45047910281488,5.87293096488205e-06,0.465141357307975,0
"magenta",0.353449909453937,0.000510216550877818,0.339145000401225,0
"green",0.298386423171486,0.00367129987958775,0.206202254270251,1.25455201782643e-14
"yellow",0.294545377297697,0.00415767082077568,0.351308137989688,5.68552982471715e-11
"grey",0.240449875644296,0.0202531258060021,0.179630688726336,0
"red",0.237522191683056,0.0218759876827486,0.182685731497723,0.014736620849644
"black",-0.288732092371149,0.00500339106469613,-0.269607635524985,0.000104066972689831
