"var","module","VS","p.VS"
"emp_Y25-64_ED0-2","grey",0.730177262240379,1.00229366652581e-16
"pop_Total","grey",0.650679463332231,1.66749421699121e-12
"pop_YGE75","grey",0.561828982199596,4.64651379253349e-09
"emp_Y25-64_NaceR-U","grey",0.523570362762977,7.24160640558152e-08
"unemp_YGE25","grey",0.509587771472571,1.8203844321929e-07
"earn_OC2_P-S","red",0.463917525773196,2.81960166682906e-06
"unemp_Y15-24","grey",0.44433567878401,8.13013545279076e-06
"earn_OC1_B-F","red",0.356701030927835,0.000448833749005017
"earn_OC1_P-S","red",0.319587628865979,0.00179242119368395
"pop_Y25-64","blue",0.0948629197055204,0.365733471718787
"earn_OC5_B-F","blue",-0.0515463917525773,0.623639537798936
"earn_OC3_G-N","magenta",-0.0515463917525773,0.623639537798936
"earn_OC8_P-S","blue",-0.0515463917525773,0.623639537798936
"earn_OC9_P-S","magenta",-0.0515463917525773,0.623639537798936
"emp_Y25-64_NaceA","green",-0.10098538154182,0.335466485685848
"pop_Y65-74","grey",-0.193734131792964,0.0627856469774835
"emp_Y25-64_NaceG-I","grey",-0.197074375444567,0.0583011968696132
"disp_income","magenta",-0.23155407715975,0.0255310983372257
"emp_Y25-64_NaceM_N","green",-0.254793885736286,0.013711436006284
"emp_Y25-64_NaceK","green",-0.261008370754244,0.0115042575382159
"emp_Y25-64_NaceB-E","black",-0.279651825808118,0.00663195654357977
"earn_OC3_B-F","magenta",-0.319587628865979,0.00179242119368395
"earn_OC4_B-F","magenta",-0.319587628865979,0.00179242119368395
"earn_OC4_G-N","magenta",-0.319587628865979,0.00179242119368395
"earn_OC4_P-S","magenta",-0.319587628865979,0.00179242119368395
"earn_OC7_B-F","magenta",-0.34020618556701,0.000848190169285137
"earn_OC8_B-F","magenta",-0.34020618556701,0.000848190169285137
"earn_OC9_B-F","yellow",-0.34020618556701,0.000848190169285137
"earn_OC5_G-N","yellow",-0.34020618556701,0.000848190169285137
"earn_OC9_G-N","yellow",-0.34020618556701,0.000848190169285137
"earn_OC5_P-S","yellow",-0.34020618556701,0.000848190169285137
"emp_PT","magenta",-0.364754606755029,0.00032480077327676
"earn_OC1_G-N","magenta",-0.385567010309278,0.000135269180059432
"earn_OC2_G-N","magenta",-0.385567010309278,0.000135269180059432
"earn_OC7_P-S","blue",-0.397938144329897,7.81149733711155e-05
"earn_OC3_P-S","magenta",-0.402061855670103,6.47338785018666e-05
"emp_Y25-64_NaceJ","green",-0.419477738712177,2.84746194860127e-05
"GDP","green",-0.421538748832277,2.57591483346147e-05
"pop_Y0-14","grey",-0.509721181234592,1.80479406427011e-07
"emp_YGE65","grey",-0.522016741508487,8.03912126053539e-08
"pop_Y15-24","grey",-0.549136056323505,1.20078641948322e-08
"emp_Y25-64_ED3-4","black",-0.559824836008634,5.41235723340364e-09
"emp_Y15-24_ED3-4","brown",-0.562410894125216,4.44432784065653e-09
"emp_Y25-64_ED5-8","grey",-0.571181664424084,2.24916256558469e-09
"emp_Y15-24_NaceB-E","black",-0.574882588067656,1.67722311536013e-09
"emp_Y15-24_ED5-8","grey",-0.602805046741944,1.62164227569422e-10
"earn_OC7_G-N","magenta",-0.628865979381443,1.47988893427589e-11
"earn_OC8_G-N","yellow",-0.628865979381443,1.47988893427589e-11
"emp_Y15-24_NaceF","brown",-0.634446561085655,8.60564959638502e-12
"emp_FT","grey",-0.650011414601911,1.78749371550627e-12
"emp_Y15-24_ED0-2","grey",-0.663396275667036,4.29452011956193e-13
"earn_OC2_B-F","magenta",-0.674226804123711,1.28286848626232e-13
"emp_Y15-24_NaceG-I","brown",-0.700683185774785,5.34957197359827e-15
"emp_Y25-64_NaceF","grey",-0.705344049538254,2.94792442183511e-15
"emp_Y25-64_NaceO-Q","blue",-0.70746360540948,2.23951900921179e-15
"emp_Y25-64","brown",-0.722828726206853,2.83191576420391e-16
"emp_Y15-24","brown",-0.742630959646003,1.59181276028101e-17
"training","blue",-0.775528476798959,7.09301302312105e-20
"emp_Y15-24_NaceO-Q","brown",-0.832740992406397,4.30524775455788e-25
