"var","module","VS","p.VS"
"emp_PT","magenta",0.783554854727931,1.6448604797608e-20
"emp_Y15-24_NaceO-Q","brown",0.782023278831113,2.18427376409542e-20
"emp_Y15-24_ED0-2","grey",0.741820309720965,1.80010050390591e-17
"earn_OC3_B-F","magenta",0.718698722979239,5.00394114849863e-16
"earn_OC4_G-N","magenta",0.694418682076526,1.17067736931194e-14
"emp_Y15-24","brown",0.69367914501308,1.28238475627462e-14
"disp_income","magenta",0.69281867732632,1.42535398420522e-14
"earn_OC4_B-F","magenta",0.683941702732672,4.15271597383928e-14
"earn_OC3_P-S","magenta",0.679650900097501,6.87057428937454e-14
"earn_OC2_G-N","magenta",0.679518368955246,6.97731180602996e-14
"earn_OC2_B-F","magenta",0.653539749351977,1.23592923671375e-12
"earn_OC4_P-S","magenta",0.651827542745714,1.47918458237554e-12
"emp_Y15-24_NaceF","brown",0.640595686570432,4.67497137447787e-12
"earn_OC7_B-F","magenta",0.631495089296331,1.14788062063024e-11
"emp_Y15-24_NaceG-I","brown",0.629373903699635,1.40927241382198e-11
"earn_OC3_G-N","magenta",0.603386364176833,1.54093061847094e-10
"emp_Y15-24_ED3-4","brown",0.592337879090913,3.99641269044175e-10
"earn_OC1_G-N","magenta",0.568761741694609,2.71953735568967e-09
"emp_Y25-64","brown",0.564663811301811,3.73809399923872e-09
"earn_OC2_P-S","red",0.561770231385698,4.66740897065778e-09
"earn_OC7_G-N","magenta",0.557204347102328,6.59725055216807e-09
"earn_OC1_P-S","red",0.532638938431904,3.89404929621702e-08
"emp_Y25-64_NaceM_N","green",0.529159984441071,4.95105245487339e-08
"earn_OC9_P-S","magenta",0.526931583077691,5.76619862238025e-08
"earn_OC8_B-F","magenta",0.517799814510951,1.06470130331284e-07
"GDP","green",0.511520686484712,1.60651830577102e-07
"earn_OC1_B-F","red",0.479774559463509,1.13858776472781e-06
"earn_OC5_P-S","yellow",0.436565123302656,1.21583596872977e-05
"earn_OC8_P-S","blue",0.436277468822646,1.23385212842344e-05
"earn_OC9_B-F","yellow",0.427076645026278,1.96138076791393e-05
"earn_OC8_G-N","yellow",0.426434567548929,2.02484784307764e-05
"emp_Y25-64_NaceF","grey",0.42423454013457,2.25719563677799e-05
"emp_YGE65","grey",0.408705774173581,4.75757253829676e-05
"emp_Y25-64_NaceO-Q","blue",0.402189567386716,6.43557339478015e-05
"emp_Y25-64_NaceK","green",0.395338030125663,8.78291480880096e-05
"pop_YGE75","grey",0.390809405275683,0.000107472369188919
"earn_OC9_G-N","yellow",0.370550046372262,0.000255999064772275
"earn_OC5_G-N","yellow",0.358635942070343,0.000415597114433644
"earn_OC7_P-S","blue",0.327519554077138,0.00135230464005978
"emp_Y25-64_NaceJ","green",0.326672312944125,0.00139412188020663
"emp_Y25-64_ED3-4","black",0.325727627559784,0.00144212856101821
"pop_Y65-74","grey",0.285779008696986,0.00548899962625118
"emp_Y15-24_ED5-8","grey",0.270585382824367,0.00870907531799516
"emp_Y25-64_NaceG-I","grey",0.270526758232821,0.00872418354149945
"training","blue",0.25494605173259,0.0136532851946397
"emp_Y25-64_ED5-8","grey",0.249985801725354,0.0156630356938572
"earn_OC5_B-F","blue",0.240394356452769,0.0202829124420775
"emp_Y15-24_NaceB-E","black",0.239354988981214,0.0208475215647836
"emp_Y25-64_NaceR-U","grey",0.112766239769844,0.281834482165015
"emp_Y25-64_NaceB-E","black",0.0143226368041733,0.891614629897065
"emp_FT","grey",-0.0564876303955336,0.590708817001646
"pop_Y15-24","grey",-0.0797437708091598,0.447355333421374
"pop_Y0-14","grey",-0.19430092135425,0.0620055364606628
"emp_Y25-64_ED0-2","grey",-0.203154781917814,0.0508107064346506
"pop_Y25-64","blue",-0.207321998956397,0.0461496533731131
"pop_Total","grey",-0.259642412313347,0.0119608339368848
"unemp_Y15-24","grey",-0.460237484175829,3.45780183385013e-06
"emp_Y25-64_NaceA","green",-0.49141943565681,5.67957101447743e-07
"unemp_YGE25","grey",-0.513812332818205,1.3838798897076e-07
