"var","module","VS","p.VS"
"earn_OC3_P-S","magenta",0.701632662407547,4.74243998856382e-15
"earn_OC1_G-N","magenta",0.692931235831559,1.40581130762492e-14
"earn_OC4_P-S","magenta",0.67436055963912,1.26346605276624e-13
"earn_OC4_G-N","magenta",0.667536809324265,2.72197399418683e-13
"earn_OC8_B-F","magenta",0.66611710288292,3.18521181527921e-13
"earn_OC1_P-S","red",0.663621167365071,4.19023995696028e-13
"earn_OC4_B-F","magenta",0.658716490476229,7.12870562857658e-13
"earn_OC3_G-N","magenta",0.646630487050903,2.53420236233997e-12
"earn_OC7_B-F","magenta",0.624144168899269,2.32161212142763e-11
"earn_OC9_P-S","magenta",0.622197797165167,2.78898911384009e-11
"earn_OC3_B-F","magenta",0.622129101692198,2.80703728639538e-11
"earn_OC1_B-F","red",0.611229419981223,7.65985395523851e-11
"earn_OC9_G-N","yellow",0.592040484532069,4.09822201710497e-10
"earn_OC2_G-N","magenta",0.585371168356713,7.15671859246673e-10
"earn_OC8_G-N","yellow",0.568363444848984,2.80547121159481e-09
"earn_OC5_G-N","yellow",0.567493302191386,3.00234069898986e-09
"earn_OC5_P-S","yellow",0.564951569691557,3.65603416564113e-09
"earn_OC9_B-F","yellow",0.560257379038721,5.23749084743942e-09
"disp_income","magenta",0.559959120290816,5.35748040606785e-09
"earn_OC2_B-F","magenta",0.531702960774885,4.15505505110686e-08
"earn_OC7_G-N","magenta",0.530764122644318,4.43356030536288e-08
"earn_OC2_P-S","red",0.512376634379794,1.51964698128466e-07
"emp_Y15-24_ED0-2","grey",0.476945654406117,1.34300691732376e-06
"GDP","green",0.459390915590051,3.62276073482591e-06
"emp_PT","magenta",0.452876657233414,5.16400327415605e-06
"pop_YGE75","grey",0.418026871784746,3.05442143495775e-05
"earn_OC5_B-F","blue",0.385127583172814,0.000137878612616335
"emp_Y25-64_NaceM_N","green",0.35585206999984,0.000464172439845408
"emp_Y15-24_NaceO-Q","brown",0.35192997360336,0.000541474725266709
"earn_OC8_P-S","blue",0.301884126841423,0.00327334553362548
"emp_Y15-24_NaceF","brown",0.293162074553563,0.00434643201277471
"earn_OC7_P-S","blue",0.290350753265435,0.00475375851032819
"emp_Y25-64","brown",0.247598345164821,0.0167183641969269
"emp_Y25-64_NaceJ","green",0.205046106433881,0.0486493121398528
"emp_Y25-64_NaceK","green",0.197297937837747,0.0580106457110759
"emp_Y15-24","brown",0.188940261149351,0.0697077661143649
"emp_Y25-64_NaceR-U","grey",0.182081511275701,0.0806692501326779
"emp_Y25-64_ED3-4","black",0.171508699415235,0.100216479097373
"emp_Y25-64_NaceG-I","grey",0.168575177507974,0.106250986800444
"pop_Y65-74","grey",0.161116300100363,0.122871158155728
"emp_Y25-64_ED5-8","grey",0.153987159651321,0.14055714182141
"training","blue",0.149295701947929,0.153205030118947
"emp_Y25-64_NaceO-Q","blue",0.122991885545916,0.240188959353847
"emp_Y15-24_NaceG-I","brown",0.0954120695382515,0.362952230546995
"emp_Y15-24_ED3-4","brown",0.0814704635445494,0.437549163566503
"emp_Y25-64_NaceF","grey",0.0781496112970136,0.456516887451166
"emp_YGE65","grey",0.0436292786030127,0.677956785700332
"emp_Y15-24_NaceB-E","black",0.00904485052980941,0.931428715697851
"emp_Y25-64_NaceB-E","black",-0.037540145607931,0.720901850676018
"unemp_YGE25","grey",-0.0600642329726896,0.567375363179886
"emp_Y25-64_ED0-2","grey",-0.0721441724867188,0.491944180085823
"emp_Y15-24_ED5-8","grey",-0.0780971898816578,0.45681990141044
"pop_Y25-64","blue",-0.114612018702305,0.273981662214062
"emp_FT","grey",-0.163128832571624,0.118201741215793
"pop_Y0-14","grey",-0.195841012909574,0.059925570552075
"emp_Y25-64_NaceA","green",-0.218017773520137,0.0357837431709639
"pop_Total","grey",-0.220093734724258,0.0340170884026343
"unemp_Y15-24","grey",-0.228145491080615,0.0278428557621563
"pop_Y15-24","grey",-0.26613183628434,0.00992446678391634
