"var","module","VS","p.VS"
"earn_OC1_G-N","magenta",0.689862838038973,2.04362477050378e-14
"earn_OC4_P-S","magenta",0.667170433468434,2.83487280121688e-13
"earn_OC1_P-S","red",0.662911314144398,4.52798500080326e-13
"earn_OC4_G-N","magenta",0.653454237365757,1.24710325878329e-12
"earn_OC3_P-S","magenta",0.64347049529436,3.4980770096082e-12
"earn_OC4_B-F","magenta",0.639516670681127,5.20848130243317e-12
"earn_OC8_B-F","magenta",0.633051681894163,9.86458853120701e-12
"earn_OC1_B-F","red",0.621190263561631,3.06524376214416e-11
"earn_OC3_B-F","magenta",0.61917519635456,3.69881680405725e-11
"earn_OC2_P-S","red",0.615580133269218,5.15470951699459e-11
"earn_OC9_P-S","magenta",0.610863044125392,7.91747328783684e-11
"earn_OC3_G-N","magenta",0.608962469373268,9.39325662449898e-11
"earn_OC7_B-F","magenta",0.605871173089693,1.23738472839933e-10
"emp_Y15-24_ED0-2","grey",0.603210217647068,1.56497061719978e-10
"disp_income","magenta",0.577409444917278,1.36985132372125e-09
"emp_PT","magenta",0.547977344180445,1.30694505761662e-08
"earn_OC2_G-N","magenta",0.537860360682228,2.70174908901719e-08
"earn_OC7_G-N","magenta",0.523299214581759,7.37513850405991e-08
"GDP","green",0.511880388637086,1.56945162141329e-07
"earn_OC2_B-F","magenta",0.493141901948662,5.11308392305691e-07
"earn_OC8_G-N","yellow",0.488699594696709,6.69676742824869e-07
"earn_OC9_G-N","yellow",0.48455496782762,8.58452918908482e-07
"earn_OC5_G-N","yellow",0.46603008861716,2.50525679145879e-06
"earn_OC5_P-S","yellow",0.462915893842596,2.98131732356228e-06
"earn_OC9_B-F","yellow",0.461381694946303,3.24607514642455e-06
"emp_Y25-64_NaceM_N","green",0.442571085817857,8.91587878215656e-06
"pop_YGE75","grey",0.40299541457002,6.20166951959281e-05
"emp_Y15-24_NaceO-Q","brown",0.390084606459981,0.000110970876312874
"earn_OC5_B-F","blue",0.344486456921357,0.000721441632488661
"emp_Y25-64","brown",0.326439588982458,0.00140581190055481
"earn_OC8_P-S","blue",0.312826703998151,0.00226563079166867
"emp_Y15-24_NaceF","brown",0.292689695081416,0.00441261979337741
"emp_Y25-64_NaceJ","green",0.265935497144949,0.00998130978059822
"emp_Y15-24","brown",0.262178960316522,0.0111251619514467
"emp_Y25-64_NaceR-U","grey",0.256595158784273,0.0130366862837103
"earn_OC7_P-S","blue",0.246683191841872,0.0171388681955458
"emp_Y25-64_NaceG-I","grey",0.232839773708909,0.0247025824479987
"emp_Y15-24_NaceG-I","brown",0.230826608193716,0.0260102742823179
"pop_Y65-74","grey",0.22431209374594,0.0306523938476874
"emp_Y25-64_NaceK","green",0.21750944341911,0.0362278728584965
"emp_Y25-64_ED5-8","grey",0.202060534162566,0.0520969166124764
"emp_Y15-24_ED3-4","brown",0.186325613559339,0.0737353323013753
"training","blue",0.164717143337485,0.114614194919264
"emp_YGE65","grey",0.163579139000616,0.117175941092066
"emp_Y25-64_ED3-4","black",0.143879016335215,0.16884522218104
"emp_Y25-64_NaceF","grey",0.12851007078237,0.219581142912647
"emp_Y25-64_NaceO-Q","blue",0.105413494582249,0.314594918978849
"emp_Y15-24_NaceB-E","black",0.0030245062785892,0.977045743570485
"pop_Y25-64","blue",-0.0222629298233247,0.832248670676979
"emp_Y25-64_ED0-2","grey",-0.0243209432543879,0.817000356419866
"emp_Y25-64_NaceB-E","black",-0.0392400767297996,0.708818396683631
"emp_Y15-24_ED5-8","grey",-0.0713061298919484,0.49700071975348
"unemp_YGE25","grey",-0.144919128139296,0.165754084780973
"emp_FT","grey",-0.15632942908115,0.134545895619701
"unemp_Y15-24","grey",-0.156372813163688,0.134436427405227
"pop_Total","grey",-0.231896043793007,0.0253084564009858
"pop_Y15-24","grey",-0.273840858970864,0.00790537492491871
"pop_Y0-14","grey",-0.280913148220154,0.00638080718352258
"emp_Y25-64_NaceA","green",-0.282291307591966,0.00611604866719042
