"var","module","VS","p.VS"
"emp_Y25-64_NaceO-Q","blue",0.746399401558811,8.93278893699169e-18
"earn_OC8_P-S","blue",0.740203696330641,2.29723664523807e-17
"training","blue",0.705820948554055,2.77173736973923e-15
"emp_Y15-24_ED5-8","grey",0.669889560413474,2.0938694014658e-13
"earn_OC7_P-S","blue",0.651686980644996,1.50108732407708e-12
"pop_Y0-14","grey",0.59132069887223,4.35503634279092e-10
"emp_PT","magenta",0.567079347297496,3.10057564563871e-09
"emp_Y15-24_NaceG-I","brown",0.53568136009622,3.14937415253654e-08
"emp_Y25-64_ED5-8","grey",0.509966632025504,1.7764414380667e-07
"emp_Y15-24_NaceO-Q","brown",0.503274135194955,2.72355789303796e-07
"earn_OC5_B-F","blue",0.494399657558679,4.73373216703102e-07
"emp_Y15-24","brown",0.453326770908855,5.04023384732264e-06
"pop_Y15-24","grey",0.436389809305007,1.22678649789262e-05
"emp_Y25-64_NaceK","green",0.421306667414798,2.60523565314302e-05
"emp_YGE65","grey",0.418733166311321,2.95197636565956e-05
"earn_OC8_G-N","yellow",0.401662430445834,6.59299347457339e-05
"earn_OC2_B-F","magenta",0.392938105378855,9.77801223394349e-05
"emp_Y25-64_NaceM_N","green",0.389377209881975,0.000114486987032635
"emp_Y15-24_ED3-4","brown",0.384668534661696,0.000140654297175431
"emp_Y15-24_NaceF","brown",0.380079897428625,0.000171388686921804
"earn_OC7_G-N","magenta",0.378145680199675,0.000186116046396961
"earn_OC5_P-S","yellow",0.373886560875638,0.000222760009839322
"earn_OC7_B-F","magenta",0.367200201506721,0.000293920022545423
"earn_OC2_G-N","magenta",0.365509151641815,0.000314968531024644
"earn_OC9_B-F","yellow",0.359575004007236,0.000400295086157316
"earn_OC3_B-F","magenta",0.335714776396235,0.00100274599309068
"disp_income","magenta",0.331549794519043,0.00116854005390205
"emp_Y25-64","brown",0.330191768166164,0.00122775755507585
"emp_Y25-64_NaceJ","green",0.317878811615085,0.00190272985481133
"earn_OC3_P-S","magenta",0.315747292253441,0.0020489010047762
"earn_OC9_G-N","yellow",0.297016326624075,0.00383861744050558
"emp_Y25-64_NaceF","grey",0.291632628018342,0.00456399574954072
"earn_OC3_G-N","magenta",0.287467655881477,0.00520643359804361
"earn_OC4_G-N","magenta",0.286322731332005,0.00539656608270799
"earn_OC5_G-N","yellow",0.264340179982139,0.0104538462382568
"GDP","green",0.262168770761678,0.0111284141800574
"earn_OC4_B-F","magenta",0.249654936034999,0.0158057583272703
"emp_Y25-64_ED0-2","grey",0.234829565700268,0.0234655282026877
"earn_OC9_P-S","magenta",0.229007808385427,0.0272418637178574
"emp_Y25-64_NaceR-U","grey",0.220023029509628,0.0340760296938306
"emp_Y15-24_ED0-2","grey",0.217840779576181,0.0359378623333038
"earn_OC4_P-S","magenta",0.213482631494584,0.0399119974115676
"earn_OC8_B-F","magenta",0.171074626182135,0.101092071539723
"earn_OC2_P-S","red",0.170960133727187,0.10132401635452
"earn_OC1_P-S","red",0.122232144901651,0.243127855571599
"earn_OC1_G-N","magenta",0.0755192232831856,0.471857820226386
"unemp_Y15-24","grey",0.0753358605085475,0.472937543750875
"earn_OC1_B-F","red",-0.0204941494355522,0.845404004682788
"pop_Y65-74","grey",-0.0465270218779595,0.657865623652515
"pop_YGE75","grey",-0.0465611325978114,0.657630527238464
"pop_Total","grey",-0.128244936403105,0.220541804842992
"emp_FT","grey",-0.137568533162618,0.188515984567612
"emp_Y25-64_NaceG-I","grey",-0.151701741421245,0.146616128980686
"emp_Y25-64_ED3-4","black",-0.255193665451839,0.0135591165567406
"emp_Y15-24_NaceB-E","black",-0.264508124923254,0.0104031955080706
"unemp_YGE25","grey",-0.311347107001123,0.00238312697964438
"emp_Y25-64_NaceB-E","black",-0.372332135998159,0.000237715798267038
"emp_Y25-64_NaceA","green",-0.467614284728727,2.29155841337974e-06
"pop_Y25-64","blue",-0.634709534523817,8.38631686373586e-12
