"var","module","VS","p.VS"
"earn_OC5_B-F","blue",0.726046942997788,1.80436844442432e-16
"earn_OC8_P-S","blue",0.688650287049999,2.36622197782379e-14
"earn_OC7_P-S","blue",0.644905665223925,3.02310430209856e-12
"training","blue",0.644157928484608,3.26222935365526e-12
"earn_OC5_P-S","yellow",0.595269171761581,3.11450269488684e-10
"earn_OC9_B-F","yellow",0.594261638158045,3.39413856930255e-10
"earn_OC8_G-N","yellow",0.590918458473586,4.50520634367813e-10
"earn_OC9_G-N","yellow",0.566142291223008,3.33443818177636e-09
"emp_Y25-64_NaceO-Q","blue",0.546419621307209,1.46385787377144e-08
"earn_OC5_G-N","yellow",0.519452268095532,9.54135373194484e-08
"earn_OC7_B-F","magenta",0.51336126949234,1.42524012505829e-07
"emp_PT","magenta",0.501723208061301,3.00318377174356e-07
"earn_OC3_P-S","magenta",0.491745093998305,5.56810112919488e-07
"pop_Y0-14","grey",0.477277192167456,1.31736776879224e-06
"earn_OC3_G-N","magenta",0.458153007716791,3.87737794984748e-06
"earn_OC9_P-S","magenta",0.458061413752834,3.89687239242547e-06
"disp_income","magenta",0.456723050787742,4.19247021171559e-06
"earn_OC7_G-N","magenta",0.451352155892927,5.60479429844171e-06
"earn_OC4_G-N","magenta",0.450894186073138,5.74397748506594e-06
"emp_Y15-24_ED5-8","grey",0.450279615698635,5.93587011925467e-06
"earn_OC2_G-N","magenta",0.445151876967446,7.78914634530534e-06
"earn_OC3_B-F","magenta",0.440360880217994,1.00008057837119e-05
"earn_OC4_B-F","magenta",0.435077539378388,1.31174152767808e-05
"earn_OC8_B-F","magenta",0.429575690961966,1.73166582220631e-05
"earn_OC4_P-S","magenta",0.42444642898033,2.23377679620689e-05
"earn_OC1_P-S","red",0.421378031187745,2.59618659764058e-05
"emp_Y25-64_ED5-8","grey",0.404609988643008,5.75664791342895e-05
"earn_OC2_B-F","magenta",0.399235190400953,7.36517239669688e-05
"GDP","green",0.365282839563782,0.000317888379727328
"emp_Y25-64_NaceM_N","green",0.344791471545675,0.000713106147078208
"emp_Y15-24_NaceF","brown",0.341715936012109,0.000801332735162326
"emp_Y25-64_NaceK","green",0.316451517400008,0.00199952438135289
"emp_Y15-24_NaceO-Q","brown",0.310181617812347,0.00247951112278621
"earn_OC1_B-F","red",0.303496599574088,0.00310325838817789
"earn_OC1_G-N","magenta",0.298229946646516,0.00369007334027271
"earn_OC2_P-S","red",0.296970529642097,0.0038443260218124
"emp_Y15-24_NaceG-I","brown",0.286159746424661,0.00542412759897784
"emp_Y15-24","brown",0.27813942473851,0.00694459239878739
"pop_Y15-24","grey",0.260651380628139,0.0116220899949556
"emp_Y25-64","brown",0.235500409857355,0.0230605617254762
"emp_Y25-64_NaceJ","green",0.232878343627889,0.0246780856832499
"emp_Y25-64_ED0-2","grey",0.208041280376595,0.045382130678058
"emp_Y25-64_NaceF","grey",0.206376360225739,0.0471750404831692
"emp_Y25-64_NaceR-U","grey",0.19931692403909,0.0554399217830218
"emp_Y15-24_ED3-4","brown",0.183623949509372,0.0780913660527312
"emp_YGE65","grey",0.16971029113707,0.103883206343852
"emp_Y15-24_ED0-2","grey",0.13057193328288,0.212211101146361
"pop_YGE75","grey",0.108369756969412,0.301138703292612
"unemp_Y15-24","grey",0.0642645431702981,0.540540372920909
"pop_Y65-74","grey",0.0209212415091509,0.842223471614458
"pop_Total","grey",-0.0365098404814585,0.72825918769116
"emp_Y25-64_ED3-4","black",-0.166710458156071,0.110231769461976
"unemp_YGE25","grey",-0.190274234876928,0.0677224312256935
"emp_Y25-64_NaceG-I","grey",-0.204368692872543,0.0494145612552336
"emp_FT","grey",-0.2644831514915,0.0104107136595416
"emp_Y25-64_NaceB-E","black",-0.300179503936626,0.00346218919666426
"emp_Y15-24_NaceB-E","black",-0.313444923193887,0.00221810285017973
"emp_Y25-64_NaceA","green",-0.375124497498027,0.000211475896380656
"pop_Y25-64","blue",-0.635459970360558,7.78961758839005e-12
