"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"grey",0.515915307829995,1.20566084361497e-07,0.0766741099805174,0
"blue",0.199763066747917,0.0548846420805112,0.0867370938848429,0.00281415559582876
"yellow",-0.037731444882937,0.719538564561208,-0.0303211120831445,0.931231460090721
"brown",-0.115849537490059,0.268799793465045,-0.110249384960238,0.349898094361852
"green",-0.161816103668913,0.121231689918133,-0.0469749713285493,0.631202278817879
"magenta",-0.235416573239488,0.0231108425165009,-0.218042635343144,5.03907086391031e-07
"red",-0.414759764216088,3.57301040119895e-05,-0.417938581629708,3.45209372198951e-09
"black",-0.468831993182098,2.13912175886263e-06,-0.411691266244236,7.39766281565579e-09
