"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"blue",0.712061276907922,1.22337801670113e-15,0.450633525020561,0
"brown",0.420778469852798,2.67313479988655e-05,0.431203744409419,0
"magenta",0.326223554423396,0.00141674305740281,0.304427597452473,0
"yellow",0.280729071332068,0.00641692720226048,0.339296100386984,5.09490338806984e-10
"grey",0.250077057474057,0.0156238681994556,0.17775070361104,0
"green",0.241174159592717,0.0198679650875188,0.184623434988962,1.93134397363792e-12
"red",0.139586004799371,0.182054414767523,0.090899376397762,0.299665217133893
"black",-0.301243137251872,0.00334324589008409,-0.297344642124417,2.28353434312822e-05
