"","Sum Sq","Df","F value","Pr(>F)"
"pop_Total",1.2985870313432,1,6.65607935543425,0.0170872747691933
"pop_Y15_24",1.47239255170201,1,7.54694250745897,0.0117613688878314
"emp_Y15_24_ED5_8",2.39177307800691,1,12.2593488331225,0.0020176252885692
"emp_Y25_64_NaceL",1.43804290831223,1,7.37087887312808,0.0126471111228372
"emp_Y25_64_NaceR_U",3.36517122698873,1,17.2486296188348,0.000415083164398956
"Residuals",4.29215355826936,22,NA,NA
