"","importance"
"emp_Y15_24_NaceB_E",-31.7721712504037
"emp_Y15_24_NaceF",46.7435386240517
"emp_Y15_24_NaceO_Q",36.1572394783952
"emp_Y25_64_NaceO_Q",-59.4445691452372
