"","importance"
"pop_YGE75",25.7604484279066
"emp_Y25_64_ED3_4",5.84411783721803
"emp_Y15_24_NaceB_E",-8.70657449061837
"emp_Y25_64_NaceJ",68.8202281708326
"emp_Y15_24_NaceR_U",-37.5814063678782
"emp_Y25_64_NaceR_U",60.5845953680266
"unemp_YGE25",7.82878613289669
