"","Sum Sq","Df","F value","Pr(>F)"
"ARPR_socexcl",302.132409695984,1,5.66992202840416,0.0300229791216955
"emp_Y15_24_NaceB_E",1698.60389182342,1,31.8765922314447,3.64719789654454e-05
"emp_Y15_24_NaceO_Q",1507.1793988083,1,28.2842535253302,6.9280414400296e-05
"emp_Y25_64_NaceO_Q",1676.94936770902,1,31.4702158899776,3.91174764355446e-05
"unemp_YGE25",518.204596850462,1,9.72480794714882,0.00661880942736655
"Residuals",852.589952898585,16,NA,NA
