"","Sum Sq","Df","F value","Pr(>F)"
"pop_Y0_14",628.123950881145,1,38.8792615599448,2.18009329763371e-05
"emp_Y25_64_ED5_8",146.052768972177,1,9.04029180619153,0.0094253515244141
"emp_YGE65",373.888500100994,1,23.1427392145927,0.000276946465930214
"emp_Y15_24_NaceB_E",255.240728783318,1,15.7987464754314,0.00138284904445709
"emp_Y15_24_NaceG_I",516.389082302816,1,31.963159770276,5.9536793595898e-05
"emp_Y25_64_NaceG_I",133.912558415746,1,8.28884390971477,0.0121343052881937
"emp_Y25_64_NaceO_Q",426.933162402587,1,26.4260677631849,0.000150053569726282
"GDP",609.638515052774,1,37.7350604932404,2.54943480162989e-05
"Residuals",226.180615564873,14,NA,NA
