"","importance"
"emp_Y25_64_ED3_4",4.36370623422922
"emp_Y15_24_NaceB_E",-9.2301087980995
"emp_Y15_24_NaceR_U",-23.5829455068757
"emp_Y25_64_NaceR_U",31.5614786918287
"GDP",6.44176617069058
