"","importance"
"pop_Y15_24",-18.9863442836055
"emp_YGE65",8.73473351881553
"emp_Y15_24_NaceB_E",-7.36292115933508
"emp_Y25_64_NaceF",26.0828860069106
"emp_Y15_24_NaceG_I",-6.41366243014846
"emp_Y25_64_NaceK",28.0657978646491
