"","importance"
"mat_depriv",-11.6800220268211
"ARPR_socexcl",13.8248536023016
"emp_Y25_64",4.03583162971193
"emp_Y15_24_NaceF",9.22192322659828
"emp_Y25_64_NaceK",25.6364138630878
