"var","module","VS","p.VS"
"earn_OC1_G-N","black",0.811381185750626,2.42840684599253e-62
"earn_OC4_P-S","black",0.803506499105873,2.78488512742814e-60
"earn_OC3_P-S","black",0.802271556069288,5.74523032988867e-60
"earn_OC8_B-F","black",0.789520743552735,7.61236454004087e-57
"earn_OC4_G-N","black",0.780407007660137,9.62342188290698e-55
"earn_OC4_B-F","black",0.77939584335768,1.62298758031005e-54
"earn_OC1_P-S","green",0.758376157694937,4.70266725881969e-50
"earn_OC3_G-N","black",0.754765771444175,2.47139374352273e-49
"earn_OC9_P-S","black",0.744226153691381,2.67157351909843e-47
"earn_OC1_B-F","green",0.730919976101851,7.17928635114961e-45
"earn_OC9_G-N","blue",0.719957418589229,5.63754768985194e-43
"earn_OC3_B-F","black",0.708526752992915,4.29469026080354e-41
"earn_OC7_B-F","black",0.706421293169112,9.32508763298427e-41
"earn_OC5_G-N","blue",0.705147341125554,1.48575044963203e-40
"earn_OC5_P-S","blue",0.68565823593058,1.37129653111967e-37
"earn_OC9_B-F","blue",0.684656320383027,1.91996258168099e-37
"earn_OC2_G-N","black",0.67453422996949,5.3408667580017e-36
"earn_OC8_G-N","blue",0.643384791004112,6.7950373541581e-32
"earn_OC2_B-F","black",0.60710436141229,1.12307481641924e-27
"earn_OC7_G-N","black",0.60639398686423,1.3416416383244e-27
"disp_income","grey",0.590567732776664,6.29695865633062e-26
"earn_OC2_P-S","green",0.581247549105154,5.5114786480709e-25
"GDP","grey",0.495197541675327,1.48869997971703e-17
"emp_PT","grey",0.494360113963225,1.71883639586033e-17
"earn_OC5_B-F","brown",0.468473098590817,1.2109391236915e-15
"emp_Y15-24_ED0-2","grey",0.453122378641419,1.28039730155893e-14
"pop_YGE75","grey",0.442132125911283,6.45184688510395e-14
"earn_OC7_P-S","brown",0.360591541558498,1.96516875927868e-09
"earn_OC8_P-S","brown",0.348415070907394,7.2923680814225e-09
"emp_Y25-64_NaceM_N","grey",0.281792996924123,3.75114173525419e-06
"emp_Y25-64_NaceK","grey",0.257571195784573,2.52549082755489e-05
"expend_ED5-8","brown",0.22680099277437,0.000220097062668315
"emp_Y25-64","yellow",0.209296809867701,0.000666920491578674
"emp_Y25-64_NaceO-Q","brown",0.184742381418643,0.00273447335720384
"emp_Y25-64_NaceR-U","grey",0.169128907268683,0.00616253404972067
"emp_Y15-24","yellow",0.167351005638051,0.00673242899261294
"emp_Y25-64_NaceG-I","grey",0.144955745560103,0.0191304439493105
"emp_Y25-64_NaceJ","grey",0.128846233133632,0.0375014999338286
"pop_Y65-74","grey",0.119304345343921,0.0542230704265095
"emp_Y25-64_ED3-4","grey",0.104955526443931,0.0906180773990029
"emp_Y15-24_NaceG-I","yellow",0.0868551718550188,0.161783462845191
"emp_Y25-64_ED5-8","grey",0.0809908732432755,0.19212758668653
"training","grey",0.0785085087622893,0.206155361276607
"emp_Y25-64_ED0-2","grey",0.0782953403880001,0.207393581973778
"emp_Y15-24_ED3-4","yellow",0.0514555199135515,0.407756668726028
"emp_Y25-64_NaceF","grey",0.0132998008874296,0.830669493936397
"emp_Y25-64_NaceB-E","grey",-0.00643319751798462,0.917618766809721
"pop_Total","grey",-0.0751802871961339,0.226102930340333
"emp_YGE65","grey",-0.0986169190657467,0.111962304827182
"unemp_YGE25","grey",-0.128510873390247,0.0380048711529693
"unemp_Y15-24","grey",-0.133759551671802,0.0307497426763778
"pop_Y15-24","grey",-0.168007954772305,0.00651658160688644
"pop_Y25-64","grey",-0.17184021952381,0.00537635816843933
"pop_Y0-14","grey",-0.185004900219791,0.00269587265862302
"emp_FT","grey",-0.242384883462404,7.61493054559278e-05
"emp_Y25-64_NaceA","grey",-0.310962048239412,2.93908260014347e-07
