"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.721855161812251,2.68881957075727e-43,0.674222687892767,0
"grey",0.700304538382154,8.5342005663375e-40,0.16955932473678,0
"yellow",0.535020253576701,9.92957262838095e-21,0.50919696698042,0
"black",0.370359954415715,6.59004752885104e-10,0.37708347267196,0
"blue",0.310682282560619,3.0158051878282e-07,0.384277179408857,0
"green",0.305539857577361,4.82023056407356e-07,0.213761578707384,3.83873210996200e-09
