"var","module","VS","p.VS"
"earn_OC5_B-F","brown",0.751963961527057,8.78169843558339e-49
"earn_OC8_P-S","brown",0.72677487583591,3.83217135682612e-44
"earn_OC7_P-S","brown",0.709718411768415,2.76069673400525e-41
"earn_OC9_B-F","blue",0.657993664116025,9.28753123291472e-34
"earn_OC5_P-S","blue",0.657042049656413,1.23736963506801e-33
"earn_OC8_G-N","blue",0.641684819542281,1.10299799038044e-31
"training","grey",0.627189956637587,6.07912408200578e-30
"earn_OC9_G-N","blue",0.612057478745224,3.20994471382839e-28
"expend_ED5-8","brown",0.590857578173362,5.87951747146824e-26
"earn_OC7_B-F","black",0.588993916648018,9.12766108436968e-26
"earn_OC5_G-N","blue",0.587845204047903,1.19532149854666e-25
"emp_Y25-64_NaceO-Q","brown",0.548553679679679,6.58887548103979e-22
"earn_OC3_P-S","black",0.54677077280949,9.48588011285645e-22
"earn_OC7_G-N","black",0.524560276101645,7.44535315924206e-20
"earn_OC2_G-N","black",0.519986983327184,1.75803063510206e-19
"earn_OC3_B-F","black",0.515623107293247,3.94342696491867e-19
"emp_PT","grey",0.512710942781288,6.71766325808269e-19
"earn_OC3_G-N","black",0.504359769805797,3.00951713590176e-18
"earn_OC4_G-N","black",0.498694224819173,8.13364130563855e-18
"earn_OC4_B-F","black",0.497358318232867,1.02550161924178e-17
"earn_OC9_P-S","black",0.486963805800845,6.01511395024304e-17
"earn_OC8_B-F","black",0.481454296842118,1.49974033542968e-16
"earn_OC4_P-S","black",0.476556613361201,3.33259581339572e-16
"earn_OC2_B-F","black",0.467404895014444,1.43241489897502e-15
"pop_Y0-14","grey",0.463500136834182,2.63369894120006e-15
"earn_OC1_P-S","green",0.452154426393084,1.47986443645549e-14
"disp_income","grey",0.427898055651884,4.81386393328711e-13
"emp_Y15-24_NaceG-I","yellow",0.365472479502729,1.14365671752596e-09
"emp_Y25-64_ED5-8","grey",0.331904814144119,3.95514102037613e-08
"emp_Y25-64_NaceM_N","grey",0.331082102960157,4.29178408586667e-08
"earn_OC1_G-N","black",0.327896367440208,5.8752540313833e-08
"GDP","grey",0.327156235386771,6.31670628572201e-08
"earn_OC1_B-F","green",0.325998271285059,7.07211759811352e-08
"emp_Y25-64_NaceK","grey",0.319862175212273,1.27677912978176e-07
"earn_OC2_P-S","green",0.29346475946841,1.40026782058137e-06
"emp_Y15-24","yellow",0.288161356891533,2.20312203233105e-06
"emp_Y25-64_ED0-2","grey",0.275796135542402,6.11860237240372e-06
"emp_Y25-64_NaceJ","grey",0.245501416777763,6.10594638315753e-05
"emp_Y25-64_NaceR-U","grey",0.22880997986127,0.000192716868737415
"pop_Y15-24","grey",0.221058161904345,0.000319707049851701
"emp_Y15-24_ED3-4","yellow",0.180662949304388,0.00340242832020057
"emp_Y25-64","yellow",0.179476713038349,0.00362265032996447
"pop_YGE75","grey",0.148926661018234,0.0160455264000041
"emp_Y25-64_NaceF","grey",0.142066519266352,0.0216876017148514
"emp_YGE65","grey",0.135628409840321,0.0284692030313045
"emp_Y15-24_ED0-2","grey",0.113818269367692,0.0663672754578838
"unemp_Y15-24","grey",0.097874624026307,0.114700561151357
"pop_Y65-74","grey",0.0920054484960728,0.13823257597165
"pop_Total","grey",-0.101437264763312,0.102023159630607
"emp_Y25-64_NaceG-I","grey",-0.118372531036159,0.0561450842369872
"unemp_YGE25","grey",-0.191770644350736,0.0018568921602441
"emp_Y25-64_ED3-4","grey",-0.213747395601327,0.000507268779665294
"emp_Y25-64_NaceA","grey",-0.267210565890738,1.20860590551096e-05
"emp_FT","grey",-0.304252663841523,5.41304561442861e-07
"emp_Y25-64_NaceB-E","grey",-0.331172578296291,4.25345275435058e-08
"pop_Y25-64","grey",-0.665431637657656,9.51066339328421e-35
