"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.329158300929787,5.19023129750591e-08,0.238777166074306,7.7715611723761e-16
"grey",0.204418686730206,0.000894454281821636,-0.00183070692555808,0
"blue",0.048653791203536,0.433793367992477,0.0720038668089774,0.0657519610888784
"yellow",0.00974221503138192,0.875529706139918,-0.0121273745496901,0.0108608589876992
"black",-0.123135645829241,0.0468849524469539,-0.104105444301949,1.24397492307082e-10
"green",-0.408413453434016,6.49749027477673e-12,-0.372408518376714,0
