"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"grey",0.0257232585862015,0.679133575617752,-0.0126669735605725,1.55431223447522e-15
"yellow",-0.0417619403589976,0.501749530703318,-0.0453682820885835,0.367440850681315
"brown",-0.121255892495417,0.0503742542244807,-0.026386835706896,0.0499743507864056
"blue",-0.136150636161756,0.0278584385694709,-0.156483091132377,9.12242030626231e-06
"black",-0.158697583852831,0.0102338773878086,-0.163615749388613,7.08333391941096e-12
"green",-0.182787331572022,0.00303810582037924,-0.209216084615137,7.13179092670657e-07
