"module","eigenvar","p.eigenvar","meanVarTS","p.meanVarTS"
"brown",0.783487779155648,1.92421573382692e-55,0.713869024566889,0
"grey",0.626215108133644,7.90079416920425e-30,0.150912015127277,0
"blue",0.592061899413517,4.41819282962165e-26,0.63879104690764,0
"black",0.56715833115777,1.28663802519531e-23,0.567223972682008,0
"yellow",0.431203110870254,3.04409521941037e-13,0.430597635439034,0
"green",0.413827100707839,3.20622349331292e-12,0.372558643662053,0
