"var","module","VS","p.VS"
"earn_OC8_P-S","brown",0.772437976737202,5.49873204926679e-53
"expend_ED5-8","brown",0.719057812011091,7.99061638650036e-43
"emp_Y25-64_NaceO-Q","brown",0.704862981080469,1.64798069686582e-40
"earn_OC7_P-S","brown",0.703213891415337,2.99848057020614e-40
"training","grey",0.702974764059633,3.26923801876274e-40
"emp_Y15-24_NaceG-I","yellow",0.635145525245546,6.91232060857513e-31
"emp_PT","grey",0.610010095646127,5.40112453658962e-28
"pop_Y0-14","grey",0.569364029304607,7.93561857569165e-24
"emp_Y25-64_ED5-8","grey",0.539384382213587,4.19575149999984e-21
"emp_Y15-24","yellow",0.52054637348477,1.58375009190355e-19
"earn_OC2_B-F","black",0.484293741928729,9.38475061631822e-17
"earn_OC7_G-N","black",0.469915843200217,9.64259747144395e-16
"emp_YGE65","grey",0.448394124602183,2.5858703415732e-14
"earn_OC2_G-N","black",0.443416071477426,5.35711342730306e-14
"earn_OC8_G-N","blue",0.442869256180361,5.79914690594234e-14
"earn_OC7_B-F","black",0.441657923858525,6.90912332159617e-14
"emp_Y25-64_NaceK","grey",0.434666931383208,1.87294844871771e-13
"emp_Y25-64_NaceM_N","grey",0.432431666769736,2.56400590152212e-13
"earn_OC5_B-F","brown",0.427635391361794,4.9913628558212e-13
"emp_Y15-24_ED3-4","yellow",0.413493675400763,3.35001133431191e-12
"earn_OC3_B-F","black",0.41040760306077,5.01640794651679e-12
"emp_Y25-64_NaceJ","grey",0.409708924183905,5.49341021068765e-12
"earn_OC5_P-S","blue",0.362519940788434,1.58849418547432e-09
"earn_OC9_B-F","blue",0.35508051253729,3.58202889542391e-09
"pop_Y15-24","grey",0.345550184606083,9.84855664453141e-09
"disp_income","grey",0.335959377368381,2.63509206300912e-08
"emp_Y25-64","yellow",0.334339357433982,3.10148534163787e-08
"earn_OC3_P-S","black",0.318523940238201,1.44982722767026e-07
"earn_OC4_G-N","black",0.28295593830007,3.4070609663262e-06
"earn_OC3_G-N","black",0.277765687266844,5.21689335662781e-06
"earn_OC9_G-N","blue",0.273108217144664,7.59080264681962e-06
"earn_OC4_B-F","black",0.263389605362974,1.62421249587926e-05
"earn_OC5_G-N","blue",0.261829481364987,1.83015826409864e-05
"emp_Y25-64_NaceR-U","grey",0.253047790229426,3.53408058158294e-05
"GDP","grey",0.252496528364064,3.68024232256778e-05
"emp_Y25-64_NaceF","grey",0.226133175156658,0.000229974971081989
"emp_Y15-24_ED0-2","grey",0.225189394212737,0.000244641676225353
"emp_Y25-64_ED0-2","grey",0.210674141519546,0.00061313488941182
"earn_OC4_P-S","black",0.20019833000388,0.00114692497045796
"earn_OC9_P-S","black",0.193870658451507,0.00164981199944635
"earn_OC8_B-F","black",0.17803094851427,0.00390843549162716
"earn_OC2_P-S","green",0.153083662001326,0.0132907518284175
"earn_OC1_P-S","green",0.0804447848037334,0.195152012182634
"pop_Y65-74","grey",0.0549490081694645,0.376623011793505
"earn_OC1_G-N","black",0.054765566133612,0.378220639609216
"unemp_Y15-24","grey",0.0480713264795678,0.439323788513267
"pop_YGE75","grey",-0.00601754261658978,0.922924433981348
"emp_Y25-64_NaceG-I","grey",-0.0184206639166205,0.767083722019055
"earn_OC1_B-F","green",-0.0661079481878263,0.287308450718635
"pop_Total","grey",-0.0792959703038294,0.20162756559421
"emp_FT","grey",-0.108152648620233,0.0811604978102416
"emp_Y25-64_ED3-4","grey",-0.263566837370898,1.60225809092438e-05
"unemp_YGE25","grey",-0.327506615863079,6.10387972468224e-08
"emp_Y25-64_NaceA","grey",-0.341447489028052,1.50656434762571e-08
"emp_Y25-64_NaceB-E","grey",-0.350761412055717,5.68860480819804e-09
"pop_Y25-64","grey",-0.655455923214059,1.99148786446364e-33
